rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha21,eta_alpha22
1,1,-0.0619798740048694,0.011458524962152,-0.154140002976142,-1.18432312017381,0.0134553606411396,0.000562995834101982,0,0,0,0,0,0,0,0
2,1,1.85598161240559,-0.27075302900242,0.126254717212428,-0.583135837794477,0.0194289149850722,0.00328205193621071,0,0,0,0,0,0,0,0
3,1,0.640865159335506,-0.126150077157849,-0.159959061299314,0.0417923250721888,0.0500148111317094,-0.0021202298474447,0,0,0,0,0,0,0,0
1,2,-1.72512407858373,0.155599122599863,-0.0761025645631831,0.884141176887383,-0.0483320799011215,-0.00280446113939896,0,0,0,0,0,0,0,0
2,2,1.23108020845327,0.164021782428604,-0.084092737837409,0.247375187555288,-0.100209445998507,-0.000740263579681007,0,0,0,0,0,0,0,0
3,2,-0.436941491923131,0.194264145694257,-0.0322279696249045,0.118485775672667,-0.108718886871488,0.000335867232391927,0,0,0,0,0,0,0,0
1,3,0.913402901523016,-0.0138259081673126,0.169039556726808,-0.114507438258686,-0.0561169132864894,-0.012794191463303,0,0,0,0,0,0,0,0
2,3,1.65626261873068,0.00363784691764529,-0.0836855433641036,-0.176077248352622,-0.0279899496020946,-0.00526799895047517,0,0,0,0,0,0,0,0
3,3,3.82044157001627,0.0376829490330756,0.0639581806661763,-0.528515248458197,-0.00415336344393857,-0.010128178259271,0,0,0,0,0,0,0,0
1,4,-1.78511775504896,-0.0627919424168307,0.009208181487666,-0.164037361558223,-0.0280256372168894,0.00578762644096997,0,0,0,0,0,0,0,0
2,4,-1.87016146908673,0.13354016264659,0.00225501514626916,-1.23670495988567,-0.0457573458709266,0.013008083043256,0,0,0,0,0,0,0,0
3,4,-1.91958011832071,-0.0743339352947186,-0.00410657214060189,-0.818681366535222,-0.0493476768522356,0.00707037213745545,0,0,0,0,0,0,0,0
1,5,3.68183537368807,-0.108937584180197,-0.0278106230813353,0.167435197203446,-0.0549404353231804,0.00111365249542803,0,0,0,0,0,0,0,0
2,5,2.86326553283638,-0.0966567796671354,-0.079576514916889,-0.339717309150163,-0.0408738591352718,0.000493574214250194,0,0,0,0,0,0,0,0
3,5,2.02105711055253,-0.0314666339219375,-0.0369766421579094,1.37646667075995,-0.054785750581674,0.00294112650027117,0,0,0,0,0,0,0,0
1,6,-3.29469308490134,-0.0132543946821419,0.0453114858635135,-0.0453767321973557,-0.0471227442458533,-0.00497710980564737,0,0,0,0,0,0,0,0
2,6,-3.66413532596074,0.0257466123380862,0.0413632212304254,1.69247150193194,-0.00496926474609172,-0.00671306721477986,0,0,0,0,0,0,0,0
3,6,-3.81363078277757,0.172113145058323,0.159383716140688,-1.70671345993909,-0.0127002954974005,-0.00466746292482126,0,0,0,0,0,0,0,0
1,7,0.390746224831348,-0.0861300176064229,-0.115214175106673,-2.03478244297296,0.0195518647939181,0.000572344456169289,0,0,0,0,0,0,0,0
2,7,2.09212139690009,-0.0262592459055303,-0.0158394832103901,-1.62908944425493,-0.0427454603356958,0.00368725667378885,0,0,0,0,0,0,0,0
3,7,2.76805263926923,-0.0528868480511838,-0.0976426237214238,-0.399200999454009,0.016320375213791,0.00306821424263131,0,0,0,0,0,0,0,0
1,8,-1.60738435113123,0.16841368251167,0.0240137631185261,0.925560814140098,0.007729694231708,0.00348304315208661,0,0,0,0,0,0,0,0
2,8,-0.116969965257517,0.180350568916375,-0.138017151607375,0.417306705005473,0.0421260910066135,0.0017639866211983,0,0,0,0,0,0,0,0
3,8,2.64585547378082,0.19025479543513,-0.154097286737298,0.0627306776366958,0.0226827643367695,0.00182174247494109,0,0,0,0,0,0,0,0
1,9,-0.386974746061693,-0.0127240284334042,-0.101984020661814,-0.795129537107022,0.0451894502190431,-0.00655450527099619,0,0,0,0,0,0,0,0
2,9,-1.13481651617924,0.0475512141416024,-0.148231377977187,0.454104078504383,0.0099979156437664,-0.0038928599049587,0,0,0,0,0,0,0,0
3,9,3.85061947634689,0.217270273254873,0.0146479735110012,-0.0204133054049016,0.0377919767761474,0.00321263616447208,0,0,0,0,0,0,0,0
1,10,-0.769481295594201,-0.112931009007414,0.142823219082339,0.541592350729388,-0.0092882312647955,-0.00128533632540364,0,0,0,0,0,0,0,0
2,10,-0.926377201208589,0.0193530560929798,0.1397354650964,1.08360287672014,-0.0467253243199321,-0.000944372473653509,0,0,0,0,0,0,0,0
3,10,-0.493316387749676,-0.106872603370421,0.102060093320631,0.83977314431198,0.0389918719741695,-0.00361398815006927,0,0,0,0,0,0,0,0
1,11,-3.37533743293964,-0.0458370536214987,0.07880975737872,0.226497171395573,0.0622295944063529,-0.00301863729439801,0,0,0,0,0,0,0,0
2,11,-2.60066437536255,-0.260137635661764,0.118169064054773,-0.250442936404388,0.0140558491059108,0.00373112922762365,0,0,0,0,0,0,0,0
3,11,-1.7475942264823,-0.104764846031765,0.0316149431988606,1.16265218450488,0.0405968707305631,0.00637685758925799,0,0,0,0,0,0,0,0
1,12,-1.05376236961915,-0.0876700882574307,0.0465194872243685,0.727600531582461,0.0452075523422106,-0.00685203798559596,0,0,0,0,0,0,0,0
2,12,-2.64181465176613,-0.144563237218016,-0.0204255537430996,0.127127061300525,-0.00973994759801222,0.00115007296370321,0,0,0,0,0,0,0,0
3,12,-2.5958086719089,-0.110800375640812,0.0809722578173983,-0.685737603658268,0.00448324443178372,0.00467223593725648,0,0,0,0,0,0,0,0
1,13,-3.36369296528246,-0.061938159332367,-0.0977684661125124,0.0988235933935211,-0.0125007683387759,0.00331005727044079,0,0,0,0,0,0,0,0
2,13,-3.1773788928539,-0.093703515044587,-0.02213180795327,-1.05078813593018,-0.0422057266489393,0.00944132486755834,0,0,0,0,0,0,0,0
3,13,-3.79595588641688,-0.0174753954538901,-0.0430284118127332,1.01632198817384,-0.0175823294097004,0.00106303374619756,0,0,0,0,0,0,0,0
1,14,0.0073685664276395,-0.039200337238309,-0.12246538463624,0.466830742162294,-0.0135004094903843,0.00490554931946092,0,0,0,0,0,0,0,0
2,14,1.32161639534807,0.0681401058518889,-0.103658069884959,-0.225308154525628,-0.0185014076980812,0.000458465208113423,0,0,0,0,0,0,0,0
3,14,-0.151825683749006,-0.0251186129443485,-0.04227700059642,1.91263952153597,-0.0510323431406254,-0.00388212181374194,0,0,0,0,0,0,0,0
1,15,1.52220987040761,-0.100665304557009,0.0173134773031164,0.395330445812511,-0.0583829018310968,-0.00940077056771818,0,0,0,0,0,0,0,0
2,15,-1.7633832208942,0.19878820167367,-0.153123078825052,-1.71471533605517,-0.0984944445868274,-0.00660374326536449,0,0,0,0,0,0,0,0
3,15,1.85619744555222,-0.198609663293975,0.00223286972843725,0.30784837990257,-0.0870013277107651,-0.00757251724743442,0,0,0,0,0,0,0,0
1,16,0.787970026262974,-0.116544663978847,-0.0907774920733326,0.121964617247722,0.0262291432140405,0.00481993305364911,0,0,0,0,0,0,0,0
2,16,0.701939294546357,-0.0281056254698374,-0.0430574712874913,-0.938403003437657,0.0173149683001323,0.00521599316994235,0,0,0,0,0,0,0,0
3,16,0.655831818284508,0.0478620918171768,0.00451811573977579,-1.14700338382942,0.0426145785376573,0.00380470134621259,0,0,0,0,0,0,0,0
1,17,3.47442363412207,-0.0715664903100734,-0.0576032616148521,-0.200896719105099,0.00198140072065023,-0.00237027483401183,0,0,0,0,0,0,0,0
2,17,3.91052504950727,-0.015062265649856,-0.023377482653113,0.722565156390275,0.00970268591731216,-0.000337421338501448,0,0,0,0,0,0,0,0
3,17,3.6117957166066,-0.104124579970545,-0.0560908782648035,-1.34890810129689,0.0109577556705371,-0.00347818942298087,0,0,0,0,0,0,0,0
1,18,1.27393926112285,-0.0736964409133448,-0.0250756913596789,0.123338250474702,-0.000143267247831425,-0.00374192107852172,0,0,0,0,0,0,0,0
2,18,1.51100706506893,-0.048752569449439,-0.120895699796575,0.258636563983371,-0.00886374006680057,-0.00372624815825942,0,0,0,0,0,0,0,0
3,18,2.1272394841798,-0.0502726038191442,-0.107140601491571,-0.852652187446189,0.011043093288138,-0.00531667354601962,0,0,0,0,0,0,0,0
1,19,-2.89744930527574,-0.0543258021988822,-0.0102245638715451,-0.477984517923054,0.0287372511385842,0.00283184366319186,0,0,0,0,0,0,0,0
2,19,-2.28760800996214,-0.0663268841480202,-0.0533202763215157,0.0259053760958694,-0.0347376962077277,0.0013600876955007,0,0,0,0,0,0,0,0
3,19,-1.87720680410351,-0.0667093243115044,0.123315124987844,-0.683429381930096,0.0174046008072404,0.0123183462716941,0,0,0,0,0,0,0,0
1,20,-1.23658047134218,-0.00629505715108772,-0.0412364761742623,-0.408132714529667,-0.0801036783344964,0.0024704455059093,0,0,0,0,0,0,0,0
2,20,-1.56102593420309,-0.00519865281962367,0.0709837735489325,-1.28888806259651,-0.0269425375730457,-0.00570492143095546,0,0,0,0,0,0,0,0
3,20,-1.3844382670707,0.151954208676203,-0.033246819885564,-1.63583353471376,-0.0842969827713507,-0.002106536771318,0,0,0,0,0,0,0,0
1,21,2.57909346819948,0.0710451485205,-0.0713572107980049,-0.0729607363603204,-0.068246098669003,0.00266885563612856,0,0,0,0,0,0,0,0
2,21,2.17406500078895,-0.00092450253173601,-0.079617592120386,0.230079681459302,-0.0860077180396868,0.00324076448581967,0,0,0,0,0,0,0,0
3,21,2.02666106780821,0.0742954101727513,-0.00915107970898599,0.0819520591086291,-0.0854586392356955,0.00169260687367934,0,0,0,0,0,0,0,0
1,22,2.04197529111311,0.00853449587660693,0.0892938198394782,-0.246937924201603,-0.0147197390694265,0.0015740635546828,0,0,0,0,0,0,0,0
2,22,2.58443191692441,-0.0571974809328038,0.104270407896113,1.00154454953513,0.00127941473366011,-0.00240140077985898,0,0,0,0,0,0,0,0
3,22,1.2444194059737,0.0469156176462868,0.148732782202671,-1.10578718897973,0.00488332222168975,-0.00158213272778098,0,0,0,0,0,0,0,0
1,23,4.18365165438235,0.0427899710445059,-0.148587213417604,0.20701057747273,0.0407705333160413,-0.00264844480846971,0,0,0,0,0,0,0,0
2,23,3.54562450429622,0.0937593333747256,-0.0690976322452496,0.0938472512428128,0.0255865043225345,-0.00176802511197539,0,0,0,0,0,0,0,0
3,23,4.94452593519229,0.0906162160995063,-0.137434441036138,-0.342561591234934,0.0459707179453179,-0.00335445448337183,0,0,0,0,0,0,0,0
1,24,-2.8623865812311,0.0242313142089228,0.0374857866447242,-1.37765503642751,0.0602588573326042,-0.00114518676752449,0,0,0,0,0,0,0,0
2,24,-1.53065512085269,-0.134611768740129,0.00463772096854909,1.51090292930824,0.0507564720516314,-0.00891231905357883,0,0,0,0,0,0,0,0
3,24,-1.98917185799104,0.0733342656148763,0.0789480275747226,1.56826525194873,0.0500778915498321,0.000635870617925159,0,0,0,0,0,0,0,0
1,25,-0.0765212423781483,-2.19980699778244e-05,0.1657832383575,-0.463649894178384,0.0325724448226516,-0.0135369338906654,0,0,0,0,0,0,0,0
2,25,-0.243150111277489,-0.0331034616452345,-0.0777438624896931,0.441889624954295,-0.0399196000601423,0.00348157989534132,0,0,0,0,0,0,0,0
3,25,-0.264523036412617,0.105363050565917,0.29214219942814,-0.838847830968724,-0.00360505053485483,-0.00291118725286373,0,0,0,0,0,0,0,0
1,26,1.11972990125818,0.0645700829566912,0.0874669453707848,1.86187315942052,-0.129884234354371,-0.00351054535202032,0,0,0,0,0,0,0,0
2,26,1.62129787560949,0.0542975540153564,-0.0744642758737936,-0.504252293920022,-0.0560477777008339,-0.00872724445061481,0,0,0,0,0,0,0,0
3,26,1.60332871591208,-0.186906263395511,-0.0994459293899907,-0.203045023096473,-0.0533206900907821,-0.00972432738138101,0,0,0,0,0,0,0,0
1,27,-0.259305802494998,-0.0973678012508817,-0.0746225216425593,0.290983286562944,-0.00110729430501966,-0.00407983533955621,0,0,0,0,0,0,0,0
2,27,-0.987137592570445,-0.131724174814925,0.0598238914736691,-0.855342438591634,-0.0751938504153911,0.00437507409605868,0,0,0,0,0,0,0,0
3,27,-0.432027889536882,-0.0980453958982504,0.0308867834219556,-0.662213514233534,-0.0363554218145286,-0.00212346636368355,0,0,0,0,0,0,0,0
1,28,2.7597477418603,0.208450811840678,0.0244026475227145,0.279192948927383,0.0368454828459521,0.00602387812368261,0,0,0,0,0,0,0,0
2,28,1.59110789465748,0.185186796392015,0.104365060592788,0.828510311323541,-0.0211705430585001,0.00885747955103265,0,0,0,0,0,0,0,0
3,28,4.42544205466946,0.184605230197572,-0.0315529949102558,0.238335972358744,0.0135310140009732,0.00865697147457694,0,0,0,0,0,0,0,0
1,29,0.111432105716111,0.100504754276237,-0.0226685270254623,1.22597695798779,0.0302654567335194,-0.00606665813668651,0,0,0,0,0,0,0,0
2,29,0.388413124368876,-0.128987612930701,-0.177708784020329,1.38933235955697,0.000434398571194983,0.00149347122381271,0,0,0,0,0,0,0,0
3,29,-0.0956705925179264,-0.111117928854555,0.0498835513191906,1.68074990716127,-0.0406145306054881,-0.00235870934590399,0,0,0,0,0,0,0,0
1,30,0.63157477835678,-0.0755080669052009,0.0183564960001701,0.629030041047315,0.011983958379691,0.00383254223093659,0,0,0,0,0,0,0,0
2,30,1.72120736514998,-0.249291124560675,0.0394078682357172,-0.446971426196999,-0.0196487416826274,-0.0103334048367233,0,0,0,0,0,0,0,0
3,30,3.23754572374107,-0.112385319154657,0.133714380560594,1.17372333984749,-0.0070291783813019,0.00087365602734457,0,0,0,0,0,0,0,0
1,31,-1.79444624371586,-0.0497629877406356,0.0601888999599356,-0.242319826426164,-0.022469863780203,-0.0076829958562215,0,0,0,0,0,0,0,0
2,31,-0.203165449141317,0.0835360336827986,0.0767965798301382,1.33730232211084,-0.0316396131749643,-0.00760428466362738,0,0,0,0,0,0,0,0
3,31,-1.56795174556918,0.0513947617472309,-0.141456256767467,0.832164840118893,-0.0255950081023784,-0.00450080534487043,0,0,0,0,0,0,0,0
1,32,-1.11220358843889,-0.0054189225918099,-0.0541335983736395,-0.00725101181706922,0.0258397073619898,0.0079110444685039,0,0,0,0,0,0,0,0
2,32,0.603689466478901,-0.0185796321606453,0.157174082956036,-0.141184588530042,0.0437882601405173,0.00891551115680761,0,0,0,0,0,0,0,0
3,32,-2.58105292898943,0.110260531632282,-0.00894121300403392,-0.667776765553031,0.00845781748886321,0.00807157138243707,0,0,0,0,0,0,0,0
1,33,-0.113693242379324,0.0370536416846617,0.10491808108864,-0.844759014062707,-0.0440642941063398,0.00135137631568673,0,0,0,0,0,0,0,0
2,33,-0.325444020373099,-0.176893956499431,0.0382078430662793,-1.00615140655943,-0.0455929530286676,0.00214245948272755,0,0,0,0,0,0,0,0
3,33,-0.804803934710414,0.0197077142973408,0.0134600664458527,0.345639320902764,-0.0464399036496541,0.0074595608392632,0,0,0,0,0,0,0,0
1,34,2.32060174941012,-0.00464759537673112,0.00333682046502523,-0.710008707507418,-0.0135384106608942,-0.00558314229186765,0,0,0,0,0,0,0,0
2,34,-0.426874855358252,-0.106439648918941,-0.14492919314922,1.38450410896376,-0.0368582349150408,-0.00558134828822496,0,0,0,0,0,0,0,0
3,34,-0.209977248700083,0.0147178427519414,-0.035960997651484,0.660125874853696,-0.0305879742728097,-0.00601042490090241,0,0,0,0,0,0,0,0
1,35,0.438174967242542,-0.0740936213876833,0.0234553317413891,1.05371961396112,-0.0264381621303,0.0023764995390545,0,0,0,0,0,0,0,0
2,35,-0.00979243828393805,-0.166636977727906,0.0793527709074818,0.173406891992844,-0.00824564306175102,0.0040334833636396,0,0,0,0,0,0,0,0
3,35,0.0687346405194935,-0.0166177674479084,0.0711357649793006,0.729346295155743,-0.0434488080656195,0.00333777364036536,0,0,0,0,0,0,0,0
1,36,-0.656998197788999,-0.0131231531330732,0.015067433969541,0.371137889478546,0.0436160797316569,0.00199643531463824,0,0,0,0,0,0,0,0
2,36,-0.398355052339078,-0.0517605993607056,0.0225313473957451,0.0976007299274402,0.00934707906802945,0.0048783966782625,0,0,0,0,0,0,0,0
3,36,-0.176598342738584,-0.0349928773384233,0.0028467640634795,0.762644167148797,0.0068547886952306,0.00398599349831092,0,0,0,0,0,0,0,0
1,37,0.199172216278811,0.0150999829113349,-0.123612059694716,-0.956288157639535,-0.0687763641813444,-0.00695362736766552,0,0,0,0,0,0,0,0
2,37,2.23795022947975,0.052211714541103,0.127856214423505,0.414096288476469,-0.0458338191746197,0.00148816383131678,0,0,0,0,0,0,0,0
3,37,1.68813762616703,0.0796765396398715,0.0348730548144725,-0.580455275151416,-0.0917018917444619,-0.0061153179498993,0,0,0,0,0,0,0,0
1,38,1.38363635714778,0.0478589364282429,-0.150811598667572,1.2145167548394,0.0595179017190324,0.00842908648682573,0,0,0,0,0,0,0,0
2,38,2.55018516896598,-0.0664802432848399,-0.197134920585041,1.86327792673538,0.0249274097127135,0.0102021985617084,0,0,0,0,0,0,0,0
3,38,-0.0759917454807573,0.050448599259421,-0.167504812590285,1.14687939239616,0.0486022887626554,0.00881370937839999,0,0,0,0,0,0,0,0
1,39,1.16660255889384,-0.34066720274625,-0.088959168211382,-0.195152313882979,0.0297125837312144,-0.00196471663283199,0,0,0,0,0,0,0,0
2,39,0.707868100768159,-0.0750120696734912,0.0294461347987397,-0.297311349894251,-0.00710686671159433,-0.000416804447479273,0,0,0,0,0,0,0,0
3,39,1.04090841703447,0.0580673906293975,0.0246617620400063,-0.953377342427719,-0.0244351817445514,-0.00430607774017162,0,0,0,0,0,0,0,0
1,40,-0.479679480059254,-0.0414809376840486,0.0370848046217362,1.1504080431541,-0.0533801770315518,-0.013562916580876,0,0,0,0,0,0,0,0
2,40,-0.645008552997524,0.138291066378364,-0.0249347888842408,0.083318675544388,-0.00124182869048184,-0.00929955415476007,0,0,0,0,0,0,0,0
3,40,-1.15720709997,-0.0828615251758122,-0.0483013704118126,0.0415706905025326,-0.069681700848542,-0.00318324055108467,0,0,0,0,0,0,0,0
1,41,-2.48831009148064,-0.0850696309210441,0.057140726130417,0.825235143672173,0.0288417492127353,-0.0113160678409705,0,0,0,0,0,0,0,0
2,41,-3.11563629686958,0.0123505892575022,0.0642594558098565,1.77157622385053,0.0853764585811065,-0.000467331128984241,0,0,0,0,0,0,0,0
3,41,-2.83133375334353,-0.147742069575562,-0.0640662087289265,1.52282978112955,0.0112185371502944,-0.00203532879413329,0,0,0,0,0,0,0,0
1,42,-3.3316449324363,-0.0572235355832003,-0.134974463747805,-2.3700072109043,-0.0133825986165643,-0.000304735434764151,0,0,0,0,0,0,0,0
2,42,-3.43289383807551,-0.0102128655039833,-0.0598769473543659,-0.78514568208682,-0.0340539619142373,0.00219751927926049,0,0,0,0,0,0,0,0
3,42,-3.35292800506721,0.110438935101181,0.127131883197826,-0.765388573525991,-0.0228579136715839,0.00173263935290168,0,0,0,0,0,0,0,0
1,43,-0.780625653791192,0.0288849658699334,0.046874411118404,-1.58601317115735,-0.00600873386564871,-0.00261022844938336,0,0,0,0,0,0,0,0
2,43,-0.13554264132859,0.1019069300203,0.148491153870543,0.112563364272706,-0.0683221410126773,0.000239314044614352,0,0,0,0,0,0,0,0
3,43,-1.48602026742471,0.0674231017929667,-0.0788445510146222,0.792554312767338,-0.0034357717457727,0.00238884548151763,0,0,0,0,0,0,0,0
1,44,0.446043408236345,0.145594994760453,0.0686168024067251,0.799943950785761,0.0248640635442969,0.00183802524369297,0,0,0,0,0,0,0,0
2,44,2.29926405080175,0.160354472379136,-0.0435487473125462,-0.0537889107972003,0.00279135889516358,0.00283282764139834,0,0,0,0,0,0,0,0
3,44,2.21469055063509,0.121255382619268,0.093183164771886,1.13368798957747,0.0216278321461392,0.00217525267080107,0,0,0,0,0,0,0,0
1,45,-2.48979066119064,0.0804037870523364,0.0902648976084774,-1.41376484601598,0.0281879448973248,0.00418936379508001,0,0,0,0,0,0,0,0
2,45,-3.27617862956819,0.104314885554571,0.0303190676915278,-0.447488674165953,0.0192860941449275,0.00185756020555423,0,0,0,0,0,0,0,0
3,45,-2.20211799230986,0.0306630360341682,-0.00121048007329336,-0.758583871013672,0.0287741395229091,0.00403786743907728,0,0,0,0,0,0,0,0
1,46,-0.0115448340625006,0.0267893333924702,0.0135824132906796,0.758914079033961,0.0651079948279563,0.00437174107006094,0,0,0,0,0,0,0,0
2,46,0.0718269200138337,-0.0866039648112616,0.0647353767879846,-1.635137338015,0.0149203617932923,0.00634508884278869,0,0,0,0,0,0,0,0
3,46,0.872445993739072,0.0697232883555696,0.173291701009301,-0.333916294680995,-0.0268185520873372,-0.00151971713625213,0,0,0,0,0,0,0,0
1,47,0.154502116409968,-0.0132901974287338,-0.011219450172196,-1.09956590056547,0.00487800782356995,-0.00896476179774595,0,0,0,0,0,0,0,0
2,47,-0.793814710471607,0.00229872675720652,-0.094305309540659,-0.344683082983417,0.107088397790668,-0.000858063219784602,0,0,0,0,0,0,0,0
3,47,-1.73659666429875,0.100150321171748,-0.0417070624264396,-1.25731434687512,0.00211751645008107,-0.00111134647225595,0,0,0,0,0,0,0,0
1,48,1.88613377811041,0.0929099039600436,0.0137419171421713,-1.04316762604501,0.00637220944233086,0.00249391145706363,0,0,0,0,0,0,0,0
2,48,2.19068919831856,0.114700331596185,0.142332431048717,0.541613486083408,0.0217724860455943,-0.00900172324602256,0,0,0,0,0,0,0,0
3,48,2.86946832396494,-0.00529184755919995,0.0171161493907564,0.845657201581249,-0.00357827168158042,-0.0084735804037243,0,0,0,0,0,0,0,0
1,49,0.0878953252960262,0.0660390413884855,0.0700264199117571,0.455033810520256,0.0482408968512971,-0.000255308590560525,0,0,0,0,0,0,0,0
2,49,-1.5665976513081,0.00371052845853728,-0.0284558513491008,0.836012828492338,0.030887785995624,-0.00411301525286008,0,0,0,0,0,0,0,0
3,49,-0.670848264320838,0.127286385914142,-0.029548830652368,0.580670697010498,0.0310845582421795,0.000834285814360043,0,0,0,0,0,0,0,0
1,50,0.11376350739101,-0.0696644407666751,0.0478186316587777,0.0160259491254064,0.0680864483653529,-5.93011626590779e-05,0,0,0,0,0,0,0,0
2,50,0.465678832449052,-0.00428753655614142,-0.0177125207274681,-0.903611013052156,0.085509811718949,0.000637868029115867,0,0,0,0,0,0,0,0
3,50,-0.424191641064064,0.0401846657070424,-0.0342367555807655,-0.512418379787364,0.131991741535561,-0.00300661379069961,0,0,0,0,0,0,0,0
1,51,-4.26442823148094,-0.128831291810684,0.0884397299418143,-0.648969636906074,0.0184997794601678,-0.000547637144353731,0,0,0,0,0,0,0,0
2,51,-4.24661770826315,-0.0434064267666208,0.0548210448877234,0.122246137902374,0.0224103914802471,0.000647774904861231,0,0,0,0,0,0,0,0
3,51,-4.25752842575067,-0.114900230674551,0.104297133544591,-0.760804274770308,-0.0211150033049901,0.00419532030952041,0,0,0,0,0,0,0,0
1,52,2.29891725042529,-0.0579562745784209,-0.0703218349399616,-0.810467691647606,-0.00066802137241595,0.00237396067675019,0,0,0,0,0,0,0,0
2,52,2.94405793962932,0.0372061218055714,0.0355096909091498,-0.055325663457467,0.00646264307042621,0.00203428828033305,0,0,0,0,0,0,0,0
3,52,2.19043656924041,-0.0708091972315628,-0.0547177525956474,-0.572615173468079,0.0429096805063605,0.000676368931823255,0,0,0,0,0,0,0,0
1,53,-2.77866546565472,-0.0175459323912392,-0.0198209617663,0.641563470119642,-0.070260781706895,-0.00752632767997188,0,0,0,0,0,0,0,0
2,53,-1.55958548342355,-0.0622023565448499,0.106274823103173,0.949129254297911,-0.0815053572892763,0.00562501488642264,0,0,0,0,0,0,0,0
3,53,-3.75437283841913,-0.0904740187827856,-0.0386630754656755,0.494939617726024,-0.0874412616028213,0.00361208530609317,0,0,0,0,0,0,0,0
1,54,-0.569776741600422,-0.0665786195483583,-0.0199990834853136,-1.78387193159053,0.0935158299948196,-0.00216327162210643,0,0,0,0,0,0,0,0
2,54,1.24184996311558,-0.0870449913799356,0.0635767861941916,0.296973760749344,0.0343245231969016,0.00484762971854379,0,0,0,0,0,0,0,0
3,54,-0.705751690085115,-0.0931917970896082,-0.145014550506519,-1.12677924560581,0.05957090482495,0.00413942548031487,0,0,0,0,0,0,0,0
