rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,1.41636456832889,0.114270899132889,0.108743062051918,-1.11524162159625,0.0520521396491622,0.0102894432452292,1.14074876750003,0.281355684201692,3.6215561124263,0.152399214540753,1.12523237300087,0.0281341090278842,0.105644255376244,-0.139568002646902,71.6751025697449,6.64335107569866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1.33384697723927,-0.0155330945881823,0.0372110128164068,-1.59406376025928,0.0919152002707921,0.00892644383227177,1.7062119845677,0.258529263117704,3.48544296609437,0.170246482001727,0.84606776073538,0.0528350548572787,-0.309440476919528,-0.123328386202484,38.3135711530185,7.26330186143244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2.91361911644905,-0.0489207484445637,0.0782814945648052,0.0484201309687435,0.0716175804260173,0.0105470373170911,1.50289558510688,0.251524241782239,3.25548963372327,0.177293188135974,1.01464065553994,0.0264951009945294,-0.140518777178187,-0.12929428648312,55.8414754078364,8.27984232189817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.66688889400919,-0.0511022676347364,-0.00478727965790493,-0.227285823865978,-0.100119823796497,-0.000638002805978491,-0.465747984129246,-0.0598561341542707,0.63640819436221,-0.0767198068357102,-0.0958463963590219,-0.192091329496407,-0.0795291346529803,0.0166738047043934,2.0066380019864,4.20099858300716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3.76523119978228,-0.00770264136432756,-0.0521660055155128,1.65879655456815,-0.025760554438488,-0.000731769467101362,0.451755322186664,0.183234997323112,1.45279608059812,0.0723456196989237,-1.1469476833903,-0.102341554470324,0.60402030823222,-0.103439895611953,21.528859474501,2.13603442637429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.87902811758289,-0.0578555198385079,0.00910537121370264,1.92965444650864,-0.0342327324077054,0.00148627302505188,0.534412064939681,0.0194451379431515,0.331980951056245,0.0132643272481127,-0.609590946081677,0.0765179247399684,-0.426552567512452,-0.106862868406663,102.504314581241,10.496543113281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-2.81060416639803,-0.1452168078766,0.000361994775703728,-0.0863085592967168,0.0759529438704849,-0.00195680743852815,0.975617786509593,0.154984571514255,-0.53828804989019,0.0645903952548638,1.21861844717941,0.0799825764817798,0.0908370974621082,-0.0774006440108266,80.3532262463934,2.1239344358649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.51715723472405,0.0396345796282281,-0.0221074696573678,-0.816829689894893,0.00847691828056973,0.011869018515726,0.8176166221631,0.340178692083771,-0.426975101352745,0.0226566895337487,0.87888155033363,0.212645645428556,-0.301485860270424,0.0623210217644274,20.6753002926804,1.16640404970777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-2.88417829448471,-0.0324178134468846,0.0272852012173391,0.335485310981186,0.0539574257171802,0.00414587170811534,0.835498757946049,0.230351390087825,-0.305307689831441,0.0200048010461337,1.55355017756745,-0.0666905859247942,0.496444404074563,-0.0199054247726323,-10.6996163492879,2.47894099988114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.2277532229937,-0.188913379615188,-0.103500601828477,-0.882792441779537,0.000882932119666613,-0.00665707861600449,-1.28883268578335,0.0961361514261657,-1.34290059413797,0.127226362926601,-1.45231087216777,-0.151418847754888,1.09135917448456,-0.00297923937964574,5.08164212447491,-2.36220976026663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
