"par" "val"
"b01_pop" 4.6361225495366
"b11_pop" -0.124772679438597
"b21_pop" -0.143287788264603
"a1_pop" 3.99440463574772
"b02_pop" 7.40346147351264
"b12_pop" 0.00303199069974705
"b03_pop" 4.17988007920477
"b13_pop" -0.163000828480829
"p1_pop" 0.0420667127547918
"g1_pop" 0.116682801469243
"p2_pop" 0.787967921232411
"g2_pop" 0.17766121860304
"alpha11_pop" 0.141059153154973
"alpha12_pop" -12.3964653884872
"alpha13_pop" 0.69205765501885
"alpha21_pop" -0.150482347392193
"alpha22_pop" 6.12907004576594
"alpha23_pop" -0.320900516857674
"omega_a1" 0.944522821217813
"omega_b01" 2.08898992524744
"omega_b02" 0.0410961866627258
"omega_b03" 0.889548523963816
"omega_b11" 0.100003334475274
"omega_b12" 0.00463552600723909
"omega_b13" 0.145084149923963
"omega_b21" 0.0671592346364882
"b_1" 0.314427507739582
"a_2" 0.0499224606151729
"a_3" 0.718146854614466
