"par" "val"
"b01_pop" 4.77457863472928
"b11_pop" -0.152484775734023
"b21_pop" -0.150117701677966
"a1_pop" 6.91966674031776
"b02_pop" 7.39799019596068
"b12_pop" 0.0033099532307999
"b03_pop" 4.1258132982607
"b13_pop" -0.167228525682356
"p1_pop" 0.0182389668237373
"g1_pop" 0.156916547918231
"p2_pop" 0.785686726181453
"g2_pop" 0.144933900402045
"alpha11_pop" 0.199194410374037
"alpha12_pop" -15.1033361032741
"alpha13_pop" 0.710038660420926
"alpha21_pop" -0.115613380770856
"alpha22_pop" 4.43817287629135
"alpha23_pop" -0.23283734652525
"omega_a1" 0.633004557967861
"omega_b01" 1.82683612370216
"omega_b02" 0.0435058752007233
"omega_b03" 0.985914204952808
"omega_b11" 0.113258524142362
"omega_b12" 0.00497457251443569
"omega_b13" 0.134466864262555
"omega_b21" 0.0414870883623335
"b_1" 0.310232596705951
"a_2" 0.0500832119365487
"a_3" 0.702186507476139
