"par" "val"
"b01_pop" 4.69221227798249
"b11_pop" -0.125133142060148
"b21_pop" -0.113026474945309
"a1_pop" 3.59096135183023
"b02_pop" 7.39851614213853
"b12_pop" 0.00267482762783314
"b03_pop" 4.3502102400008
"b13_pop" -0.170308090395849
"p1_pop" 0.056895925576954
"g1_pop" 0.120956217619673
"p2_pop" 0.779974849303788
"g2_pop" 0.131400334938886
"alpha11_pop" 0.13923528002578
"alpha12_pop" -8.69560405900236
"alpha13_pop" 0.644832417801989
"alpha21_pop" -0.106256329861837
"alpha22_pop" 3.30554647801155
"alpha23_pop" -0.223811966756127
"omega_a1" 0.90189412879999
"omega_b01" 1.90375782306712
"omega_b02" 0.0413318730153432
"omega_b03" 0.89572070752286
"omega_b11" 0.128466346940265
"omega_b12" 0.00456536407790791
"omega_b13" 0.143512575474396
"omega_b21" 0.0511997836743623
"b_1" 0.308100048836336
"a_2" 0.0500549114288963
"a_3" 0.691356805026116
