"par" "val"
"b01_pop" 4.70630677909717
"b11_pop" -0.140736491920222
"b21_pop" -0.157518506371363
"a1_pop" 4.92925524035956
"b02_pop" 7.39642807499122
"b12_pop" 0.00291359139733489
"b03_pop" 4.18625578971729
"b13_pop" -0.17583501972006
"p1_pop" 0.0276877286455224
"g1_pop" 0.0626864850891322
"p2_pop" 0.730833725307031
"g2_pop" 0.154622784045476
"alpha11_pop" 0.167403939814045
"alpha12_pop" -11.8845513302335
"alpha13_pop" 0.943571653718118
"alpha21_pop" -0.0922544372522075
"alpha22_pop" 3.81844832019571
"alpha23_pop" -0.277445729749848
"omega_a1" 1.09174923237957
"omega_b01" 1.98692917690273
"omega_b02" 0.0410264771719682
"omega_b03" 0.841533368414359
"omega_b11" 0.103266263623264
"omega_b12" 0.00524597325179363
"omega_b13" 0.139765821650976
"omega_b21" 0.071920096210856
"b_1" 0.307892740918685
"a_2" 0.0501501714561797
"a_3" 0.692838672502948
