"par" "val"
"b01_pop" 4.66859620903853
"b11_pop" -0.13622440084489
"b21_pop" -0.152707566064621
"a1_pop" 4.26917055975035
"b02_pop" 7.40443255198088
"b12_pop" 0.00269340071160235
"b03_pop" 4.12827568312386
"b13_pop" -0.146603641946372
"p1_pop" 0.0318496106788362
"g1_pop" 0.131571779070226
"p2_pop" 0.77990650675837
"g2_pop" 0.127126405092697
"alpha11_pop" 0.143159922983981
"alpha12_pop" -8.52958633830594
"alpha13_pop" 0.63266101386681
"alpha21_pop" -0.0978616442274777
"alpha22_pop" -0.000138828790762542
"alpha23_pop" -0.206919486556975
"omega_a1" 0.885503634856067
"omega_b01" 1.90265546776621
"omega_b02" 0.039357977261012
"omega_b03" 0.829724616232362
"omega_b11" 0.100506692225584
"omega_b12" 0.00473698586915398
"omega_b13" 0.167882584962227
"omega_b21" 0.0705377857155122
"b_1" 0.311110539196529
"a_2" 0.0492100628021024
"a_3" 0.69566014599002
