"par" "val"
"b01_pop" 4.76349009483612
"b11_pop" -0.114218760948319
"b21_pop" -0.142658565919537
"a1_pop" 4.36051678717041
"b02_pop" 7.39485975644426
"b12_pop" 0.00310719238138213
"b03_pop" 4.15825439803579
"b13_pop" -0.154763746588069
"p1_pop" 0.043094698402141
"g1_pop" 0.0814996123112156
"p2_pop" 0.76097995516615
"g2_pop" 0.115735019986775
"alpha11_pop" 0.13092380050186
"alpha12_pop" -8.8248348234503
"alpha13_pop" 0.746852513288628
"alpha21_pop" -0.07642547371115
"alpha22_pop" -0.000232491288742791
"alpha23_pop" -0.228526001622324
"omega_a1" 0.938192983712295
"omega_b01" 1.94360633671829
"omega_b02" 0.040239537632323
"omega_b03" 0.85093410697124
"omega_b11" 0.0926946871618443
"omega_b12" 0.00499846041641931
"omega_b13" 0.155137318877851
"omega_b21" 0.0720656801823611
"b_1" 0.305138860876865
"a_2" 0.0485472463198418
"a_3" 0.679392540746469
