"par" "val"
"b01_pop" 4.80681635418038
"b11_pop" -0.153573644949408
"b21_pop" -0.161380503294542
"a1_pop" 4.5597255706471
"b02_pop" 7.39745875038968
"b12_pop" 0.00364022999970455
"b03_pop" 4.22290190639598
"b13_pop" -0.155614825861123
"p1_pop" 0.0439801276026551
"g1_pop" 0.1510346264835
"p2_pop" 0.78147314227185
"g2_pop" 0.138610078055189
"alpha11_pop" 0.13256457878148
"alpha12_pop" -10.6729102304045
"alpha13_pop" 0.516535078532601
"alpha21_pop" -0.0832200459513301
"alpha22_pop" 2.84730606048206
"alpha23_pop" -0.177758449989568
"omega_a1" 0.929688881463204
"omega_b01" 1.88326466792984
"omega_b02" 0.0402833988702228
"omega_b03" 0.915702277244425
"omega_b11" 0.123934422472816
"omega_b12" 0.00617415296112298
"omega_b13" 0.145942785847392
"omega_b21" 0.0656375141382359
"b_1" 0.297951431507933
"a_2" 0.0488533831335283
"a_3" 0.705138211423675
