"par" "val"
"b01_pop" 4.83760014998304
"b11_pop" -0.132739459119087
"b21_pop" -0.128497371154014
"a1_pop" 4.68475116338973
"b02_pop" 7.39854351348154
"b12_pop" 0.00403869815825942
"b03_pop" 4.18774787991341
"b13_pop" -0.168357176567351
"p1_pop" 0.029856894369003
"g1_pop" 0.080386273363176
"p2_pop" 0.782224645400473
"g2_pop" 0.141588631662207
"alpha11_pop" 0.209012542906553
"alpha12_pop" -9.23533393402423
"alpha13_pop" 0.796142022240114
"alpha21_pop" -0.13451930988954
"alpha22_pop" -9.65043968406078e-05
"alpha23_pop" -0.218582263605464
"omega_a1" 0.762490986370694
"omega_b01" 2.16817011808174
"omega_b02" 0.037393611324305
"omega_b03" 0.932031213863766
"omega_b11" 0.0996115207691875
"omega_b12" 0.00520605235823719
"omega_b13" 0.148088280421151
"omega_b21" 0.044757131100773
"b_1" 0.3025680003486
"a_2" 0.0503813924963073
"a_3" 0.715853479739534
