"par" "val"
"b01_pop" 4.61215505495747
"b11_pop" -0.147531594846117
"b21_pop" -0.13820402240581
"a1_pop" 5.72473746324962
"b02_pop" 7.40392197315255
"b12_pop" 0.00325208207053637
"b03_pop" 4.150199581967
"b13_pop" -0.133802737299892
"p1_pop" 0.0407420252767692
"g1_pop" 0.110921204906388
"p2_pop" 0.750965579735551
"g2_pop" 0.123726043245033
"alpha11_pop" 0.190256556505002
"alpha12_pop" -11.7143835083771
"alpha13_pop" 0.575440418307555
"alpha21_pop" -0.109653458070669
"alpha22_pop" -0.00076885450832953
"alpha23_pop" -0.174227446512003
"omega_a1" 0.543811795891152
"omega_b01" 2.10372748506705
"omega_b02" 0.0442685846767635
"omega_b03" 0.925330662927081
"omega_b11" 0.110223939288779
"omega_b12" 0.00454832654241176
"omega_b13" 0.152637091114408
"omega_b21" 0.0720799434096283
"b_1" 0.314234205158264
"a_2" 0.0508043287471521
"a_3" 0.714142217488189
