"par" "val"
"b01_pop" 4.47194231956377
"b11_pop" -0.131311490895871
"b21_pop" -0.15387678985998
"a1_pop" 5.53822719408401
"b02_pop" 7.40307074794391
"b12_pop" 0.00244161223798589
"b03_pop" 4.27796536522089
"b13_pop" -0.159749551305821
"p1_pop" 0.032598062033218
"g1_pop" 0.125024790011173
"p2_pop" 0.763423905098174
"g2_pop" 0.149059391347884
"alpha11_pop" 0.19116567882915
"alpha12_pop" -14.5104810795387
"alpha13_pop" 0.682017849678697
"alpha21_pop" -0.107042059149928
"alpha22_pop" 5.11184575230323
"alpha23_pop" -0.215848394114918
"omega_a1" 0.734159874842747
"omega_b01" 2.07898514894398
"omega_b02" 0.0409810894800031
"omega_b03" 0.912307724005496
"omega_b11" 0.0925992544219951
"omega_b12" 0.00525779348864893
"omega_b13" 0.170524110110584
"omega_b21" 0.0896274875348025
"b_1" 0.298361344090426
"a_2" 0.0498192362057316
"a_3" 0.692465573381629
