"par" "val"
"b01_pop" 4.43269061777816
"b11_pop" -0.14477792742894
"b21_pop" -0.142411845977758
"a1_pop" 5.32015113170364
"b02_pop" 7.40190998528087
"b12_pop" 0.00256457454699702
"b03_pop" 4.18372254697788
"b13_pop" -0.149111805857868
"p1_pop" 0.034579662764648
"g1_pop" 0.0850278143945515
"p2_pop" 0.763359524237167
"g2_pop" 0.129535932053851
"alpha11_pop" 0.149758882950236
"alpha12_pop" -12.4565738260585
"alpha13_pop" 0.806053149471876
"alpha21_pop" -0.0686740807049104
"alpha22_pop" 3.03845495792146
"alpha23_pop" -0.27107123178638
"omega_a1" 0.649279894161203
"omega_b01" 1.99363742877056
"omega_b02" 0.0390064924143805
"omega_b03" 0.969531960467539
"omega_b11" 0.11095098758211
"omega_b12" 0.00555068947252432
"omega_b13" 0.143212178109432
"omega_b21" 0.0628548588440716
"b_1" 0.316204734304326
"a_2" 0.0488566748252701
"a_3" 0.717461078968167
