"par" "val"
"b01_pop" 4.64056909201587
"b11_pop" -0.138969901916053
"b21_pop" -0.142727251977675
"a1_pop" 4.98969685814292
"b02_pop" 7.39645807221075
"b12_pop" 0.00294981919497978
"b03_pop" 4.2806496241547
"b13_pop" -0.143702962655393
"p1_pop" 0.0429038218525058
"g1_pop" 0.103249217736729
"p2_pop" 0.709173818665009
"g2_pop" 0.107137471785866
"alpha11_pop" 0.175281785016871
"alpha12_pop" -11.8849384172596
"alpha13_pop" 0.692336637487136
"alpha21_pop" -0.0975146070149291
"alpha22_pop" 4.85829054523532
"alpha23_pop" 5.73259050484471e-11
"omega_a1" 0.862751863944756
"omega_b01" 1.96435361105738
"omega_b02" 0.0400831320258906
"omega_b03" 0.859085690710458
"omega_b11" 0.111959653725803
"omega_b12" 0.00529676682145747
"omega_b13" 0.140082212730856
"omega_b21" 0.0678602900495349
"b_1" 0.297395185731063
"a_2" 0.0496336326337247
"a_3" 0.692568478614576
