"par" "val"
"b01_pop" 4.54663256581873
"b11_pop" -0.116604936991295
"b21_pop" -0.123604007282859
"a1_pop" 5.03994550052455
"b02_pop" 7.3982273782779
"b12_pop" 0.00217875580334979
"b03_pop" 4.1354587213598
"b13_pop" -0.146203457323848
"p1_pop" 0.0404409742169506
"g1_pop" 0.0970198863922501
"p2_pop" 0.756800400715095
"g2_pop" 0.110052194132596
"alpha11_pop" 0.163402636851322
"alpha12_pop" -10.0868951439768
"alpha13_pop" 0.683712281788014
"alpha21_pop" -0.126739294212802
"alpha22_pop" 2.09996654158979
"alpha23_pop" -0.128199804500444
"omega_a1" 1.23002697779555
"omega_b01" 1.82254596766599
"omega_b02" 0.0430386468762775
"omega_b03" 0.965908273114439
"omega_b11" 0.0983609492185287
"omega_b12" 0.00564517097485016
"omega_b13" 0.131873732524307
"omega_b21" 0.0505657869108665
"b_1" 0.298118735963434
"a_2" 0.050110662467989
"a_3" 0.715914321569542
