"par" "val"
"b01_pop" 4.75666225100797
"b11_pop" -0.12056701791631
"b21_pop" -0.127746817095267
"a1_pop" 5.73783524924784
"b02_pop" 7.39821675107035
"b12_pop" 0.0029441819830822
"b03_pop" 4.17529246542138
"b13_pop" -0.14386319123562
"p1_pop" 0.0380300560981897
"g1_pop" 0.112402134080176
"p2_pop" 0.755910152805202
"g2_pop" 0.121708995779647
"alpha11_pop" 0.214147379647615
"alpha12_pop" -13.1646701936914
"alpha13_pop" 0.560563997867417
"alpha21_pop" -0.11764672526424
"alpha22_pop" -0.00136668510052384
"alpha23_pop" -0.189526905422721
"omega_a1" 1.18444981814078
"omega_b01" 2.02096664560268
"omega_b02" 0.0385161613884182
"omega_b03" 0.882769530371608
"omega_b11" 0.087958522100331
"omega_b12" 0.00554808515939474
"omega_b13" 0.163077584835471
"omega_b21" 0.0417437539402566
"b_1" 0.301427394236466
"a_2" 0.049739297276152
"a_3" 0.691930615311837
