"par" "val"
"b01_pop" 4.59001578144569
"b11_pop" -0.161863022514154
"b21_pop" -0.156365416283658
"a1_pop" 6.86862994076608
"b02_pop" 7.40235003591706
"b12_pop" 0.00284799601432567
"b03_pop" 4.27930917430369
"b13_pop" -0.137314773735906
"p1_pop" 0.044637522400424
"g1_pop" 0.123808945519101
"p2_pop" 0.761608602811728
"g2_pop" 0.142251581916754
"alpha11_pop" 0.159607057766564
"alpha12_pop" -9.22810172611232
"alpha13_pop" 0.677419029475072
"alpha21_pop" -0.0853534929474971
"alpha22_pop" 4.58983431629345
"alpha23_pop" -0.184955916465204
"omega_a1" 0.576489505353711
"omega_b01" 1.99729083912501
"omega_b02" 0.0385325354615711
"omega_b03" 0.9231611256102
"omega_b11" 0.113676398057083
"omega_b12" 0.005249209707981
"omega_b13" 0.161573207292927
"omega_b21" 0.0774050398091955
"b_1" 0.291957664578362
"a_2" 0.0503870108071289
"a_3" 0.693801535800141
