"par" "val"
"b01_pop" 4.41553734894691
"b11_pop" -0.149438692054173
"b21_pop" -0.162179491450794
"a1_pop" 4.34805672763884
"b02_pop" 7.39964338239409
"b12_pop" 0.00260909024827331
"b03_pop" 4.18145029915074
"b13_pop" -0.151922734774242
"p1_pop" 0.0149028143811504
"g1_pop" 0.091723194732926
"p2_pop" 0.765098819661615
"g2_pop" 0.12153978225865
"alpha11_pop" 0.219592754557009
"alpha12_pop" -18.0878357407567
"alpha13_pop" 1.03167338167567
"alpha21_pop" -0.106755765266095
"alpha22_pop" 2.53216994027079
"alpha23_pop" -0.207828633582666
"omega_a1" 0.835857376540618
"omega_b01" 1.9962081959694
"omega_b02" 0.0388541007343704
"omega_b03" 0.877989020584888
"omega_b11" 0.121808727599719
"omega_b12" 0.0049093415448393
"omega_b13" 0.157617096066009
"omega_b21" 0.0774892418733126
"b_1" 0.303508161165333
"a_2" 0.0506300056340569
"a_3" 0.701895378350878
