"par" "val"
"b01_pop" 4.75049861914336
"b11_pop" -0.120380356359331
"b21_pop" -0.131394216123416
"a1_pop" 4.38625355288288
"b02_pop" 7.40210694418721
"b12_pop" 0.00253016065849461
"b03_pop" 4.13868814230752
"b13_pop" -0.15197681550563
"p1_pop" 0.0171163256993825
"g1_pop" 0.121924279055148
"p2_pop" 0.772513017713352
"g2_pop" 0.145263694155969
"alpha11_pop" 0.24176618353346
"alpha12_pop" -17.1824421996055
"alpha13_pop" 0.8608105365682
"alpha21_pop" -0.122182676761347
"alpha22_pop" 5.84647757110992
"alpha23_pop" -0.256226010306466
"omega_a1" 1.15220648048962
"omega_b01" 2.26509221086877
"omega_b02" 0.0417485678501002
"omega_b03" 0.861829783307705
"omega_b11" 0.0874958528303998
"omega_b12" 0.00581648114054402
"omega_b13" 0.167618244889853
"omega_b21" 0.0461539442786013
"b_1" 0.306912178100537
"a_2" 0.0489936361378081
"a_3" 0.700768287603043
