"par" "val"
"b01_pop" 4.75112622450517
"b11_pop" -0.125225298540606
"b21_pop" -0.142636777030366
"a1_pop" 3.29961915131552
"b02_pop" 7.39913435944664
"b12_pop" 0.00285978707168693
"b03_pop" 4.14870790151863
"b13_pop" -0.147960944126477
"p1_pop" 0.0329518306921497
"g1_pop" 0.116509345586756
"p2_pop" 0.760017891031784
"g2_pop" 0.111677878487216
"alpha11_pop" 0.135014608915498
"alpha12_pop" -8.0066233449147
"alpha13_pop" 0.806096739768423
"alpha21_pop" -0.13723645443788
"alpha22_pop" 3.78615436294906
"alpha23_pop" -0.157863050963596
"omega_a1" 0.914118485613313
"omega_b01" 2.08083515479643
"omega_b02" 0.0434964123983951
"omega_b03" 0.99270669149404
"omega_b11" 0.107247358287717
"omega_b12" 0.00441141392192964
"omega_b13" 0.143226700460641
"omega_b21" 0.068899217009877
"b_1" 0.299372906845628
"a_2" 0.0505884117448025
"a_3" 0.697122747872468
