"par" "val"
"b01_pop" 4.52855617364997
"b11_pop" -0.144330812616847
"b21_pop" -0.156172139590192
"a1_pop" 4.18948662171218
"b02_pop" 7.40396073257918
"b12_pop" 0.00296872831445076
"b03_pop" 4.17935520114738
"b13_pop" -0.154006876391966
"p1_pop" 0.0511403499592019
"g1_pop" 0.118485911931117
"p2_pop" 0.718259564410345
"g2_pop" 0.137131955430925
"alpha11_pop" 0.178572994723308
"alpha12_pop" -10.7856362603191
"alpha13_pop" 0.613273974336693
"alpha21_pop" -0.125560669356963
"alpha22_pop" 3.31432634461047
"alpha23_pop" -0.213842046211359
"omega_a1" 0.903357707411729
"omega_b01" 1.90867060844377
"omega_b02" 0.0442807481202034
"omega_b03" 0.872195524697542
"omega_b11" 0.115881075884339
"omega_b12" 0.00499016452050202
"omega_b13" 0.165074899608258
"omega_b21" 0.0529813306747842
"b_1" 0.317455208847254
"a_2" 0.0504865751597881
"a_3" 0.695322535169816
