"par" "val"
"b01_pop" 4.29584063472728
"b11_pop" -0.1333545443116
"b21_pop" -0.14561188385189
"a1_pop" 3.96566358046341
"b02_pop" 7.40203415786232
"b12_pop" 0.00326173283265483
"b03_pop" 4.16757261891208
"b13_pop" -0.141210259638201
"p1_pop" 0.0189102701819418
"g1_pop" 0.102042387327426
"p2_pop" 0.798634313541151
"g2_pop" 0.136825246660519
"alpha11_pop" 0.182420773134013
"alpha12_pop" -15.9382625826719
"alpha13_pop" 0.807218894891475
"alpha21_pop" -0.117086793055034
"alpha22_pop" 6.90828847513229
"alpha23_pop" -0.235498213781892
"omega_a1" 1.09392171324085
"omega_b01" 1.97175633173297
"omega_b02" 0.0381947918799702
"omega_b03" 0.839479531080402
"omega_b11" 0.0870717577467752
"omega_b12" 0.00536105531045671
"omega_b13" 0.144226074787598
"omega_b21" 0.0628302292815677
"b_1" 0.29877593443889
"a_2" 0.0497445063547947
"a_3" 0.696751931566259
