"par" "val"
"b01_pop" 4.71786961728761
"b11_pop" -0.153306631707821
"b21_pop" -0.164375172952134
"a1_pop" 5.71860993294836
"b02_pop" 7.39920388230002
"b12_pop" 0.00327119169740096
"b03_pop" 4.31547247293566
"b13_pop" -0.151410997133281
"p1_pop" 0.0201124639424421
"g1_pop" 0.140005577025312
"p2_pop" 0.758161419884652
"g2_pop" 0.141547023412021
"alpha11_pop" 0.187385658546722
"alpha12_pop" -17.9781787365353
"alpha13_pop" 0.697706015015046
"alpha21_pop" -0.102872011753105
"alpha22_pop" 5.61240553476832
"alpha23_pop" -0.227079201834179
"omega_a1" 0.773062461354118
"omega_b01" 1.83211973774714
"omega_b02" 0.0376413343165461
"omega_b03" 0.936941345769823
"omega_b11" 0.120281610537979
"omega_b12" 0.00547098488668893
"omega_b13" 0.175719732443421
"omega_b21" 0.0684008648188652
"b_1" 0.310439448630281
"a_2" 0.0501679750603247
"a_3" 0.69730312614808
