"par" "val"
"b01_pop" 4.76591572214162
"b11_pop" -0.101656838119489
"b21_pop" -0.116540946249193
"a1_pop" 2.69889672567391
"b02_pop" 7.39912027602892
"b12_pop" 0.00294865637699612
"b03_pop" 4.16624006021377
"b13_pop" -0.153498102432825
"p1_pop" 0.0649241064214909
"g1_pop" 0.131330436769115
"p2_pop" 0.716187488832845
"g2_pop" 0.137841313288219
"alpha11_pop" 0.135958844109443
"alpha12_pop" -10.7043014353952
"alpha13_pop" 0.562989305740365
"alpha21_pop" -0.0892393599750432
"alpha22_pop" 3.831060302744
"alpha23_pop" -0.182544128115912
"omega_a1" 1.15022811090807
"omega_b01" 2.28113779573003
"omega_b02" 0.0445722288902869
"omega_b03" 0.92190667833236
"omega_b11" 0.0986659098435356
"omega_b12" 0.00508195337221102
"omega_b13" 0.16022829604755
"omega_b21" 0.0378239080284198
"b_1" 0.304017145313008
"a_2" 0.0504014545132254
"a_3" 0.690144523475078
