"par" "val"
"b01_pop" 4.66154258399022
"b11_pop" -0.147885335166057
"b21_pop" -0.136696746234435
"a1_pop" 4.51870632954039
"b02_pop" 7.39693331105761
"b12_pop" 0.00391732801872137
"b03_pop" 4.12742235991737
"b13_pop" -0.13198831387571
"p1_pop" 0.0344026728319016
"g1_pop" 0.158160406876049
"p2_pop" 0.766664356638419
"g2_pop" 0.14720939671096
"alpha11_pop" 0.177563817597925
"alpha12_pop" -13.67641752535
"alpha13_pop" 0.72669100125075
"alpha21_pop" -0.0784310963496642
"alpha22_pop" 5.03836641494365
"alpha23_pop" -0.298566598747816
"omega_a1" 0.673396033251479
"omega_b01" 2.06822947468268
"omega_b02" 0.0411050658399504
"omega_b03" 0.849154289818842
"omega_b11" 0.11221102042426
"omega_b12" 0.00449060547233131
"omega_b13" 0.150316976496632
"omega_b21" 0.0718996344833532
"b_1" 0.296601788120088
"a_2" 0.0509979222781348
"a_3" 0.730072561067024
