"par" "val"
"b01_pop" 4.6655673460838
"b11_pop" -0.116652571126651
"b21_pop" -0.121805385199137
"a1_pop" 5.24671192418474
"b02_pop" 7.40122631975203
"b12_pop" 0.0014553677199879
"b03_pop" 4.25914323365131
"b13_pop" -0.179985798701634
"p1_pop" 0.0329439853508819
"g1_pop" 0.12254622937404
"p2_pop" 0.748601838716927
"g2_pop" 0.128256117401279
"alpha11_pop" 0.157890342641145
"alpha12_pop" -11.940550122688
"alpha13_pop" 0.720296925810375
"alpha21_pop" -0.0857732981748369
"alpha22_pop" 3.91406541699631
"alpha23_pop" -0.217845170677468
"omega_a1" 0.795664466539208
"omega_b01" 2.05382456307191
"omega_b02" 0.0400980992943895
"omega_b03" 0.96685546870402
"omega_b11" 0.108695962563415
"omega_b12" 0.00509844288367489
"omega_b13" 0.175835747302596
"omega_b21" 0.042547529501586
"b_1" 0.30238878332827
"a_2" 0.0490077732263851
"a_3" 0.714457837033325
