rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,1.22516450482781,0.277851947801972,0.0188435042257925,1.73489532333943,0.0122294481999958,0.00611655924482236,0.0695979898228449,-0.0972742173151654,-0.308867649611022,0.00207166925149911,0.321309442543044,-0.238789700732423,-1.25615843818949,0.123969196183056,41.7554088528092,-2.22413340364631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.185922614990717,0.177925584937614,-0.0838670948150291,1.48817725967255,0.0352297326694027,0.00804120406408316,-0.340984282887344,-0.0510412853885487,0.618794653418855,0.0169693608958247,0.993653515743564,0.045244596980816,-0.635699342387734,0.000453449115385335,25.7179059190141,-1.21154976853127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.0306199796394049,0.110403825616976,-0.116935010899567,1.34716354126953,-0.0341777289044618,-0.000775403589377905,0.795634277472981,0.160069841914698,0.595968371072679,-0.000229646874613609,0.498443454721918,-0.045059977004586,-0.816500036072733,0.126573166225245,-79.8625449604748,1.533827646619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-2.82571522866734,0.109832143987507,0.0257332781660359,0.122664759027457,0.0230057410786397,-0.00539518975664646,0.823046384735463,0.0138316320400292,0.705666191859488,0.0859437296273631,0.603686441901656,0.0687372283709547,1.60712892244538,0.0933047326546773,-23.9308829762595,-1.19069165228995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.642428861334298,-0.248113965108527,-0.0276532378837839,-0.409446226141601,0.0284847369603529,-0.00731648232923597,0.848287219027894,-0.0121057223602379,0.908168537863873,0.0722752623383257,0.00700300112498908,0.150063376180562,1.77443534625719,0.0349964864042213,-38.0458044290259,-5.69873649780555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.87906931651385,0.0730389772381283,0.00140347981695085,-0.0369900714368303,0.0189835344094043,-0.00272911289648343,0.284703312477675,0.0278973905144886,0.864571320886772,0.0218581259459841,-0.126187466467411,0.0663076126165191,1.29924634857105,0.135756094290114,-13.04473858305,-3.56021604801452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-4.31386862228524,-0.0840710907177727,0.0170881780277867,-0.223556436194595,-0.00411888915455627,-0.00534797650138872,-0.773255897052544,0.090231555786834,-2.57435960370187,-0.0286483477517835,-0.482354446394535,0.101371326821566,0.322553378768073,0.0712014457980887,-31.4814198608689,3.32553128202079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-4.07786059465137,-0.31331791256754,-0.0223518512891203,-0.436570586568716,0.0281533718465754,-0.0128614173795181,0.0908291571293489,0.153618413715864,-1.68348413651713,0.0459778031591979,0.358882569939809,0.169445246941498,0.574323586698061,0.029031199811721,-113.71987836418,3.27874442303145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-3.83228645910433,-0.0471958700820404,0.0994013665577809,-0.0239461535907943,0.0275195455187109,-0.00275991444333131,-0.463032120478746,0.0462499669796077,-1.90105723758384,0.0162256131886261,-0.539890065993021,-0.0341769110384589,0.484244759968457,0.0700432968758656,-98.3066567183735,1.51410336032998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-2.50886375193322,-0.194171616320688,-0.00708911415644731,-0.376364814622371,0.00298931471377184,0.0011166720943742,1.64539982036899,0.116768604704419,0.528745199642423,0.0466458631454561,-0.15252672891463,-0.208215103725193,-0.911410478390077,0.0505171538353046,-16.9779275376118,2.56710919808045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
