rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha26,eta_alpha27
1,1,1.34649505211953,-0.0720407638600571,-0.0434965230397679,-0.184893007677552,0.0666804866086395,0.012879460539654,0.788224890894981,0.050899342966099,0.121007365744426,-0.0292367082736501,209.744211060351,2.32268807612702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,3.04298531997097,-0.103704467139068,-0.00785612668006233,-1.20483004889739,0.0444687770630203,0.00446671813892016,2.26678534563751,-0.181239606656088,0.26255347160587,-0.0680376810848272,141.363960909163,-3.37739842681342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1.05162036638537,0.00343181797436892,0.0152289868258284,-0.966039598592342,0.0338338594625878,0.0108099615023003,0.998131743834258,-0.0467559430786804,0.701163853791051,-0.124235848345636,137.087860985735,1.95153860749452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.1491071883724,-0.0191344663606158,-0.00597653520306574,-0.335140375529031,0.0309331603319007,-0.00327682943439726,0.217997566933674,-0.0670874728555205,-0.126412213373058,-0.141893764167082,-271.513647790492,5.85486064887927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.314548334429428,0.0857893878600341,0.0156268805829081,-0.101091066171539,0.00930889043454108,-0.00109991822684016,0.413401222798865,-0.130045964718462,-0.585146793390472,-0.0984713977621476,-270.234917156657,6.50927555311064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.73382921074493,-0.069951314745223,0.0053502005671434,-0.799918832383929,-0.00424938478588821,-0.000959391981597857,0.527075977787299,-0.101381909483984,0.352131665126792,-0.166347549940683,-277.931460049241,6.69135784576081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-2.99323618310329,-0.0693017102420018,0.00215144648879488,-0.299907979690611,-0.0727867017315935,-0.00812128287267545,-1.26787706479932,-0.22192854403621,-0.0709283435756198,-0.209015095046726,30.1064340385835,9.72404710664518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-3.01492085318851,-0.0565714570037346,-0.0208170998217809,0.417914673626507,-0.0681165183706423,-0.00900860710397319,-0.0796006634966995,-0.285688177627409,0.271532964015992,-0.225999038685697,13.2612525961861,11.2999179063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-2.35272057606453,-0.012121698531612,0.0425491414717684,0.494798522275993,-0.0696936239392558,-0.00899886244923184,-0.841935635788595,-0.240245907696844,0.157144498411085,-0.217788551027775,53.7801534326987,8.2391816366269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-0.873637529402167,-0.115244337256271,-0.0533757154365207,0.956258380285137,-0.107254981557229,0.00154623328863426,-0.274533305002223,0.0248789826922686,0.662886077445177,-0.177481938646808,5.95407208316533,1.25998553092115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-0.398717065235583,-0.0128100450652623,0.0704415915906546,-0.588725913444151,-0.0518054103125785,0.00440594314237533,-0.00139375372530903,0.30952542623589,0.819221435893922,0.0750926025441986,56.9699201624229,2.13301443791755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,0.170664887126806,-0.0153243161179774,0.0364720877784694,0.172134650584738,-0.0244395700071527,-0.00717311419727811,-0.129351858115959,-0.0713928529454061,0.593156912385163,0.0212604565504838,112.984397629456,1.50779842185072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.5132988195664,-0.022563659565284,0.0283109504539554,0.376170405197735,0.00223037551043159,-0.00725453488488759,-0.519293714886881,-0.0353113927595757,-0.00335172448944299,0.190693059816594,-24.2728988213963,-4.78261568822345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0.374111859154098,-0.0126569247656937,-0.0293815302854764,1.12721216835014,0.0126718756033197,-0.00995714793269553,-0.770039811032634,0.0147667833520311,0.128126071648868,0.189179291549374,-45.6056348813478,-6.62357589371659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0.387590551143613,-0.124808213902459,-0.0415613834849966,-1.2626369070385,0.0111834710297662,-0.00969387876074991,-0.638847566205375,-0.0562968651119999,0.663522380089319,0.186073047079395,-1.32713640054016,-8.60879226700725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-0.0441331701323131,-0.0635895494127177,-0.0680110093464942,-0.0971402223750215,0.0454180816572087,-0.00927632064994158,1.05235663401219,0.202388345022839,-0.336017219931086,0.0242974800260329,13.2229521708915,0.0551533307551262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-0.284709524295545,0.0301319684496843,0.0157825974729007,-0.0412253533680869,0.00572265556909457,0.0024302615908807,1.42923483776615,-0.069468573261751,0.866238482113644,-0.0289022663664881,26.2621960383878,-6.53356513798537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,0.327539795657778,0.0235670660058727,0.0134482365894128,1.27173673928891,-0.00171265934455089,0.00650868102634422,0.504753306057935,0.166541344479874,0.271339796647871,-0.0432793319894797,-41.3996619387025,-1.1091616099952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0.558676520150377,-0.00877416162876787,-0.000538580923007834,-0.815170312985206,0.0179818527622739,-0.00530397015811142,0.673693656120827,0.138275605451198,-1.02747762238694,-0.151408827147645,21.8879290390026,-2.4871277668582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-0.285390840472991,0.021823562921376,-0.0123527749178833,-1.05951057403647,0.0128262300192299,-0.00491084113787025,0.289265557962934,0.191173210451711,-0.695135481793201,-0.167543790068892,-44.5718422769685,-0.358285292362245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,0.827196336682444,0.0488115789479779,-0.118287305743282,-1.56794690046053,-0.00617326159757425,-0.00476864731046621,0.952288846290986,0.148025485391376,-0.963532706027393,-0.157148746607891,35.183798341081,-2.66517748900361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,-3.17353471410429,0.0493214031166295,0.013434366413922,0.56763265079321,-0.0210390261956599,0.00465550603186754,-0.555197900121208,-0.269484903901202,0.829417562863511,0.00323207427942909,62.086043695199,-6.49295522539947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,-3.29212926176918,0.0979003940041037,-0.0543607469781585,-0.410159695469193,0.0269584407510042,-0.00142522923134173,-1.14030706287562,-0.18495942378926,0.964202430427489,0.00356922004570553,46.9046429756333,-4.91497731247769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
