rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,0.796759110064402,0.0376781377292169,0.00618038670573764,0.639450302726901,0.380280426130515,-0.0257760847716716,0,0,0,0,0,0,0,0
2,1,0.689695510544904,0.187612818671028,0.0244093206541592,0.0662480201915931,0.82334024934106,0.192367097913039,0,0,0,0,0,0,0,0
3,1,2.96923014251414,-0.0616286031714098,-0.0225873982765586,0.59372595142455,1.97183926934655,-0.247680636538844,0,0,0,0,0,0,0,0
1,2,-1.04416474486026,0.0849296975423,0.0387936054758836,0.735759233830688,0.182312670345367,-0.252979492530735,0,0,0,0,0,0,0,0
2,2,3.35739296020802,-0.085390693220982,0.0382686593252771,-0.104133716705598,-0.253540555622525,-0.0404455422222489,0,0,0,0,0,0,0,0
3,2,-3.63701033535664,0.0237877817636623,0.0580598638414953,0.435166661286079,0.622967001945178,0.00728720282409298,0,0,0,0,0,0,0,0
1,3,2.33997310344837,-0.00879621195326716,0.0296761974478544,-0.436061272687636,-1.27692979168956,0.372834370818498,0,0,0,0,0,0,0,0
2,3,2.29636382502405,0.068715216831445,0.00108820979543772,-0.185924056678313,-0.764114650490121,0.0185300213953356,0,0,0,0,0,0,0,0
3,3,1.97125137329838,0.00624866496261955,0.0219054364144616,0.0253171540804149,-0.243150603501173,-0.0628829585143805,0,0,0,0,0,0,0,0
1,4,2.04146164253396,-0.0491031667629321,0.0786066526747905,1.19778098897696,-2.49706336837161,0.0822204798447306,0,0,0,0,0,0,0,0
2,4,2.24059105884556,-0.0588626300599865,0.0943784895287435,1.01542428905663,-2.03880453970158,0.0150440928273614,0,0,0,0,0,0,0,0
3,4,0.528664218488148,-0.0508048840638136,0.0838592028330174,0.871437439297665,-2.55835545731428,0.0877241884732444,0,0,0,0,0,0,0,0
1,5,-0.700487747102197,0.0787554528560571,-0.00339064252600579,1.12140985367027,0.0865323314755919,0.20917198482567,0,0,0,0,0,0,0,0
2,5,-1.44226249459794,0.166075840641541,0.0170988776457187,1.04524186837912,0.612244397413777,0.0787719686509301,0,0,0,0,0,0,0,0
3,5,0.895088786282359,0.0151713717053327,-0.0833772385795669,1.89379691930933,0.171293140904007,0.0553178439855863,0,0,0,0,0,0,0,0
1,6,0.484550227755443,0.0700153298837656,0.122809546781165,-0.329356673975547,-0.807647575716102,0.0542483823287082,0,0,0,0,0,0,0,0
2,6,-3.93992375629627,0.0465376965970178,-0.0580651574794035,0.615778348041924,-0.641931339058205,0.04860389753174,0,0,0,0,0,0,0,0
3,6,-0.699942137962828,-0.0251476617453025,-0.0241825072253757,1.30069501317344,-1.18121007600111,-0.0268319618376325,0,0,0,0,0,0,0,0
1,7,0.500032776076567,0.0111222625411169,0.0541389752095206,0.667903251947515,-1.36754949511271,0.0364437406387753,0,0,0,0,0,0,0,0
2,7,0.380783937074981,-0.0506760858704874,0.0798145663412987,-0.294324440658036,-1.15342964218473,0.0280943107723735,0,0,0,0,0,0,0,0
3,7,0.0636403535219552,-0.0750306512083621,0.0139065857478256,-0.755595722369706,-1.52305979091168,0.0605941595180651,0,0,0,0,0,0,0,0
1,8,-0.232812312804954,-0.182915547616694,0.0280169739594643,0.463806426815996,-0.42093567389453,0.151054524037051,0,0,0,0,0,0,0,0
2,8,-1.77719268670061,-0.102548548835005,-0.0482711953697293,1.0500339893942,-0.752886295687927,0.23860737238024,0,0,0,0,0,0,0,0
3,8,-1.90179077699531,-0.0613411420168628,0.0974593966299905,-0.454183495565639,-0.174797188036573,0.146271685788506,0,0,0,0,0,0,0,0
1,9,0.860508490689899,-0.0924743528672575,0.0196548434403139,-0.0934063896944288,0.494809818606585,0.158725387571929,0,0,0,0,0,0,0,0
2,9,0.233632020266451,0.0706485628651808,0.0877658137803855,-0.186487609974471,-0.228480941856681,0.000200683553138986,0,0,0,0,0,0,0,0
3,9,1.22706276050323,-0.0697533168301203,0.119450161071878,-0.782995727161134,-0.193077535140237,0.0988548437173845,0,0,0,0,0,0,0,0
1,10,1.08840755452221,0.0373271664574043,-0.126338900393376,-0.285450466149789,-0.691814514833995,0.178814384922284,0,0,0,0,0,0,0,0
2,10,1.50467419622673,-0.0864642686030681,-0.0481138074926138,-0.954068244753311,-0.868760253037447,0.19362907653398,0,0,0,0,0,0,0,0
3,10,1.63196487111203,-0.00930655700729288,0.00948955912409788,0.171162877105365,-1.37405244543295,0.220395392852458,0,0,0,0,0,0,0,0
1,11,-2.26183568911552,-0.0735880740801272,0.00273867440811171,-1.11144840066788,0.220247875891368,-0.212923966619678,0,0,0,0,0,0,0,0
2,11,-2.42106080275808,-0.0274384410739061,0.0243650007839602,-0.325552661038917,0.0548183158511053,-0.283980569714833,0,0,0,0,0,0,0,0
3,11,-3.11657877941407,0.0380305279267264,-0.016579036900925,0.147977478118638,0.65512011313186,-0.253769349885147,0,0,0,0,0,0,0,0
1,12,1.51571921195218,-0.0319878009338023,0.0126315064462999,0.587272755055464,-0.237339848071843,-0.309134986022345,0,0,0,0,0,0,0,0
2,12,-0.255612469829946,-0.0194719641830716,0.0408577194856868,0.0473256801159576,0.238044821765616,0.0320818631726751,0,0,0,0,0,0,0,0
3,12,0.267414338578885,-0.0149220844383907,-0.0245080757631777,-0.536582101108133,0.101159282408157,0.203426476555476,0,0,0,0,0,0,0,0
1,13,0.568598518475579,-0.0176040003970679,0.127040241341171,-0.2136457791152,-0.286689364228778,-0.0420784723653501,0,0,0,0,0,0,0,0
2,13,-1.13479253516256,0.0419986009131444,0.109966138599318,-0.410508983859182,-0.255364745494641,-0.0736605335152115,0,0,0,0,0,0,0,0
3,13,1.57584953727672,-0.134405235461526,0.15668698736183,-0.47758576946881,0.775193879011119,-0.122650014238157,0,0,0,0,0,0,0,0
1,14,1.06975412870097,0.00913456247329353,0.0196200352609449,0.325228098647276,0.391443389758846,-0.13093222234981,0,0,0,0,0,0,0,0
2,14,0.238897793557594,-0.00534367617879189,-0.14675999466474,0.535699795754679,1.06170071592723,-0.161014587103032,0,0,0,0,0,0,0,0
3,14,0.973705794812377,0.0436382828270413,-0.0700743634894987,-0.619095244311054,1.01479599949493,-0.166200357885524,0,0,0,0,0,0,0,0
1,15,-2.94695243981205,-0.143031025630259,-0.0809960813626507,1.02844162503811,0.238297763787474,-0.419254926655226,0,0,0,0,0,0,0,0
2,15,-2.68903997785857,0.112243489373497,-0.108517230316285,-0.785999876209085,0.828860551923006,0.226656281322419,0,0,0,0,0,0,0,0
3,15,-2.91024016719319,0.0533301238407219,-0.0725942482697979,0.614993631261707,1.81101444447697,0.207155285444966,0,0,0,0,0,0,0,0
1,16,0.913931837253946,-0.158986767469675,0.0594862969428499,0.644899354054797,0.462337776839833,0.0119659208321862,0,0,0,0,0,0,0,0
2,16,0.283895481812477,-0.0804754746437963,0.0902426258183763,0.747238442523291,0.452766602935489,-0.248563320979844,0,0,0,0,0,0,0,0
3,16,1.21516848415521,-0.0802149931663534,0.0658917021115306,1.0304717587949,0.235507462047297,-0.106897274755093,0,0,0,0,0,0,0,0
1,17,-1.47526023567421,0.162839879696329,-0.100128901539997,-1.12321347758788,-1.8902991137937,-0.276626347880388,0,0,0,0,0,0,0,0
2,17,-0.819365774559169,-0.0505857569954803,-0.0820861513113194,-0.328153681260161,-1.38162731843897,0.0029852478645627,0,0,0,0,0,0,0,0
3,17,-0.818529556691177,-0.0432047305472422,-0.0466141737795014,0.350606756268642,-1.82494167333242,0.060489858297927,0,0,0,0,0,0,0,0
1,18,-0.110089745557822,0.0695659620719972,0.0305680202996621,0.925789501116558,0.73536287817767,-0.0591791400239171,0,0,0,0,0,0,0,0
2,18,2.70027853193884,-0.0398959593137836,0.00795153882075805,-0.442141807777733,1.08654387426501,-0.0842328216353111,0,0,0,0,0,0,0,0
3,18,0.851953211719164,0.0746471419900216,-0.02674449088226,-0.127074594590557,1.18610198152797,-0.0830542471458291,0,0,0,0,0,0,0,0
1,19,-6.49322870640868,-0.00587142002727337,0.0680610060509112,-0.561586281679494,-0.305588434752416,0.0830844209269397,0,0,0,0,0,0,0,0
2,19,-6.36290379599477,0.0545690947790818,0.0401486491758337,1.20135120414106,-0.198337980608563,0.0521176606319267,0,0,0,0,0,0,0,0
3,19,-6.75371525163248,0.0918722022169191,0.00907531093197697,0.31969717987697,-0.78738981423873,0.0286392918536841,0,0,0,0,0,0,0,0
