rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,alpha27
1,1,2.30501513020897,-0.336707906128354,-0.127091181548003,10.5601703636981,7.33443251518023,0.0112815227138155,4.16132024530165,0.0109174705615837,5.45706933513543,-1.74185212121446e-05,7.15303419844756,-0.1258845599154,4.59898635544588,-0.0244816966141033,252.925580506862,0.0363910314134261,0.0223346512089209,0.108430959450678,0.777801614321266,0.106716974320889,0.166119605620052,-14.0239659727261,0.673063177633226,5.199319120978e-16,5.11635662238949e-09,2.32945662934968e-05,2.41483200398687e-16,-0.0901853109759876,-0.00091297402548065,-0.113386220796475,0.069926981050854,-2.13695321984857e-05,0.0655025947281343,-6.26558649192895e-07
2,1,1.41427894601585,-0.107725464630661,-0.155262563462971,12.3940861077114,7.39950042978022,0.00808407692183105,4.85565014086024,-0.407516602432859,4.52794485540856,0.0469995226517201,6.52891923933534,0.140705867480605,4.81107043889618,0.0692143968195818,162.948384952868,-8.89964034512148,0.0223346512089209,0.108430959450678,0.777801614321266,0.106716974320889,0.166119605620052,-14.0239659727261,0.673063177633226,5.199319120978e-16,5.11635662238949e-09,2.32945662934968e-05,2.41483200398687e-16,-0.0901853109759876,-0.00091297402548065,-0.113386220796475,0.069926981050854,-2.13695321984857e-05,0.0655025947281343,-6.26558649192895e-07
3,1,3.15664022736069,-0.133199313192901,-0.104403632162305,10.6661378403477,7.45019061872877,0.00594550219973344,3.65502428330708,-0.540788098905493,4.24707285164081,0.115707372952564,5.97387163882424,-0.0455179125498927,4.63027480853277,-0.100417833131507,331.386305202924,-12.2883591343884,0.0223346512089209,0.108430959450678,0.777801614321266,0.106716974320889,0.166119605620052,-14.0239659727261,0.673063177633226,5.199319120978e-16,5.11635662238949e-09,2.32945662934968e-05,2.41483200398687e-16,-0.0901853109759876,-0.00091297402548065,-0.113386220796475,0.069926981050854,-2.13695321984857e-05,0.0655025947281343,-6.26558649192895e-07
1,2,1.42102564765638,-0.298758011043615,-0.156270747265461,2.90673682909584,7.4609776896061,0.00303865070064485,3.28557657910907,-0.200115473318961,5.38046607580906,-0.0429157253061843,6.3292607118313,-0.161214069224542,4.79193741180588,-0.216581232751468,371.981065826368,-3.96193798388952,0.0223346512089209,0.108430959450678,0.777801614321266,0.106716974320889,0.166119605620052,-14.0239659727261,0.673063177633226,5.199319120978e-16,5.11635662238949e-09,2.32945662934968e-05,2.41483200398687e-16,-0.0901853109759876,-0.00091297402548065,-0.113386220796475,0.069926981050854,-2.13695321984857e-05,0.0655025947281343,-6.26558649192895e-07
2,2,1.14172055971022,-0.032916747541725,-0.25056899665082,5.60951653427957,7.41234194333133,0.00731697770365338,4.97440452237341,-0.0113374088452486,5.85559919980244,-0.136932758096481,6.21684197379117,0.0487723343766169,4.97137950810818,-0.218339110826665,336.56216947106,-13.093549326893,0.0223346512089209,0.108430959450678,0.777801614321266,0.106716974320889,0.166119605620052,-14.0239659727261,0.673063177633226,5.199319120978e-16,5.11635662238949e-09,2.32945662934968e-05,2.41483200398687e-16,-0.0901853109759876,-0.00091297402548065,-0.113386220796475,0.069926981050854,-2.13695321984857e-05,0.0655025947281343,-6.26558649192895e-07
3,2,2.04811832713099,-0.172988409885077,-0.0928736203188628,12.8285594678889,7.45706623324254,-0.00432707444479009,3.4039300199887,-0.300700778613462,6.64065977098916,0.00733878572903283,6.8753335663438,-0.106917073921785,5.68076758795313,-0.0580126172232346,321.915959314573,5.56078057113733,0.0223346512089209,0.108430959450678,0.777801614321266,0.106716974320889,0.166119605620052,-14.0239659727261,0.673063177633226,5.199319120978e-16,5.11635662238949e-09,2.32945662934968e-05,2.41483200398687e-16,-0.0901853109759876,-0.00091297402548065,-0.113386220796475,0.069926981050854,-2.13695321984857e-05,0.0655025947281343,-6.26558649192895e-07
1,3,3.71593366617229,-0.262251240014132,-0.224320355464679,14.036438199241,7.42904865456553,0.000391651233273912,6.72498482344267,0.107331062200008,8.06190689124054,-0.017503397341566,8.82887270264391,0.0894551994437289,5.37364808324219,-0.144273081652159,376.559577651608,-3.05465707467445,0.0223346512089209,0.108430959450678,0.777801614321266,0.106716974320889,0.166119605620052,-14.0239659727261,0.673063177633226,5.199319120978e-16,5.11635662238949e-09,2.32945662934968e-05,2.41483200398687e-16,-0.0901853109759876,-0.00091297402548065,-0.113386220796475,0.069926981050854,-2.13695321984857e-05,0.0655025947281343,-6.26558649192895e-07
2,3,3.77591099511611,-0.266370769608248,-0.187967163030465,1.90772138629516,7.42651486592359,0.000753413393407999,7.04768021786006,0.0889963331861059,6.9867562767373,0.0195939590275354,8.8490493030606,0.11669141606549,5.48190592564607,-0.152332079168545,315.016564487922,0.590110020811486,0.0223346512089209,0.108430959450678,0.777801614321266,0.106716974320889,0.166119605620052,-14.0239659727261,0.673063177633226,5.199319120978e-16,5.11635662238949e-09,2.32945662934968e-05,2.41483200398687e-16,-0.0901853109759876,-0.00091297402548065,-0.113386220796475,0.069926981050854,-2.13695321984857e-05,0.0655025947281343,-6.26558649192895e-07
3,3,3.77646108780012,-0.341857668229657,-0.23208390178,1.36329381657933,7.43711673302973,-0.00030654621942683,6.64328630726197,0.109189117159389,7.8105577806897,-0.000546190846190918,8.49320754426591,0.115808176176075,5.19097968589518,-0.137003729985222,428.587507134592,-4.84743564447563,0.0223346512089209,0.108430959450678,0.777801614321266,0.106716974320889,0.166119605620052,-14.0239659727261,0.673063177633226,5.199319120978e-16,5.11635662238949e-09,2.32945662934968e-05,2.41483200398687e-16,-0.0901853109759876,-0.00091297402548065,-0.113386220796475,0.069926981050854,-2.13695321984857e-05,0.0655025947281343,-6.26558649192895e-07
1,4,4.01373609387518,-0.0976877887404453,-0.13117381058217,6.66406050643107,7.37864902258595,0.0159837174691866,2.15771288810565,0.0996853959068419,3.86173321931493,0.203782538739021,6.00412131206804,0.0868216675707748,5.27626696636219,-0.260119218375462,277.847808336842,-8.32995552537018,0.0223346512089209,0.108430959450678,0.777801614321266,0.106716974320889,0.166119605620052,-14.0239659727261,0.673063177633226,5.199319120978e-16,5.11635662238949e-09,2.32945662934968e-05,2.41483200398687e-16,-0.0901853109759876,-0.00091297402548065,-0.113386220796475,0.069926981050854,-2.13695321984857e-05,0.0655025947281343,-6.26558649192895e-07
