parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,30.416336695837,1.3141006413118,4.32037774454166,
b1_pop,0.674820467931179,0.0429761978695839,6.36853799075443,
h1_pop,7.54565615879675e-16,5.54243321190424e-15,734.51971508705,
h2_pop,3.23098155977015e-11,1.25111092986228e-10,387.223172499716,
alpha1_pop,-0.116793339401627,0.0304261858142548,26.0513022147828,
alpha2_pop,-0.0903087493124911,0.0159106999155918,17.6181156717571,
hcov1_pop,0,,,
beta_hcov1_score4C,0.226118236372571,0.0434458265825101,19.2137650104988,1.94412807408284e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.107110451998916,0.0196154094676651,18.313254310479,4.74726149501947e-08
omega_b0,1.20064813082284,0.812518198011297,67.6732988752046,
omega_b1,0.058987058796675,0.0354546589044911,60.1058259688812,
e_b,8.83077562920033,0.481370416658126,5.4510547756009,
