b0_pop,1,-0.2928,-0.092596,0.0658,0.22649,-0.10356,0.058418,-0.026282,-0.0086028,0.026242,0.056741
b1_pop,-0.2928,1,0.087788,0.17295,-0.5192,0.44335,-0.10996,0.11029,-0.16342,-0.21127,-0.10008
h1_pop,-0.092596,0.087788,1,-0.0031007,-0.39887,0.10061,-0.92818,0.011136,-0.075794,-0.032753,-0.048188
h2_pop,0.0658,0.17295,-0.0031007,1,-0.12559,0.26048,0.0042225,-0.78614,-0.059596,-0.028316,-0.022191
alpha1_pop,0.22649,-0.5192,-0.39887,-0.12559,1,-0.42872,0.27507,-0.018812,0.15917,0.023261,0.17618
alpha2_pop,-0.10356,0.44335,0.10061,0.26048,-0.42872,1,-0.086726,0.048647,0.072177,-0.088697,-0.21601
beta_hcov1_score4C,0.058418,-0.10996,-0.92818,0.0042225,0.27507,-0.086726,1,-0.033197,0.059049,0.033667,0.034139
beta_hcov2_score4C,-0.026282,0.11029,0.011136,-0.78614,-0.018812,0.048647,-0.033197,1,0.013792,-0.034398,-0.015148
omega_b0,-0.0086028,-0.16342,-0.075794,-0.059596,0.15917,0.072177,0.059049,0.013792,1,0.079185,-0.13804
omega_b1,0.026242,-0.21127,-0.032753,-0.028316,0.023261,-0.088697,0.033667,-0.034398,0.079185,1,-0.077593
e_a,0.056741,-0.10008,-0.048188,-0.022191,0.17618,-0.21601,0.034139,-0.015148,-0.13804,-0.077593,1
