rep,id,b02,b12,b03,b13,p1,g1,p2,g2,alpha12,alpha13,alpha22,alpha23
1,1,7.43654218328,0.00285024720248446,4.49910361351136,-0.168972983082251,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,1,7.39759474251426,0.0030352518303514,4.39002236123936,-0.0668193678761716,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,1,7.40372068420457,0.00206429926013575,4.77998839459894,-0.177861442803821,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
1,2,7.41450601003564,0.00706673484780375,3.97233118214241,-0.222525856026908,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,2,7.42621118543846,0.00500699282972583,3.70982547864726,-0.21357496158706,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,2,7.40460725238518,0.00772359863111357,3.64071307714389,-0.194340580412716,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
1,3,7.44130625786915,-0.00492259946201408,2.83799025703274,-0.174849073844612,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,3,7.44843875022339,-0.00483281342121095,3.31811025970465,-0.333932820412047,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,3,7.43594398759586,-0.00176931336041123,3.84005444509188,-0.255125666695535,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
1,4,7.35484257826552,0.00142499705336358,3.09777205022254,-0.0366855821766483,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,4,7.40092907387975,0.000904278209321456,4.07907988094154,-0.293357411875385,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,4,7.38563095651323,-0.000567298561399935,3.81457539997423,-0.269480279926496,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
1,5,7.4029644357746,0.0013276447060374,5.03312982858118,-0.0879540337476273,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,5,7.43982608396071,0.00144668383647185,4.63258128567078,-0.233993396827721,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,5,7.44988059354974,0.00371764280734078,5.05264396350201,-0.14735614385152,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
1,6,7.33689138990264,0.00434787420960417,5.3429599640837,0.252724099175066,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,6,7.38214499595942,0.00174347921888167,5.93696394115364,0.242783690898485,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,6,7.3902653564206,0.000860159609867864,6.65606114200461,0.166466199405904,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
1,7,7.38068041904423,-0.0036745856622362,4.26554426087656,-0.260824621877466,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,7,7.33994805810158,0.00295155128941117,4.57616911235724,-0.231635341615777,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,7,7.31700626159816,0.00503163244460659,3.38633107680602,-0.165723661342934,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
1,8,7.41281834950433,-0.00738335269714874,3.22265337989379,-0.242733010318381,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,8,7.38440141582597,0.0146377632331536,4.42993170008008,-0.193009949134366,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,8,7.37812606013174,0.0111333962536046,5.28139663158023,-0.0817533867568238,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
1,9,7.37045964378851,-0.00161063115167749,4.32000300325373,-0.330141172604704,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,9,7.39439968855647,0.00641055338587815,4.49003254616855,-0.513281132589286,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,9,7.34125209852945,0.0039503683862399,4.64510945288188,-0.364747315216586,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
1,10,7.46035204566534,0.00279314049892675,4.6405722061379,-0.229566402467437,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,10,7.47011584786711,0.00467937451473317,5.02709675218841,-0.271315492179722,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,10,7.42581364489253,0.0069224243691039,5.26524178160653,-0.32642879534987,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
1,11,7.37940975437359,-0.00194623975190309,5.53706937337005,-0.321556290845069,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
2,11,7.37234218906979,-0.00122863576929907,5.19763537094249,-0.307553713373849,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
3,11,7.40538239398143,-0.00082383889215254,5.06049312914139,-0.318828580906419,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456
