b02_pop,1,-0.24287,0.040501,0.03778,-0.0051606,-0.030495,0.031157,-0.0082326,-0.0051798,0.0064531,-0.007377
b12_pop,-0.24287,1,0.0051785,-0.08694,-0.064059,0.076734,-0.032188,0.070856,0.00034662,-0.015751,0.019165
p1_pop,0.040501,0.0051785,1,-0.13831,0.0052417,-0.20608,0.85786,-0.38387,0.044304,0.055362,-0.062419
g1_pop,0.03778,-0.08694,-0.13831,1,-0.042829,0.028566,-0.092008,0.045387,-0.02036,0.060152,0.00016699
p2_pop,-0.0051606,-0.064059,0.0052417,-0.042829,1,-0.17727,0.024777,-0.085532,0.001069,0.012343,-0.0037147
g2_pop,-0.030495,0.076734,-0.20608,0.028566,-0.17727,1,-0.24697,0.54655,-0.024571,-0.019473,0.035815
alpha12_pop,0.031157,-0.032188,0.85786,-0.092008,0.024777,-0.24697,1,-0.45714,0.06129,0.089405,-0.079709
alpha22_pop,-0.0082326,0.070856,-0.38387,0.045387,-0.085532,0.54655,-0.45714,1,-0.041065,-0.029677,0.064862
omega_b02,-0.0051798,0.00034662,0.044304,-0.02036,0.001069,-0.024571,0.06129,-0.041065,1,-0.055842,-0.10277
omega_b12,0.0064531,-0.015751,0.055362,0.060152,0.012343,-0.019473,0.089405,-0.029677,-0.055842,1,-0.061369
a_2,-0.007377,0.019165,-0.062419,0.00016699,-0.0037147,0.035815,-0.079709,0.064862,-0.10277,-0.061369,1
