rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,1.06258600116893,-0.158831417460645,0,0,0,0,0,0,11
2,1,-2.06873213957943,0.020684602628323,0,0,0,0,0,0,11
3,1,-2.33245128314516,0.0352200434519861,0,0,0,0,0,0,11
4,1,0.458794393153633,-0.0929149722314055,0,0,0,0,0,0,11
5,1,-1.69952512380763,-0.148779793968078,0,0,0,0,0,0,11
6,1,0.783011898313156,-0.201110042080647,0,0,0,0,0,0,11
7,1,-3.09592464773979,0.122162029384025,0,0,0,0,0,0,11
8,1,-2.18491959154791,-0.049426732525727,0,0,0,0,0,0,11
9,1,0.51319168754443,-0.0678675958219712,0,0,0,0,0,0,11
10,1,1.00824868830815,-0.165399091497847,0,0,0,0,0,0,11
1,2,-1.49345458646912,0.114737843516281,0,0,0,0,0,0,5
2,2,-2.6931625233826,0.0401577305220866,0,0,0,0,0,0,5
3,2,0.612926906378542,0.0869222047360353,0,0,0,0,0,0,5
4,2,-2.87434269641359,0.0159840739178489,0,0,0,0,0,0,5
5,2,-1.28873577555385,0.0131550531003882,0,0,0,0,0,0,5
6,2,0.61656685501005,-0.119418217454297,0,0,0,0,0,0,5
7,2,-1.51238008504966,-0.0587209864457427,0,0,0,0,0,0,5
8,2,-2.76317360226958,-0.0236406795438604,0,0,0,0,0,0,5
9,2,-0.847894716444859,0.169895969999419,0,0,0,0,0,0,5
10,2,0.437791344036218,-0.0583165327689763,0,0,0,0,0,0,5
1,3,-2.10632136741837,-0.0788248969804679,0,0,0,0,0,0,6
2,3,-1.3865050347402,0.09035216058548,0,0,0,0,0,0,6
3,3,-3.29704197501825,-0.142421456757256,0,0,0,0,0,0,6
4,3,0.811919045638879,0.111700275151251,0,0,0,0,0,0,6
5,3,1.07764919976479,-0.104892673672245,0,0,0,0,0,0,6
6,3,-1.30865382688726,-0.0566690950715896,0,0,0,0,0,0,6
7,3,1.33143458691982,-0.0781387847142003,0,0,0,0,0,0,6
8,3,-0.395198063245,-0.195000321107152,0,0,0,0,0,0,6
9,3,-1.30553508980836,-0.0172050351112967,0,0,0,0,0,0,6
10,3,1.05122241512792,0.0010188412592921,0,0,0,0,0,0,6
1,4,-0.720208044954333,-0.0033259886211315,0,0,0,0,0,0,8
2,4,0.748537572830525,-0.06534123602759,0,0,0,0,0,0,8
3,4,-2.03818335466627,0.011887209745564,0,0,0,0,0,0,8
4,4,-0.742666930695797,-0.192885277562586,0,0,0,0,0,0,8
5,4,-2.96514821595168,0.144396811615439,0,0,0,0,0,0,8
6,4,0.216436742994954,-0.119744462324978,0,0,0,0,0,0,8
7,4,-1.41337449745217,-0.06401322775425,0,0,0,0,0,0,8
8,4,-2.48711597912049,-0.187029894151069,0,0,0,0,0,0,8
9,4,-1.17184111619361,-0.165596768663749,0,0,0,0,0,0,8
10,4,-0.51301216918063,-0.0679861943864117,0,0,0,0,0,0,8
1,5,1.53819003285733,0.0044496839521283,0,0,0,0,0,0,3
2,5,0.391042259654354,0.0443974213011444,0,0,0,0,0,0,3
3,5,0.507851189461606,0.0295940677917217,0,0,0,0,0,0,3
4,5,1.90504288276632,-0.0790382573333241,0,0,0,0,0,0,3
5,5,1.83201949384088,-0.0546674190799031,0,0,0,0,0,0,3
6,5,2.79058359960083,-0.0811728489372709,0,0,0,0,0,0,3
7,5,1.72042621326084,-0.0442884376548601,0,0,0,0,0,0,3
8,5,2.67277594016205,-0.0610156021520553,0,0,0,0,0,0,3
9,5,2.04642672359193,-0.0399906544691084,0,0,0,0,0,0,3
10,5,1.22368487424158,-0.0376061940049565,0,0,0,0,0,0,3
1,6,-1.0848076915131,0.0731863383691962,0,0,0,0,0,0,2
2,6,0.779110565313663,0.0773451481120594,0,0,0,0,0,0,2
3,6,-0.826988796860857,0.0339393709025207,0,0,0,0,0,0,2
4,6,-1.84453308809901,-0.139095715378148,0,0,0,0,0,0,2
5,6,-0.16053649323446,0.0237765797656755,0,0,0,0,0,0,2
6,6,0.238942347707894,-0.195793028143767,0,0,0,0,0,0,2
7,6,-0.517873105710088,-0.126385985318236,0,0,0,0,0,0,2
8,6,-0.252736314938012,-0.133091077855504,0,0,0,0,0,0,2
9,6,0.0446720789131057,-0.102985074638978,0,0,0,0,0,0,2
10,6,-0.353042455664238,-0.00776467838874433,0,0,0,0,0,0,2
1,7,2.7420752311757,-0.0832806915603416,0,0,0,0,0,0,12
2,7,1.53929757526649,-0.080076700283161,0,0,0,0,0,0,12
3,7,0.0957584345260507,-0.0606570665329162,0,0,0,0,0,0,12
4,7,2.19737003992998,0.0588004449250121,0,0,0,0,0,0,12
5,7,-0.161715357489562,-0.0922988072357463,0,0,0,0,0,0,12
6,7,0.914906716320762,-0.0449107948925679,0,0,0,0,0,0,12
7,7,2.31576697070635,-0.0824478963393377,0,0,0,0,0,0,12
8,7,-0.65538596149502,0.0371501331062151,0,0,0,0,0,0,12
9,7,1.92126129915046,0.0688641732007798,0,0,0,0,0,0,12
10,7,1.36683705596086,0.0551816673706248,0,0,0,0,0,0,12
1,8,1.46150106439965,0.121194418712708,0,0,0,0,0,0,7
2,8,2.00897544863902,0.0420745642885395,0,0,0,0,0,0,7
3,8,-1.8238681630708,0.0461837612260801,0,0,0,0,0,0,7
4,8,-1.71185783288108,0.163491433761721,0,0,0,0,0,0,7
5,8,0.41389156326644,0.038484317635419,0,0,0,0,0,0,7
6,8,0.0134042980986981,0.0911358121974124,0,0,0,0,0,0,7
7,8,1.21258249539505,0.0316388068427371,0,0,0,0,0,0,7
8,8,0.397416295691298,-0.0386517105577186,0,0,0,0,0,0,7
9,8,1.06481083021118,0.161348049525611,0,0,0,0,0,0,7
10,8,-0.19329594754153,-0.0574429018141254,0,0,0,0,0,0,7
1,9,-0.169230666315392,0.204737266561994,0,0,0,0,0,0,6
2,9,-0.929914844175016,0.298714098302271,0,0,0,0,0,0,6
3,9,1.8025450006614,0.0109349075107886,0,0,0,0,0,0,6
4,9,0.70469632339903,-0.0376801464616635,0,0,0,0,0,0,6
5,9,0.399040908121809,0.0225301507084591,0,0,0,0,0,0,6
6,9,0.867320194209145,-0.0481280987343724,0,0,0,0,0,0,6
7,9,0.794864824448388,0.209764399643379,0,0,0,0,0,0,6
8,9,1.74066818756931,-0.0844134688571359,0,0,0,0,0,0,6
9,9,2.17835099364077,-0.0273938816417382,0,0,0,0,0,0,6
10,9,0.477303514333865,0.175417458213592,0,0,0,0,0,0,6
1,10,-2.83754338823359,0.0967143110550056,0,0,0,0,0,0,5
2,10,0.574499367912816,-0.214834389984496,0,0,0,0,0,0,5
3,10,1.88223518342978,-0.201438488883811,0,0,0,0,0,0,5
4,10,1.40796824483351,0.0145108134704044,0,0,0,0,0,0,5
5,10,-2.15431301764819,0.0849119063568567,0,0,0,0,0,0,5
6,10,0.00161097018332779,-0.0480325060312091,0,0,0,0,0,0,5
7,10,-0.801535471346188,-0.059391242775954,0,0,0,0,0,0,5
8,10,0.0121287230131761,0.0530131722271193,0,0,0,0,0,0,5
9,10,-2.29190979377036,0.127691501382659,0,0,0,0,0,0,5
10,10,0.903848858965691,-0.0683214718831367,0,0,0,0,0,0,5
1,11,0.155554717886498,0.0113902498755791,0,0,0,0,0,0,8
2,11,8.50027955870891,0.0529034529134608,0,0,0,0,0,0,8
3,11,8.87619738683568,-0.041297911889178,0,0,0,0,0,0,8
4,11,9.51064191145343,-0.092334077835425,0,0,0,0,0,0,8
5,11,8.69465837135547,-0.0104967093551282,0,0,0,0,0,0,8
6,11,-0.218430242683763,0.0107307959205864,0,0,0,0,0,0,8
7,11,8.75109699827603,0.0297599617844246,0,0,0,0,0,0,8
8,11,8.5462940004279,0.0142340683501161,0,0,0,0,0,0,8
9,11,8.67116694023691,-0.031412912854774,0,0,0,0,0,0,8
10,11,9.53053025996333,-0.078229206545478,0,0,0,0,0,0,8
1,12,-1.37778729756751,0.0909889191278924,0,0,0,0,0,0,4
2,12,-2.29060849079706,-0.00138243964578983,0,0,0,0,0,0,4
3,12,-2.16467667809877,-0.169874277766829,0,0,0,0,0,0,4
4,12,1.32717000050856,0.143276213188077,0,0,0,0,0,0,4
5,12,-0.596238337710092,-0.116944274144074,0,0,0,0,0,0,4
6,12,-1.42806375300342,-0.0195815440255752,0,0,0,0,0,0,4
7,12,-0.145648620293183,-0.021715781189652,0,0,0,0,0,0,4
8,12,0.612497947810014,-0.025958599085689,0,0,0,0,0,0,4
9,12,-3.65297428369086,0.101857557207949,0,0,0,0,0,0,4
10,12,-1.53061005086171,-0.00344079633166362,0,0,0,0,0,0,4
1,13,-4.06442279280655,-0.075418798822193,0,0,0,0,0,0,15
2,13,-2.64244097613699,0.0882281301798327,0,0,0,0,0,0,15
3,13,-2.30615400363527,-0.0783761430182355,0,0,0,0,0,0,15
4,13,-1.09598371221582,-0.0266490582088939,0,0,0,0,0,0,15
5,13,-0.361000978670284,0.111483443683261,0,0,0,0,0,0,15
6,13,-1.38845063189313,0.0535725890905468,0,0,0,0,0,0,15
7,13,-3.91499334803389,-0.0157168111684661,0,0,0,0,0,0,15
8,13,-3.89365065431875,-0.00631704535415829,0,0,0,0,0,0,15
9,13,-2.24873097460214,-0.0386571832433135,0,0,0,0,0,0,15
10,13,-0.496515280080727,0.0157696026165379,0,0,0,0,0,0,15
1,14,-0.228918393798011,0.0751216352302273,0,0,0,0,0,0,4
2,14,-2.15097188038802,0.0419792823783947,0,0,0,0,0,0,4
3,14,-0.24104927358326,0.0787975970925896,0,0,0,0,0,0,4
4,14,1.69243223235083,0.0878510335670196,0,0,0,0,0,0,4
5,14,0.935043771194598,-0.121656821510785,0,0,0,0,0,0,4
6,14,0.282832486741481,0.0501678379352319,0,0,0,0,0,0,4
