id,b02_SAEM,b12_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha12_SAEM,alpha22_SAEM
94,7.37154,0.000480158,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
95,7.42353,0.00431255,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
96,7.3707,0.00682506,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
97,7.36473,-0.000383577,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
98,7.35286,0.00337151,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
99,7.38701,0.0011997,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
100,7.43167,-0.0024881,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
101,7.4037,0.000453135,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
102,7.41279,0.00560386,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
103,7.38147,-0.000494906,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
104,7.41318,0.00341881,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
105,7.39508,0.00287634,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
106,7.38136,-0.00017646,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
107,7.38581,0.00788834,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
108,7.32823,-0.00184133,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
109,7.40365,0.00153912,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
110,7.39656,-0.00507111,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
111,7.40774,0.00291056,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
112,7.43317,0.00492796,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
113,7.38675,0.00328681,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
114,7.39148,0.00165212,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
115,7.39632,0.00550099,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
116,7.38305,-0.00446292,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
117,7.39612,0.00439761,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
118,7.37294,0.000786336,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
119,7.37711,-0.00553042,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
120,7.43103,-0.000938473,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
121,7.38725,0.000645355,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
122,7.42436,0.00647584,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
123,7.39001,0.00364505,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
124,7.36179,-0.000334194,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
125,7.38186,0.00160192,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
126,7.33855,0.00295738,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
127,7.44371,0.00404345,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
128,7.45467,0.00349171,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
129,7.41747,-0.00227492,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
130,7.3822,0.00369217,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
131,7.40619,0.00508028,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
132,7.43774,0.00172964,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
133,7.38709,0.00372949,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
134,7.4274,0.0123802,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
135,7.37976,-0.000820526,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
136,7.38334,0.00125396,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
137,7.39825,0.00260806,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
138,7.39795,0.00430747,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
139,7.39992,0.0044878,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
140,7.44084,0.00717579,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
141,7.42713,0.0044468,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
142,7.40558,0.00354538,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
143,7.42674,0.0057477,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
144,7.38765,-0.00639601,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
145,7.39575,-0.000683681,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
146,7.40784,0.00489305,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
147,7.38308,0.00298033,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
148,7.37104,-0.00294351,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
149,7.39498,0.00588331,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
150,7.3649,0.00181085,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
151,7.4105,-0.00165631,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
152,7.33094,0.00278587,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
153,7.37952,0.00367056,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
154,7.39835,0.00684765,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
155,7.37045,0.00290812,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
156,7.38346,0.00416054,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
157,7.33363,-6.54589e-05,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
158,7.38006,0.0130819,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
159,7.40582,0.00322943,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
160,7.36289,0.00998609,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
161,7.39111,0.0028141,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
162,7.42437,0.00913428,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
163,7.43326,0.00411027,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
164,7.37999,0.00644213,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
165,7.37037,0.00365056,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
166,7.41114,0.00166602,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
167,7.36327,-0.00140894,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
168,7.38354,0.00400707,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
169,7.31844,-0.00252087,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
170,7.45046,0.0025538,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
171,7.3993,0.00418404,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
172,7.34091,0.00311202,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
173,7.50301,0.0117334,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
174,7.43639,0.0037772,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
175,7.3393,-0.00359951,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
176,7.40567,0.00315713,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
177,7.39918,0.00554412,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
178,7.43136,0.0042869,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
179,7.40683,-0.00617325,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
180,7.42507,0.00663272,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
181,7.41237,0.00336823,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
182,7.37599,0.00311262,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
183,7.37287,0.000748076,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
184,7.37144,0.0012487,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
185,7.39256,0.0040753,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
186,7.43181,0.0131697,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
187,7.38066,0.00194135,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
188,7.38379,0.00291392,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
189,7.38425,-0.00455826,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
190,7.4414,0.00382057,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
191,7.39688,0.0036935,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
192,7.41952,0.00023163,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
193,7.35443,0.00489302,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
194,7.41777,0.000653231,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
195,7.40301,0.00415625,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
196,7.31984,0.00436074,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
197,7.36665,0.00437219,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
198,7.4403,0.00681836,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
199,7.44111,0.00355123,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
200,7.36787,0.0039321,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
201,7.37909,0.0107632,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
202,7.32626,0.00331798,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
203,7.37128,0.00493176,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
204,7.40378,-0.00666421,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
205,7.40897,0.0025007,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
206,7.39639,0.00280126,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
207,7.40925,0.00192513,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
208,7.38265,-0.00327718,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
209,7.36877,0.00247316,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
210,7.45354,0.00766846,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
211,7.39562,0.00382045,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
212,7.36981,-0.00168527,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
213,7.35149,0.00152017,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
214,7.38792,0.00330396,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
215,7.39892,0.00443437,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
216,7.3927,0.00451135,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
217,7.40309,0.00252987,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
218,7.36615,0.0064427,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
219,7.39726,0.00374141,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
220,7.43524,0.00182453,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
221,7.46363,0.00276499,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
222,7.35223,0.00384849,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
223,7.39169,0.00389352,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
224,7.31005,0.0106586,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
225,7.38113,0.00281913,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
226,7.39798,0.00242318,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
227,7.32621,0.00442964,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
228,7.35829,0.002007,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
229,7.41733,0.0117627,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
230,7.40603,0.0034101,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
231,7.40159,0.0034366,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
232,7.38105,0.00127582,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
233,7.43085,0.00271131,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
234,7.3811,0.000995858,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
235,7.41062,0.0037537,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
236,7.41614,0.00447358,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
237,7.36402,0.00141685,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
238,7.39293,0.00552797,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
239,7.34514,0.00366254,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
240,7.41137,0.00592699,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
241,7.35516,0.00840337,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
242,7.38889,0.00356797,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
243,7.38764,0.0088837,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
244,7.44694,0.00539422,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
245,7.40411,0.00362563,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
246,7.37512,0.00301603,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
247,7.36669,-0.0037386,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
248,7.34678,-0.00274115,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
249,7.42926,0.00396489,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
250,7.32324,-0.000493385,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
251,7.42945,0.00452807,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
252,7.36117,0.00565252,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
253,7.42375,0.00599069,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
254,7.37759,0.00236368,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
255,7.3819,0.00313222,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
256,7.46658,0.0036981,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
257,7.37062,0.00119008,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
258,7.43023,0.00448656,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
259,7.37203,0.00147969,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
260,7.41469,0.00322968,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
261,7.36037,0.00322751,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
262,7.35984,0.0037237,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
263,7.36294,-0.00142205,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
264,7.35916,0.00357745,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
265,7.35373,0.00282393,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
266,7.45123,0.00633172,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
267,7.412,0.00504954,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
268,7.39649,0.00248984,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
269,7.36386,0.0109804,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
270,7.39958,0.00221811,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
271,7.40009,0.00481381,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
272,7.45288,0.00541695,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
273,7.36402,0.00216023,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
274,7.38106,0.00119641,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
275,7.37439,0.00348627,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
276,7.38795,-0.00048824,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
277,7.4394,0.0101059,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
278,7.4109,0.00590388,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
279,7.41417,0.00242104,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
280,7.37037,-0.000801675,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
281,7.40454,0.0130207,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
282,7.38466,0.00958315,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
283,7.39824,0.00382907,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
284,7.43753,0.00560107,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
285,7.42692,0.00919315,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
286,7.39675,0.00204289,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
287,7.35017,-0.00118393,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
288,7.42361,0.00369888,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
289,7.36514,0.00232515,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
290,7.39973,0.00325783,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
291,7.39962,-0.000381729,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
292,7.37943,0.00201883,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
293,7.39824,0.0128209,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
294,7.34053,0.00229799,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
295,7.39902,0.00343069,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
296,7.42061,0.00520969,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
297,7.37758,0.00406049,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
298,7.39331,0.0035449,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
299,7.35317,-0.000955635,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
300,7.4162,0.00398294,0.161491,0.111396,0.710559,0.114567,-6.54748,3.43504
