rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26
1,1,-4.83497519780463,-0.0393151658196452,0.0105152839817185,0.414768046258941,0.0426008717608859,-0.00226265917812476,1.44919385411036,0.151003627046213,-0.00859637699513804,0.0585750487313235,1.22120827729882,-0.160604810404004,-0.0998315742204117,0.199854866215844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-4.83928502718702,-0.110562475612855,-0.0492052983304072,0.408749482051847,0.00265221978785402,-0.00110419589386401,1.46263000526233,-0.0186807364574627,0.0949527016773866,0.0329865459561114,1.47854923851531,0.0990316858474267,0.421230874673541,0.0152237135925186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-4.79485838789284,-0.219703906012178,0.0576419753298149,-0.790771325308649,0.0543270581841337,-0.00187452401898717,0.509444732460502,0.16426451082808,-0.045335613074724,0.0119060866230521,0.976760166497842,-0.0310027559489486,0.566472300960079,0.152496590931343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.156072041946523,-0.0884698706478554,-0.0512265635631004,0.510291032289014,-0.0418679032324896,0.00170245776149701,-0.229341843792021,-0.169518224854373,-1.56166768601549,-0.0385262209303912,-0.0794312566293538,-0.0779440210783865,0.819616498214115,-0.170006176782394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.19076663803264,-0.190837459274028,0.0231608620769767,-0.712264622904133,-0.0118601561707248,-0.00852366271620949,-0.485124504373056,-0.24969501637827,-0.282853277336394,-0.0586062175796823,-0.7486392962627,-0.0582537949741925,0.603810292904577,-0.0244869413837995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.203517559802483,0.141674122688049,-0.0311011314254434,0.0253409116753931,-0.0098185248495275,-0.00518216011278255,-1.06639737957855,0.18840368664835,-2.11431624746809,0.112089520407184,-0.502782082016593,-0.205389390278866,0.36465816663376,-0.0105882513623822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-0.193155807591691,0.0974713183241678,0.00484586813842997,-0.587355955541854,-0.000502956081275485,-0.00328134282591723,0.949460560899567,0.0388208144699999,-0.785742699751342,0.0472669418752376,0.0565596864602886,0.0145801261054671,-0.00886912636741854,-0.02471013085313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0.30690099054904,0.0947699284817815,0.0524510629972826,0.384423930055568,-0.0585269013849938,0.00274450487124003,0.426000956071043,0.0353125239521694,-1.25493882547419,-0.017100257013005,0.10295936493626,0.11057675515311,-0.00985511437187281,0.0239453272416447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.519991693393944,-0.0637458841533011,-0.0379562712077939,0.919685720718847,0.0143689229756232,-0.00493132617287832,0.212435461567073,0.200770418513592,-0.679047329882301,0.0244228272026686,0.511185979211624,0.13260358865942,-0.54996389714026,0.100188438882197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-0.842888498025788,-0.0555261782559246,-0.0879874015044549,0.397018957978167,0.0267529632421493,-0.00174303467105116,-0.434346222552457,0.142298164173125,0.665203665307049,0.0027145089781012,-1.194468885772,0.0828396315617238,0.275433022468267,0.05991481831388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-0.335744001664755,-0.045090362768481,-0.057283844867623,-0.986493332020719,0.00284905048559647,-0.000837982685268175,-0.585801947067564,0.128853328574386,0.41760973341542,0.0282579477305885,-1.19911635309975,0.0994610320876632,-0.389081937523241,0.0800904102717285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-0.126012059794812,0.101244306941151,0.0599775172229434,0.279508775548089,0.0104241749894509,-0.000251734835376774,-0.783027636524167,0.168214131753055,1.4101595909947,-0.00391074927334915,-1.17652156142345,0.0900959602028111,-0.00825648579379568,0.056111282675326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-0.240046868587595,-0.122559547544404,-0.0323321528213485,2.24556802460158,0.0157702971490865,0.00379120814886508,-0.885923171546694,0.0771761348224208,2.10460294588597,-0.157817658854633,-0.725874098309751,0.146023887529829,-0.383180193929209,0.037846219769291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-0.82592623655077,-0.209152256484255,0.0352215296902021,1.13362799773001,0.0507081311115813,-0.00355649666184123,-1.04338210813053,-0.0604608758543094,-0.244354833023669,0.057281857867705,-1.23193745181138,-0.0314953780841446,-0.676635447382349,-0.0184100103374157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,-1.42966619787946,-0.144903265938312,0.051973601666017,1.08286151344371,0.00266883436727472,0.00257954066161733,-1.53878430930719,0.0375577102499385,0.899110838040189,0.0767534598573882,-0.594652675569414,0.0297095331001177,-0.282452750261579,0.0343357020734708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.41992657812328,-0.0546745521480362,-0.0152387309519321,0.419180716601019,0.0133825561391987,-0.00306233401519694,-0.78569299459297,0.163747881401339,-0.786949268236269,0.0115665630853293,0.535558195365145,-0.0121465886175153,-1.00752745468723,-0.0598458101089296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,0.308018849038426,-0.080602068691075,-0.0912390816355723,1.27068181151769,0.0442766807801069,-0.00861268532805574,-0.285644634049509,0.0587460698513528,-0.532896620691576,-0.0467020651775008,0.535920467583382,-0.0622538721968825,-0.938509604234143,-0.0735428753758347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,1.64111776610471,0.0668296671237932,0.0144187327643587,-0.723388197248098,0.0141771884941617,-0.00490671330930387,0.593244865518797,-0.0497701847137718,-0.183132402132144,-0.0958528198229542,-0.0154462204281707,0.0664546128285031,-0.631597926823875,-0.124982299384216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,-1.37186451690256,-0.063234089326286,0.0206917015292495,0.120142702399453,0.0116810339439199,0.00143120889187386,-0.403136229664196,0.0574573401588011,-2.1951034186938,0.0897528481526225,-1.26728058524248,-0.0115139923995171,-0.206236546404653,-0.134486231328131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-1.42495011476661,0.0592714045324634,-0.0298634618507672,-1.70589071857621,-0.0189794744046621,0.00543060554696985,-0.829444921209173,0.136117893454436,-1.49623123644456,-0.011309133504812,-1.56855275034518,0.0337114714202497,-0.199242609433058,-0.147673907995108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,-0.77441620697343,-0.33735927501759,-0.0127094127682535,0.0562571063935318,0.00886986396624145,-0.00135035256162615,-0.227320667446335,0.0676124765990644,-1.74085904255917,-0.0360580057473715,-1.67330894609547,0.0642364749309978,-0.441265265572044,-0.111148783015975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,0.267208663951801,0.00867411931076423,0.0318182279024958,0.189056751398226,-0.0903258223866068,-0.00471251417962598,-2.81114566896919,-0.0822263095561609,-2.90894104125691,0.0307618046666053,-0.790990207135756,-0.0536270888388445,-0.222316786597193,0.0396143605332648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
