rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,251.620827105302,4.58639339819935,0.00110001035954526,0.099223305741011,-0.000215644505501144,0.00086259190002895,2.550194738067,-1.37029732776591,52.5156412757272,8.6794565492459,0,0,0,0,0,0
2,1,259.003273077495,-0.640126707847468,0.00110001035954526,0.099223305741011,-0.000215644505501144,0.00086259190002895,2.550194738067,-1.37029732776591,59.8980872479207,3.45293644319908,0,0,0,0,0,0
3,1,202.097789347672,-6.08843525496302,0.00110001035954526,0.099223305741011,-0.000215644505501144,0.00086259190002895,2.550194738067,-1.37029732776591,2.99260351809784,-1.99537210391647,0,0,0,0,0,0
4,1,251.093890876637,-9.68015307934754,0.00110001035954526,0.099223305741011,-0.000215644505501144,0.00086259190002895,2.550194738067,-1.37029732776591,51.9887050470628,-5.58708992830099,0,0,0,0,0,0
5,1,184.104185248523,-13.2086528270763,0.00110001035954526,0.099223305741011,-0.000215644505501144,0.00086259190002895,2.550194738067,-1.37029732776591,-15.0010005810516,-9.11558967602972,0,0,0,0,0,0
6,1,234.873939760831,3.98716446631579,0.00110001035954526,0.099223305741011,-0.000215644505501144,0.00086259190002895,2.550194738067,-1.37029732776591,35.7687539312569,8.08022761736234,0,0,0,0,0,0
7,1,181.222563170494,-9.8300466130621,0.00110001035954526,0.099223305741011,-0.000215644505501144,0.00086259190002895,2.550194738067,-1.37029732776591,-17.8826226590803,-5.73698346201555,0,0,0,0,0,0
8,1,255.519664871908,-3.84701242907914,0.00110001035954526,0.099223305741011,-0.000215644505501144,0.00086259190002895,2.550194738067,-1.37029732776591,56.4144790423336,0.246050721967409,0,0,0,0,0,0
9,1,218.468449920167,-16.345682519649,0.00110001035954526,0.099223305741011,-0.000215644505501144,0.00086259190002895,2.550194738067,-1.37029732776591,19.3632640905928,-12.2526193686024,0,0,0,0,0,0
10,1,220.777866616819,-9.19389121706811,0.00110001035954526,0.099223305741011,-0.000215644505501144,0.00086259190002895,2.550194738067,-1.37029732776591,21.6726807872441,-5.10082806602156,0,0,0,0,0,0
