rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha27
1,1,2.65829633992279,0.0138218865134314,0.111742481487349,0.824425462063955,-0.0307284086120596,0.00370619115944059,-0.500913609282141,0.217299764412012,-2.14443230916995,-0.0432617879583397,-0.367352068524854,-0.0694216038084761,-84.4573096196193,0.6951868706602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.872419788846039,-0.2204084493804,-0.0589530990893093,-0.771418998998885,-0.0643569832996134,0.00624758932281577,0.242278166675881,-0.237417316586128,-2.09315803407949,0.0211772397079963,0.0311293539908606,-0.0216875580521761,32.6210168601954,-1.52033528027411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.134061886366202,0.0690289843463927,0.0304290891708424,-0.519174135815763,-0.0487215575716888,-0.00150075172838486,0.464280098230422,0.0345588951932844,-1.16682746350255,-0.0631040204798362,-0.0441005572618653,-0.0361717373472202,122.876121635926,-1.46150087113108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.13039617318804,0.112467225355329,-0.174350900239592,0.270503210646777,-0.0183289987447965,-0.00891573319236958,0.293324112991464,0.175625076713855,-2.9383341089362,0.0388245981421524,1.40187859366069,0.00476262736708832,-162.115360074948,-0.946608183226772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.727466092594227,-0.00995743930687992,-0.0229811535836424,-0.562297321797724,-0.0134626624318344,-0.00386648211459688,0.299295502051903,0.0945068413560262,-2.27082797529078,-0.0648529889886182,0.0694710298771541,0.194218343423505,-175.71803611167,-0.999168318527181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.184836912160621,0.0474280519446984,-0.0665122579904054,-0.461907997471668,-0.0243422141747605,-0.00695408589647999,-0.690426994306438,0.277501922428685,-2.10485221494584,-0.107607519753588,1.10269418906855,0.025377272444308,-162.017734875802,-0.430115071611133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.18843787542616,-0.136086549721759,0.0218087757581745,0.755482710399144,-0.0268793798883955,-0.00488145398027771,1.09473059432112,0.00310441640468925,-0.452265460550367,-0.0504959397427763,-0.078061380861179,0.241418195343894,220.861011827204,-0.757358459917707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.33456719928032,-0.0618064186361241,0.0749730011440301,-0.229411768190876,0.00517292343102493,-0.00143308859761384,0.396416442062315,0.130768539185214,-0.96575474627724,-0.0421996416465407,0.204200468801131,0.26088772423348,117.360027544262,-0.16633940325838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1.38213324603981,-0.137313767409498,0.0505283973709408,0.141782526180944,-0.0356833012777624,-0.00198152067870185,0.789932968092561,0.142566539130182,-0.711193017541177,-0.0396803928237415,0.112514020804169,0.257861369892502,127.648699773395,-3.2563628434937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-3.17621312294771,0.126455171686677,-0.0872454925806224,-0.0631979696034755,-0.0194114082790771,-0.00202847508724386,0.754789749954766,-0.206135539697327,-0.0108475925726577,0.0856087805281801,0.692456847310251,-0.0855565674998937,-69.6512216555166,1.86105837701918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-4.21973355548685,-0.325107023472398,-0.0664659282673767,-0.0125740315204836,-0.0277543401106328,0.00157577375481897,0.695411555200483,-0.0693287805562419,0.772739744708761,-0.004367555793566,-0.0912653556881056,-0.151805515445877,27.3166119693311,-5.3988558309061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-4.1437332287496,-0.215541417190728,-0.0239907254664603,0.22680580804539,0.00207007513942159,-0.00108101024218936,1.15418470461676,-0.0987168113079107,0.0223676079999606,-0.0910404665131276,0.330052966441286,-0.0370775178782697,-117.349692602451,-1.27448916756129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,3.0935695153763,-0.0534105734790282,-0.0277912635331519,-0.0980990740551284,-0.00224196599038962,0.00532193135744993,-1.69154919826221,-0.0176345801215516,2.01590581864737,0.0523761881746774,-0.6967696406416,-0.28242856486901,59.5286619704036,2.5890229096868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,3.45676950801109,0.0576883733185173,0.0836418678124675,-1.39330685939141,0.00573118571420572,0.0091395989954077,-0.506723861068797,-0.184246716158848,1.00290148012258,0.0769254592994399,-0.0185325684743747,-0.3183185911826,202.071790264172,2.80161793792891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,3.1907848510937,-0.0198657219708155,-0.0797585305698757,-0.497664535591877,0.0144310592145995,0.00628029594512939,-1.09348123570227,-0.109808861814476,0.825945340610881,0.182525949347358,0.0518217932708946,-0.378660122566273,111.329388955851,0.0514719315839169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-0.51827665936445,0.173500899438709,0.0400944090348259,0.350146601891584,0.0300704460268806,-0.00741103491922257,0.44789499807667,0.00861620677450323,0.706630353621367,-0.186620079735099,0.0119390208928136,-0.0113920330356669,-160.463677755215,-0.735302036782942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-0.167210778806447,0.178100456687826,0.0386246216396093,0.181888458409576,0.0121221036710812,-0.00592776653612009,0.609498300891993,-0.00726475114535985,-0.505893022052079,-0.100142906810831,-0.0423174299421936,-0.000550132318098993,-134.298972633491,-1.73227507541449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
