rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-0.635363639797801,0.00115589803485143,0.0176982703938333,0.0984207989842927,0,0,0,0,0,0,11
2,1,-2.4556681227666,-0.000199268182769441,-0.196036462819751,0.617227452485055,0,0,0,0,0,0,11
3,1,-1.74058383758962,-0.00755738103356576,0.0253029316739652,-1.89136059572587,0,0,0,0,0,0,11
4,1,-1.46596662223466,-0.0998599759968095,-0.0680550862547736,-2.01935036551267,0,0,0,0,0,0,11
5,1,-0.804310235251755,-0.183055403730258,-0.201823134527198,-0.412615618738648,0,0,0,0,0,0,11
6,1,-0.791612456289546,-0.0148269441568725,-0.101070476821054,0.803759399734957,0,0,0,0,0,0,11
7,1,-1.70484605986717,0.0737550414795761,0.208280142644948,-1.58698697301516,0,0,0,0,0,0,11
8,1,-1.57749322078369,-0.0534306479022503,-0.00639827670773221,-0.000665106412492733,0,0,0,0,0,0,11
9,1,-0.590612402066765,-0.139516818570491,-0.0212057005285223,0.84649800875611,0,0,0,0,0,0,11
10,1,-2.13103383974386,-0.0725940244110865,-0.163490376604443,-3.21956978663978,0,0,0,0,0,0,11
1,2,-3.25707260819274,-0.359659792499927,-0.0166607130571255,-0.3077715847662,0,0,0,0,0,0,5
2,2,-2.51437201081145,0.0531459159887647,-0.0273439832238003,-3.34669324627894,0,0,0,0,0,0,5
3,2,-4.09161033720848,0.16525944772051,-0.00511767597256071,-1.4492299429719,0,0,0,0,0,0,5
4,2,-4.99069817106517,0.336183803830268,0.0366411695344708,0.157109169462713,0,0,0,0,0,0,5
5,2,-5.27394230232639,0.0377782751981094,-0.0579397653193345,1.26020526105275,0,0,0,0,0,0,5
6,2,-2.72073825432471,0.0212592146292485,-0.286346377663991,-4.01069699240905,0,0,0,0,0,0,5
7,2,-3.2855433813958,0.0724760721647083,-0.0804003658515883,-2.73571710347386,0,0,0,0,0,0,5
8,2,-4.09932441652814,0.242953752866302,-0.00971326044659751,-1.30069247222298,0,0,0,0,0,0,5
9,2,-3.08298403809293,0.0660742787176303,0.0513363957118803,-2.23405479588234,0,0,0,0,0,0,5
10,2,-2.43481125454687,0.11229591940568,0.0514010522776805,-3.33724964695191,0,0,0,0,0,0,5
1,3,-2.83002495307941,-0.303063822425801,0.0344373204226855,0.632522661212631,0,0,0,0,0,0,6
2,3,-6.81732349340008,0.127917367149441,-0.157797661862352,1.43000614968018,0,0,0,0,0,0,6
3,3,-6.78863651348964,0.372287573572003,0.0746327022286555,-0.808255509199902,0,0,0,0,0,0,6
4,3,-6.62580705219836,0.248548605444217,0.0292929684764199,-0.0132184696739239,0,0,0,0,0,0,6
5,3,-6.98616341359961,0.0355117249394594,-0.150604654507816,0.858372401377051,0,0,0,0,0,0,6
6,3,-6.9816331277405,-0.107311740244748,-0.100077480522466,2.5066270425698,0,0,0,0,0,0,6
7,3,-5.3183643254138,0.070607312837172,-0.0378618803028363,-0.20980068065737,0,0,0,0,0,0,6
8,3,-6.65892844426701,0.121114845186358,-0.140548080696461,0.62257830066346,0,0,0,0,0,0,6
9,3,-6.88312809779744,0.160861664314267,0.0402396241681951,0.512664311705771,0,0,0,0,0,0,6
10,3,-7.03108924509308,-0.11849091668895,-0.137068392516176,2.20368150848251,0,0,0,0,0,0,6
1,4,-2.9624613888941,0.00325956086614194,0.00920823883781233,1.38333281939155,0,0,0,0,0,0,8
2,4,-0.875462961806681,0.208515714152254,-0.180133845975582,-0.00780316890049537,0,0,0,0,0,0,8
3,4,-3.38706310253062,-0.117933150744407,-0.0716103436510566,0.797493160107311,0,0,0,0,0,0,8
4,4,-4.12970914811335,-0.0421128952961041,-0.178317645477862,-1.52520100217047,0,0,0,0,0,0,8
