rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,-0.3727574346155,0.0334399070518038,-0.0782179349470952,0.0291904471996627,1.22056232313528,-0.0404825901903588,0,0,0,0,0,0,0,0
2,1,0.0415700740513563,0.0147624948661863,-0.107455941925164,-0.146222379650451,1.26600654745002,-0.0720176211825812,0,0,0,0,0,0,0,0
3,1,0.243188750617555,-0.0099796294461138,-0.0147749442486842,-0.0650583946598375,1.35191918097922,-0.0715684708132405,0,0,0,0,0,0,0,0
1,2,0.9455533038725,-0.0917882266137318,-0.0318324684509639,-0.772746616300827,-0.305104068613435,0.111569262386925,0,0,0,0,0,0,0,0
2,2,2.13494013420768,0.13182910693328,-0.0981537170545073,-1.35460934607868,-0.26300744913856,0.0952817090952509,0,0,0,0,0,0,0,0
3,2,1.83928749556073,-0.0887011733017986,0.00785816511966764,-0.659801423009861,0.486791965212528,-0.0197520812617543,0,0,0,0,0,0,0,0
1,3,-0.594660384112244,-0.0357819597525851,-0.0106247251743622,0.663225937625293,1.03879605542363,0.184944218088312,0,0,0,0,0,0,0,0
2,3,0.616271336804734,-0.0310031149808838,0.0274966296256331,-0.369551448438009,0.138303696931071,0.223503307511251,0,0,0,0,0,0,0,0
3,3,-0.216494842939494,0.0415832973058752,-0.0109575676135131,-0.416802640973127,0.364722588326068,0.420537027585937,0,0,0,0,0,0,0,0
1,4,1.86962787443926,-0.0343217084893616,-0.0886616265600272,0.360441545084342,-0.0861061349346279,-0.222443983118363,0,0,0,0,0,0,0,0
2,4,-2.201319134668,0.0153165183523616,-0.0971930608277358,-0.406084341404874,0.167891430251664,-0.240356771704209,0,0,0,0,0,0,0,0
3,4,-0.64026093428701,0.00103193966337781,0.110274315031487,1.36030090372016,-1.13406015739094,0.18698678220677,0,0,0,0,0,0,0,0
1,5,1.17031199990945,-0.192080071473161,0.0521992673504158,-0.110639799948931,-0.0324631422778063,-0.014062781911283,0,0,0,0,0,0,0,0
