rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2,score4C
55,1,1.32816558887375,-0.0879951217875263,-0.428992100380991,0.0768307828492899,0,0,0,0,0,0,0,0,11
56,1,0.038062587813755,0.29352177672815,-0.987453465003401,0.0458439605765396,0,0,0,0,0,0,0,0,11
57,1,0.241245235233557,0.139396547389668,-2.35769625476992,0.0486516649848746,0,0,0,0,0,0,0,0,11
58,1,0.571953091818401,-0.000239015766066268,-1.70914984408774,0.0571977169204905,0,0,0,0,0,0,0,0,11
59,1,1.14933960753986,0.0399351216700112,-1.8910117705535,0.0110645133983792,0,0,0,0,0,0,0,0,11
60,1,0.732185055724872,0.081528471050334,-1.4557092797636,-0.0483358635076905,0,0,0,0,0,0,0,0,11
61,1,0.0170933828474985,0.178436334742516,0.0626718122078683,-0.0444306707734892,0,0,0,0,0,0,0,0,11
62,1,0.252716424673972,0.167598266862084,-0.377393495113401,0.0405768545125453,0,0,0,0,0,0,0,0,11
63,1,0.732185055724872,0.081528471050334,-2.0782309750161,-0.0483358635076905,0,0,0,0,0,0,0,0,11
64,1,-0.390761156370104,0.260071790330045,-0.368803040233005,-0.0467741459004654,0,0,0,0,0,0,0,0,11
65,1,0.488952923374022,0.075074028279311,-1.20767376158107,0.125307564603244,0,0,0,0,0,0,0,0,11
66,1,0.56491075069282,0.123607380623756,-1.38117740441568,0.0268438925097114,0,0,0,0,0,0,0,0,11
67,1,1.05487207335936,0.0235392913715136,-0.44876466626913,0.0265792678487327,0,0,0,0,0,0,0,0,11
68,1,-0.173763506987067,0.24884589869852,-0.967634681490165,-0.00181078647873343,0,0,0,0,0,0,0,0,11
69,1,1.12479256690509,-0.0760414647679889,0.578350714328762,-0.0641408027270094,0,0,0,0,0,0,0,0,11
70,1,1.07659731699282,0.0423341293971882,-2.11092458574299,0.0481271916410533,0,0,0,0,0,0,0,0,11
71,1,-0.0924720466983471,0.26180048909952,-0.967634681490165,-0.00102230522397869,0,0,0,0,0,0,0,0,11
72,1,0.876797859931152,-0.00195199962384964,1.02240331964238,-0.0840196692362627,0,0,0,0,0,0,0,0,11
73,1,0.757986110649412,0.0753364042430866,-0.510008559115944,-0.0223354034204729,0,0,0,0,0,0,0,0,11
74,1,-0.338861811491901,0.309227687435513,-0.985372771383717,-0.0580574609763274,0,0,0,0,0,0,0,0,11
75,1,0.905395051446285,0.00197528627183424,-1.25804829158128,-0.046671862460609,0,0,0,0,0,0,0,0,11
76,1,1.18336469337508,0.032061750982466,-0.684510078779866,0.173117358049151,0,0,0,0,0,0,0,0,11
77,1,1.08200575968357,0.00900242707689215,1.13620974732038,0.0614638156384167,0,0,0,0,0,0,0,0,11
78,1,1.04057330990645,0.0090124554039912,-0.317891442927601,-0.0678000999433243,0,0,0,0,0,0,0,0,11
79,1,1.08300686001577,0.0494678602089482,0.0797285825948757,-0.146254511985537,0,0,0,0,0,0,0,0,11
80,1,1.08200575968357,0.00900242707689215,0.306979579386691,-0.0987924928067797,0,0,0,0,0,0,0,0,11
81,1,0.334077350013445,0.148348372842689,-1.80120924606998,0.0159515884350886,0,0,0,0,0,0,0,0,11
82,1,1.09528105189848,0.0781372315684453,-3.85252030230288,0.0214925596712293,0,0,0,0,0,0,0,0,11
83,1,1.11872818193354,-0.0147666597871916,-0.610719296397386,-0.0576983671786349,0,0,0,0,0,0,0,0,11
84,1,0.879408872128602,0.100673449879362,-0.372664564840821,0.0430432446876416,0,0,0,0,0,0,0,0,11
85,1,0.488687670570927,0.12353269882949,-1.78854522352315,0.0925737466600506,0,0,0,0,0,0,0,0,11
86,1,0.848918289551437,0.0227919294516341,-0.610719296397386,0.0295542810820264,0,0,0,0,0,0,0,0,11
87,1,-0.0247305799306478,0.31412070653854,-0.983090900041862,0.0440654153436839,0,0,0,0,0,0,0,0,11
88,1,0.131920710020447,0.156074434879307,-1.78854522352315,-0.0312558792674545,0,0,0,0,0,0,0,0,11
89,1,0.599829031833393,0.118631241875851,-0.538367538707742,-0.0127447766820252,0,0,0,0,0,0,0,0,11
90,1,-0.166134397114013,0.332240424323097,-0.70379906535239,0.0534220581545034,0,0,0,0,0,0,0,0,11
91,1,-0.250924208108643,0.185406303259379,-0.86727350652817,-0.0487088850052689,0,0,0,0,0,0,0,0,11
92,1,0.967795940025449,0.0836771190963123,-2.10443340557951,-0.0516513718269732,0,0,0,0,0,0,0,0,11
93,1,0.0252820350533893,0.205850697810325,0.0479238070530462,-0.060533961379833,0,0,0,0,0,0,0,0,11
94,1,-0.142415509612195,0.183329698322771,0.0758556265902225,-0.0125509852151224,0,0,0,0,0,0,0,0,11
95,1,0.522557388817632,0.0836771190963123,-2.32474544675335,-0.0465435996989947,0,0,0,0,0,0,0,0,11
96,1,0.686763267271631,0.0698457227515988,-0.780977357543284,-0.0717970313208419,0,0,0,0,0,0,0,0,11
97,1,0.47627257153599,0.0284257941618509,-0.0529492523609592,0.0559657081943694,0,0,0,0,0,0,0,0,11
98,1,0.943321166586957,0.073225657387134,-1.46029147616568,-0.0232604991053754,0,0,0,0,0,0,0,0,11
99,1,0.420434716243654,0.099414758129478,-1.94610036496086,-0.0717970313208419,0,0,0,0,0,0,0,0,11
100,1,-0.102484911806203,0.0857660839551062,-0.953873363333569,0.0435682630562002,0,0,0,0,0,0,0,0,11
1,5,-1.15441391161632,0.0270907662095854,0.541146909383538,-0.029289664001729,0,0,0,0,0,0,0,0,3
2,5,-0.563796921121361,-0.093514073536184,1.00393127977716,0.0342486178102814,0,0,0,0,0,0,0,0,3
3,5,0.0636676085471421,-0.0231992957741753,0.515590984129929,-0.0370301824715433,0,0,0,0,0,0,0,0,3
4,5,-0.449677411132527,0.00492635800519485,1.42382744647581,-0.013281103181834,0,0,0,0,0,0,0,0,3
5,5,-0.43114324845146,0.0472750698774672,-0.0359495299206207,0.0947278551864984,0,0,0,0,0,0,0,0,3
6,5,-0.050115002616008,-0.12103755890234,1.58827822743161,0.114320407496513,0,0,0,0,0,0,0,0,3
7,5,-0.685903831237652,0.0904742448798561,1.23818503932386,0.0113738904768019,0,0,0,0,0,0,0,0,3
8,5,-0.43114324845146,0.0550569083522718,-0.0359495299206207,0.138607162746341,0,0,0,0,0,0,0,0,3
9,5,-1.16537522621952,0.147552547997213,1.16692484560336,0.105864228559123,0,0,0,0,0,0,0,0,3
10,5,-0.685903831237652,0.0904742448798561,0.585432950601452,0.0753356826742927,0,0,0,0,0,0,0,0,3
11,5,-0.890642670025793,0.10955086665496,0.969141045008204,0.0894081299150937,0,0,0,0,0,0,0,0,3
12,5,-0.711284675432533,0.0658210085528892,0.507839420061642,0.121077626774439,0,0,0,0,0,0,0,0,3
13,5,-0.310084957566683,0.0617623761847074,0.585432950601452,0.0753356826742927,0,0,0,0,0,0,0,0,3
14,5,-1.24762245228055,0.161358753097268,0.176516973586019,0.147545880831439,0,0,0,0,0,0,0,0,3
15,5,-0.851221109005619,0.230018533643064,0.545331166214089,0.113984159078287,0,0,0,0,0,0,0,0,3
16,5,-0.586619448913746,0.00577769621402338,0.0569252382224305,0.0868353265580568,0,0,0,0,0,0,0,0,3
17,5,-1.24762245228055,0.161358753097268,0.176516973586019,0.113159971931885,0,0,0,0,0,0,0,0,3
18,5,-1.90826670054515,0.240342043554502,0.0519972438238178,0.157231972685406,0,0,0,0,0,0,0,0,3
19,5,-0.476550299026951,0.104600917742795,0.31436595036263,0.0336556296322278,0,0,0,0,0,0,0,0,3
20,5,-1.19409324730813,0.151734329133487,0.176516973586019,0.110274238054489,0,0,0,0,0,0,0,0,3
21,5,-1.35882298970636,0.168852394163458,0.607272529161857,0.106518974378719,0,0,0,0,0,0,0,0,3
22,5,-1.10737626417712,0.25411409414504,1.26087011863703,0.0925815198578971,0,0,0,0,0,0,0,0,3
23,5,-0.674015449464462,0.0890952927325268,-0.671554882306114,0.0801089361536452,0,0,0,0,0,0,0,0,3
24,5,-1.40133534382669,0.2790816956052,-0.0441861357351475,0.135676079948932,0,0,0,0,0,0,0,0,3
25,5,-0.844486525379893,0.14544396621587,0.443589239844365,-0.0364674035615173,0,0,0,0,0,0,0,0,3
26,5,-0.92885443948351,0.019343280957487,0.982924437877412,0.120144578240454,0,0,0,0,0,0,0,0,3
27,5,-1.06071583353908,0.162235343508906,0.0393952723604508,0.0954272256022593,0,0,0,0,0,0,0,0,3
28,5,-0.957359388679486,0.14544396621587,0.443589239844365,-0.0364674035615173,0,0,0,0,0,0,0,0,3
29,5,-1.52777756038154,0.165062657582296,0.335197358063929,0.117722431515115,0,0,0,0,0,0,0,0,3
30,5,-0.869944647086621,0.0275495196181503,0.474679135615806,0.0999432192383644,0,0,0,0,0,0,0,0,3
31,5,-1.3575905013637,0.194580794572563,0.702662443373397,0.0132432171760871,0,0,0,0,0,0,0,0,3
32,5,-0.989182307889887,0.181095692486707,0.931911783555948,0.0396471095147048,0,0,0,0,0,0,0,0,3
33,5,-0.134340581273994,0.083130740182811,0.474679135615806,0.0762296668870667,0,0,0,0,0,0,0,0,3
34,5,-0.642970262388141,0.0185184343262942,0.79649781305519,-0.0290905096189475,0,0,0,0,0,0,0,0,3
35,5,-0.989182307889887,0.181095692486707,1.37433309537403,0.0396471095147048,0,0,0,0,0,0,0,0,3
36,5,-0.647420917610937,0.083130740182811,0.468126865331316,0.0762296668870667,0,0,0,0,0,0,0,0,3
37,5,-0.642970262388141,0.0823703943637835,0.837527899925505,0.0941970792529273,0,0,0,0,0,0,0,0,3
38,5,-0.667942405087002,-0.0250492250162504,1.47125170748356,0.0020985289255455,0,0,0,0,0,0,0,0,3
39,5,-0.952521893090585,0.125560602741215,0.468126865331316,0.0980474461134929,0,0,0,0,0,0,0,0,3
40,5,-1.13110478738436,0.0992297012485699,1.16912996553761,0.00336342471669666,0,0,0,0,0,0,0,0,3
41,5,0.0204516666468171,-0.0572377823776465,0.182083792536928,0.211139357308148,0,0,0,0,0,0,0,0,3
42,5,-0.850616652692762,0.0230716585416942,0.468126865331316,0.111119448681306,0,0,0,0,0,0,0,0,3
43,5,-0.97147124399835,0.0992297012485699,0.656569015587237,0.0350913733566333,0,0,0,0,0,0,0,0,3
44,5,-0.259277854273909,-0.0633618380294368,0.0351447528477807,0.0439773283663399,0,0,0,0,0,0,0,0,3
45,5,-0.850616652692762,0.0230716585416942,0.468126865331316,0.184564596061942,0,0,0,0,0,0,0,0,3
46,5,-0.97147124399835,0.0992297012485699,1.07922991434048,-0.0166450398600588,0,0,0,0,0,0,0,0,3
47,5,-0.293679554411437,-0.066311747815751,1.54392317823471,-0.0301814274526053,0,0,0,0,0,0,0,0,3
48,5,-0.578298992398843,0.025607602382385,-0.576073306354428,0.228286872412486,0,0,0,0,0,0,0,0,3
49,5,-1.06529287035503,0.0985881377036268,0.180014649196251,0.0127836921221005,0,0,0,0,0,0,0,0,3
50,5,-1.49209615634718,0.146420446326467,0.138352024424605,-0.00627993253866417,0,0,0,0,0,0,0,0,3
51,5,-0.314575806354253,0.0466053709083707,0.259777032861726,0.051464602959405,0,0,0,0,0,0,0,0,3
52,5,-0.404404578380403,0.0185799629785963,0.495894256653878,0.108616978321539,0,0,0,0,0,0,0,0,3
53,5,-0.289575467163221,0.100047945899333,-0.0870027973133691,0.124857524025788,0,0,0,0,0,0,0,0,3
54,5,-0.758699544249941,0.0366735487991657,0.739282800202667,0.0218326772628207,0,0,0,0,0,0,0,0,3
55,5,-0.818524536430891,0.129833982527006,0.495894256653878,0.108616978321539,0,0,0,0,0,0,0,0,3
56,5,-0.244535172333266,-0.0500461284026525,1.0759245755291,0.124857524025788,0,0,0,0,0,0,0,0,3
57,5,-1.0004371260642,0.0309406962731969,0.0589002644607547,0.0835366389949284,0,0,0,0,0,0,0,0,3
58,5,-0.355877203039713,0.129833982527006,0.64392892817455,0.122342557094712,0,0,0,0,0,0,0,0,3
59,5,0.270262223802101,-0.0745801474953076,0.535083395030577,-0.00214780440701973,0,0,0,0,0,0,0,0,3
60,5,-0.77567874738238,-0.0133386683220455,0.0589002644607547,0.0402198755569742,0,0,0,0,0,0,0,0,3
61,5,-0.587416104407877,0.0542236042321207,0.64392892817455,0.14301673714649,0,0,0,0,0,0,0,0,3
62,5,-0.0438400932940289,-0.167557271332501,0.535083395030577,0.0220298899693042,0,0,0,0,0,0,0,0,3
63,5,-1.06217126417231,0.0162877653014579,1.01039698744842,-0.0574258714637564,0,0,0,0,0,0,0,0,3
64,5,-0.587416104407877,0.00969729231434811,0.64392892817455,0.117284657146522,0,0,0,0,0,0,0,0,3
65,5,0.26347400773966,-0.0728637752609998,2.25826440879169,-0.0302895908662002,0,0,0,0,0,0,0,0,3
66,5,-0.833803642386345,0.0938372573444851,0.953115079110699,-0.0126680725403187,0,0,0,0,0,0,0,0,3
67,5,-0.955488964461829,0.0731402775486114,-0.233219790822195,0.122386310709955,0,0,0,0,0,0,0,0,3
68,5,-1.23922555392077,0.123508633326907,1.14864102132216,0.0260087162344719,0,0,0,0,0,0,0,0,3
69,5,-0.845051239273551,0.112260043903507,0.641451988149541,0.0582683538212994,0,0,0,0,0,0,0,0,3
70,5,-0.374482236182253,-0.0441674625725593,-0.16657791337392,0.115988944725221,0,0,0,0,0,0,0,0,3
71,5,-1.34752607459153,0.175995911236437,1.36644622422687,0.043041073089833,0,0,0,0,0,0,0,0,3
72,5,-0.722989096991724,0.0540135501750209,0.721247002102311,0.0528089353039086,0,0,0,0,0,0,0,0,3
73,5,-0.267560603277507,-0.0441674625725593,-0.16657791337392,0.115988944725221,0,0,0,0,0,0,0,0,3
74,5,-1.34752607459153,0.175995911236437,0.238004274934515,0.0589149979848285,0,0,0,0,0,0,0,0,3
75,5,-0.94038112079147,0.0837272168986051,1.12051727197304,0.0556257397232408,0,0,0,0,0,0,0,0,3
76,5,-0.860307036398312,0.0853970483624001,-0.16657791337392,0.186410824570364,0,0,0,0,0,0,0,0,3
77,5,0.559747187713031,-0.15098026869148,-0.0693009417510368,0.119990938324437,0,0,0,0,0,0,0,0,3
78,5,-0.835643948160876,0.0894970990910337,0.78036629135247,0.123992375456801,0,0,0,0,0,0,0,0,3
79,5,-0.860307036398312,0.0306443706515712,0.77408822294084,0.153389899284299,0,0,0,0,0,0,0,0,3
80,5,0.102098956880545,-0.125945589668253,-0.028557255381133,0.121373821967459,0,0,0,0,0,0,0,0,3
81,5,-0.835643948160876,0.0894970990910337,0.434115165715786,0.119398080628259,0,0,0,0,0,0,0,0,3
82,5,-0.860307036398312,0.0306443706515712,0.77408822294084,0.153389899284299,0,0,0,0,0,0,0,0,3
83,5,-0.612641438599946,0.0291697724533359,0.439539749231512,0.155988941781362,0,0,0,0,0,0,0,0,3
84,5,-0.424003213371749,0.0115322577500085,0.520128340593679,0.092534860890962,0,0,0,0,0,0,0,0,3
85,5,-0.750198638684769,0.0158640686171102,0.281814974723085,0.160897190509684,0,0,0,0,0,0,0,0,3
86,5,-0.618687595970921,0.063529997731169,0.439539749231512,0.139555231162247,0,0,0,0,0,0,0,0,3
87,5,-0.803573724933725,-0.0178102750363647,0.520128340593679,0.105916409427342,0,0,0,0,0,0,0,0,3
88,5,-0.594652459135014,0.0158640686171102,0.671146930637132,0.12914292945843,0,0,0,0,0,0,0,0,3
89,5,-0.487813282243271,-0.0145048173345244,0.318363385893785,0.11370994623684,0,0,0,0,0,0,0,0,3
90,5,-0.864559254568282,-0.000833379372248731,0.520128340593679,0.105916409427342,0,0,0,0,0,0,0,0,3
91,5,-0.520553111909202,0.0286694396383695,0.0567130521730115,0.12914292945843,0,0,0,0,0,0,0,0,3
92,5,-1.0758814477979,0.0719343117205165,0.678834241668362,0.0107049727926345,0,0,0,0,0,0,0,0,3
93,5,0.233722727136069,-0.122068981943765,0.484733791590177,0.0822315293975015,0,0,0,0,0,0,0,0,3
94,5,-1.17701941582481,0.112147543538774,0.511278223715543,0.0802754112654386,0,0,0,0,0,0,0,0,3
95,5,-1.0758814477979,0.0719343117205165,0.678834241668362,0.0107049727926345,0,0,0,0,0,0,0,0,3
96,5,0.139886051479555,-0.117080252425958,0.0826040865307316,0.101863398007285,0,0,0,0,0,0,0,0,3
97,5,-1.14116184020797,0.16290634879319,-0.38851351344746,0.160383948811694,0,0,0,0,0,0,0,0,3
98,5,-0.980818675583254,0.0719343117205165,0.678834241668362,0.09458416089477,0,0,0,0,0,0,0,0,3
99,5,-0.226792735671683,0.0320779384022314,0.721547357776206,0.0991337486659653,0,0,0,0,0,0,0,0,3
100,5,-1.42393694525486,0.16290634879319,-0.38851351344746,0.160383948811694,0,0,0,0,0,0,0,0,3
1,8,-0.281174576280624,0.0637149722560626,3.10828110584146,-0.113159796104967,0,0,0,0,0,0,0,0,7
2,8,0.213217631716272,0.0739551607331123,3.78085734343169,0.0732205944487022,0,0,0,0,0,0,0,0,7
3,8,-0.232098399858779,0.114548171692946,3.07483434586727,0.128516107538684,0,0,0,0,0,0,0,0,7
4,8,-1.12740480404836,0.211167840080362,3.04877697646133,-0.124760695670391,0,0,0,0,0,0,0,0,7
5,8,-0.542544370305598,0.1390252157422,2.11331275234277,0.0629711247705736,0,0,0,0,0,0,0,0,7
6,8,0.222322414381939,-0.0350720991061909,4.42719812562712,0.0179141162902202,0,0,0,0,0,0,0,0,7
7,8,-0.206321857096208,0.1589621941123,3.49124635959067,-0.104010603130955,0,0,0,0,0,0,0,0,7
8,8,-0.443633793838158,0.0665016756052833,2.73775374433784,0.0172082159506799,0,0,0,0,0,0,0,0,7
9,8,-0.19413549779033,0.0941304510905016,3.74028149230225,-0.0269900458789539,0,0,0,0,0,0,0,0,7
10,8,0.21327565381803,0.0179674407119808,3.69678911038976,-0.123465475453152,0,0,0,0,0,0,0,0,7
11,8,-0.320072424277352,0.1029426637514,3.77664433167489,0.0429040404081197,0,0,0,0,0,0,0,0,7
12,8,-0.19413549779033,0.0941304510905016,3.64982609909981,0.0546582220840735,0,0,0,0,0,0,0,0,7
13,8,-0.353953192726103,-0.00887521606056685,2.13255669700572,-0.0402105571202368,0,0,0,0,0,0,0,0,7
14,8,0.883194024729689,-0.0299174711714802,2.5959234217462,-0.0331689818442789,0,0,0,0,0,0,0,0,7
15,8,-0.399607819103269,0.135557070919545,3.84126056448392,-0.00241610530869613,0,0,0,0,0,0,0,0,7
16,8,-0.375521585749298,0.17819444134204,3.12612594247258,0.00661158094238613,0,0,0,0,0,0,0,0,7
17,8,-0.248498450947126,-0.0041939224267402,3.41420954613558,-0.0858395991212247,0,0,0,0,0,0,0,0,7
18,8,-0.399607819103269,0.0286235542001024,3.84126056448392,-0.0272724775722883,0,0,0,0,0,0,0,0,7
19,8,0.136360832481534,0.126435851404016,2.80172261839894,0.113795919622211,0,0,0,0,0,0,0,0,7
20,8,-0.0630472251399198,-0.024640424517688,3.81893809467533,-0.0399568783189746,0,0,0,0,0,0,0,0,7
21,8,-0.314402319153047,0.152215580147384,4.42846125211013,0.0427709912814204,0,0,0,0,0,0,0,0,7
22,8,-0.021967681212615,0.0730935309067637,2.89180285375821,0.0949221553185039,0,0,0,0,0,0,0,0,7
23,8,-0.219973189285094,0.0811510365231589,2.07364340035105,0.0453653097913398,0,0,0,0,0,0,0,0,7
24,8,-0.469939476419809,0.145601036823738,3.3738702821285,0.0427709912814204,0,0,0,0,0,0,0,0,7
25,8,0.115064180831836,0.00831165963135233,2.68912927018637,0.0163791050088288,0,0,0,0,0,0,0,0,7
26,8,-0.0585981530405741,0.0631896460371051,3.46038420307021,0.0639389877224306,0,0,0,0,0,0,0,0,7
27,8,0.00203097154979759,0.111004816409003,2.4401080204235,0.0827209059871266,0,0,0,0,0,0,0,0,7
28,8,0.153088610483899,0.0114538337345043,2.68912927018637,0.0496298751658348,0,0,0,0,0,0,0,0,7
29,8,-0.0447720946422594,0.0434257274688109,1.1863657961462,0.033729930498385,0,0,0,0,0,0,0,0,7
30,8,-0.446878558439526,0.196112201994455,3.63678301709587,0.0684786046873031,0,0,0,0,0,0,0,0,7
31,8,0.239998874614156,0.0950618105878462,3.12606109384622,0.0440036813128682,0,0,0,0,0,0,0,0,7
32,8,0.629643186874774,-0.199124947721297,2.83581586270016,-0.0164553646101216,0,0,0,0,0,0,0,0,7
33,8,-0.27256041338503,0.1620102692662,3.22461949857587,-0.0552826161035189,0,0,0,0,0,0,0,0,7
34,8,0.295080130269514,-0.0219772417900042,3.15152391962524,-0.0343415978409518,0,0,0,0,0,0,0,0,7
35,8,0.587436478279906,-0.164008869182293,2.83581586270016,-0.040899002459997,0,0,0,0,0,0,0,0,7
36,8,-0.374261413084222,0.211840441984385,1.8565777581317,-0.0282410244966665,0,0,0,0,0,0,0,0,7
37,8,0.0906186199436733,-0.0900978710951867,3.58296894708036,0.0511401947653695,0,0,0,0,0,0,0,0,7
38,8,0.587436478279906,-0.100935143296308,2.83581586270016,0.0394127300736033,0,0,0,0,0,0,0,0,7
39,8,0.274558869091861,-0.0041711215870269,4.12874269667615,-0.0225365764091443,0,0,0,0,0,0,0,0,7
40,8,-0.368833763394282,0.0948728505608346,3.57240270858413,0.0290171592063772,0,0,0,0,0,0,0,0,7
41,8,0.584669639551494,-0.0235507122423256,4.80069644178529,0.0385945166235904,0,0,0,0,0,0,0,0,7
42,8,0.13589577278527,-0.000389100954470973,4.12874269667615,-0.0189045403854527,0,0,0,0,0,0,0,0,7
43,8,-0.127345003088557,0.11895169476417,2.66258682700391,-0.0526860936853545,0,0,0,0,0,0,0,0,7
