b0_pop,0.013926,0.020557,0.052591,0.021926,1.4338e-07,0.00031597,4.2037e-15,6.0404e-05,-1.6123e-05,-2.9696e-05,-0.011757,0.00013142,0.0084523,-0.066002,-0.00047855
b1_pop,0.020557,0.26379,0.1643,0.12767,1.7777e-06,0.0010628,5.6645e-15,0.0004515,-0.00019495,-3.359e-05,-0.048287,-0.025055,0.028784,-0.27191,0.00055224
b2_pop,0.052591,0.1643,0.34273,0.11972,7.7529e-07,0.0019197,2.4456e-14,0.00034237,-8.7905e-05,-0.00014407,-0.078121,-0.00024827,0.033802,-0.39875,0.00066015
a_pop,0.021926,0.12767,0.11972,0.14704,6.338e-07,0.00090282,1.2013e-14,0.00021318,-7.0389e-05,-6.5867e-05,-0.043874,-0.010872,0.026233,-0.20161,-2.9395e-05
h1_pop,1.4338e-07,1.7777e-06,7.7529e-07,6.338e-07,1.6334e-07,-1.2493e-07,-2.7159e-16,8.2357e-07,-1.5243e-05,9.4845e-08,-2.6415e-07,-1.4586e-07,1.8379e-07,-1.6409e-06,3.9946e-09
h2_pop,0.00031597,0.0010628,0.0019197,0.00090282,-1.2493e-07,0.00017172,6.1193e-15,-3.5141e-07,1.3537e-05,-0.00017905,-0.00050229,3.7902e-08,0.00059721,-0.0027974,3.6128e-06
alpha1_pop,4.2037e-15,5.6645e-15,2.4456e-14,1.2013e-14,-2.7159e-16,6.1193e-15,1.0312e-21,-8.8891e-15,2.9473e-14,-9.2303e-15,-6.5154e-15,8.9969e-16,8.6102e-15,-3.3609e-14,-1.2165e-17
alpha2_pop,6.0404e-05,0.0004515,0.00034237,0.00021318,8.2357e-07,-3.5141e-07,-8.8891e-15,0.00019107,-8.8238e-05,-6.279e-06,-0.00010231,-2.6663e-05,0.00010197,-0.00060396,1.245e-06
beta_hcov1_score4C,-1.6123e-05,-0.00019495,-8.7905e-05,-7.0389e-05,-1.5243e-05,1.3537e-05,2.9473e-14,-8.8238e-05,0.0016625,-1.0305e-05,2.9629e-05,1.5892e-05,-2.0829e-05,0.00018327,-4.4032e-07
beta_hcov2_score4C,-2.9696e-05,-3.359e-05,-0.00014407,-6.5867e-05,9.4845e-08,-0.00017905,-9.2303e-15,-6.279e-06,-1.0305e-05,0.00030262,3.6286e-05,-3.5277e-06,-5.8572e-05,0.00019783,4.4728e-07
omega_b0,-0.011757,-0.048287,-0.078121,-0.043874,-2.6415e-07,-0.00050229,-6.5154e-15,-0.00010231,2.9629e-05,3.6286e-05,0.029305,0.0012071,-0.012064,0.099882,-0.00057821
omega_b1,0.00013142,-0.025055,-0.00024827,-0.010872,-1.4586e-07,3.7902e-08,8.9969e-16,-2.6663e-05,1.5892e-05,-3.5277e-06,0.0012071,0.012979,0.00041914,0.0036103,4.3963e-05
omega_b2,0.0084523,0.028784,0.033802,0.026233,1.8379e-07,0.00059721,8.6102e-15,0.00010197,-2.0829e-05,-5.8572e-05,-0.012064,0.00041914,0.039147,-0.092431,-7.2647e-05
omega_a,-0.066002,-0.27191,-0.39875,-0.20161,-1.6409e-06,-0.0027974,-3.3609e-14,-0.00060396,0.00018327,0.00019783,0.099882,0.0036103,-0.092431,0.70503,-0.0012487
e_b,-0.00047855,0.00055224,0.00066015,-2.9395e-05,3.9946e-09,3.6128e-06,-1.2165e-17,1.245e-06,-4.4032e-07,4.4728e-07,-0.00057821,4.3963e-05,-7.2647e-05,-0.0012487,0.00037428
