b0_pop,0.027965,0.022951,0.032958,-0.30814,-0.00011335,0.0010579,0.054536,0.033459,0.0091141,0.0029939,0.0066666,-0.0038753,0.0031504,-0.019255,-0.00011751
b1_pop,0.022951,0.051447,0.059845,-0.50232,-0.00013225,0.00077419,0.065297,0.039727,0.011034,0.0036791,0.011549,-0.010033,0.0046621,-0.030138,-0.0001785
b2_pop,0.032958,0.059845,0.07508,-0.59703,-0.00018157,0.0011078,0.08931,0.055198,0.015137,0.0051023,0.014123,-0.011376,0.0039657,-0.036864,-0.00024061
a_pop,-0.30814,-0.50232,-0.59703,9.5548,0.0017302,-0.012239,-0.86092,-0.4922,-0.14757,-0.04495,-0.14071,0.031884,-0.14069,0.30021,0.00098184
h1_pop,-0.00011335,-0.00013225,-0.00018157,0.0017302,8.6279e-07,-3.3545e-06,-0.00035554,-0.0001933,-8.0408e-05,-1.9704e-05,-5.084e-05,2.4212e-05,-1.8493e-05,0.00012586,3.6221e-07
h2_pop,0.0010579,0.00077419,0.0011078,-0.012239,-3.3545e-06,0.00022976,0.001828,0.0014547,0.0002193,-0.0001665,0.00022831,-8.3416e-05,0.00010461,-0.00057266,-4.5256e-06
alpha1_pop,0.054536,0.065297,0.08931,-0.86092,-0.00035554,0.001828,0.19066,0.091453,0.029528,0.0089804,0.022791,-0.012579,0.008604,-0.064792,-4.6931e-05
alpha2_pop,0.033459,0.039727,0.055198,-0.4922,-0.0001933,0.0014547,0.091453,0.068656,0.01592,0.0056871,0.017245,-0.0074775,0.0058636,-0.034935,-0.00029872
beta_hcov1_score4C,0.0091141,0.011034,0.015137,-0.14757,-8.0408e-05,0.0002193,0.029528,0.01592,0.0083087,0.0017133,0.0039974,-0.0020469,0.0015434,-0.010708,-1.7833e-05
beta_hcov2_score4C,0.0029939,0.0036791,0.0051023,-0.04495,-1.9704e-05,-0.0001665,0.0089804,0.0056871,0.0017133,0.001096,0.0014766,-0.00071328,0.0004758,-0.0034584,-1.8876e-05
omega_b0,0.0066666,0.011549,0.014123,-0.14071,-5.084e-05,0.00022831,0.022791,0.017245,0.0039974,0.0014766,0.011433,-0.0021566,0.0025298,-0.012166,-0.00010407
omega_b1,-0.0038753,-0.010033,-0.011376,0.031884,2.4212e-05,-8.3416e-05,-0.012579,-0.0074775,-0.0020469,-0.00071328,-0.0021566,0.0055298,-0.00026857,0.006115,2.8397e-05
omega_b2,0.0031504,0.0046621,0.0039657,-0.14069,-1.8493e-05,0.00010461,0.008604,0.0058636,0.0015434,0.0004758,0.0025298,-0.00026857,0.0058485,-0.0063076,-4.0374e-05
omega_a,-0.019255,-0.030138,-0.036864,0.30021,0.00012586,-0.00057266,-0.064792,-0.034935,-0.010708,-0.0034584,-0.012166,0.006115,-0.0063076,0.049247,0.00010053
e_b,-0.00011751,-0.0001785,-0.00024061,0.00098184,3.6221e-07,-4.5256e-06,-4.6931e-05,-0.00029872,-1.7833e-05,-1.8876e-05,-0.00010407,2.8397e-05,-4.0374e-05,0.00010053,2.5399e-05
