"rep"	"id"	"b0"	"b1"	"h1"	"h2"	"alpha1"	"alpha2"	"hcov1"	"hcov2"
1	"101"	54.6988421999091	0.223457051309876	0.0005952726	0.1046142	-0.04491323	0.03146947	2.2648707	-1.0939068
1	"102"	109.916085028812	0.87544004142416	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
1	"104"	94.0812953182393	1.03032462704595	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
1	"106"	106.007928711441	-0.14381917489451	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"107"	90.405333516215	0.818255806571844	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
1	"112"	95.6599297435334	0.151938166019755	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"115"	82.6715070303266	-0.385473368399438	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
1	"117"	19.9732216404669	0.0986613107648755	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
1	"122"	87.4353766298137	-0.29448372639135	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
1	"123"	112.958259145336	0.849765552657484	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
1	"128"	107.881737074295	1.19643338994512	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
1	"130"	101.383224393398	1.37731261216091	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
1	"134"	132.54675519549	0.679565737605484	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"135"	73.0926892949158	0.425981430403213	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
1	"137"	84.389365834308	-0.39421679398485	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
1	"139"	73.0915042496112	-0.644472427344317	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
1	"143"	111.899295922971	1.6524100148949	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"145"	68.8241395738015	-0.16837549114981	0.0005952726	0.1046142	-0.04491323	0.03146947	3.2714799	-1.5800876
1	"146"	95.4383879892458	1.20707215676661	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"147"	64.6774348064668	1.06697691303228	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
1	"149"	72.0648128922245	0.330604518796862	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"151"	94.1930079742305	-0.156350296460591	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
1	"157"	88.1239241954243	0.9059602138935	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"158"	95.5759956110635	1.18987533217647	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
1	"159"	60.9779876635104	1.46400526562192	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
1	"160"	95.7524955898492	0.629122427517601	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
1	"161"	119.5502998012	0.0122413607513217	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
1	"163"	111.243562287672	0.440341050738907	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"165"	89.2596148090858	-0.680565507095718	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
1	"166"	114.853256970374	-0.0834651660746291	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
1	"168"	17.8410748558159	-1.20452714289632	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
1	"170"	78.4683070671294	0.690399775887317	0.0005952726	0.1046142	-0.04491323	0.03146947	2.7681753	-1.3369972
1	"172"	30.6907001235527	0.996523525368222	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"173"	96.2261980684693	-0.116309232470462	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
1	"174"	89.6947641020124	0.747726100522324	0.0005952726	0.1046142	-0.04491323	0.03146947	0	0
1	"175"	97.6297097265261	-0.850040039338629	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
1	"177"	87.6974800757623	-0.482938263809565	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
1	"179"	103.189379881281	0.642137372327178	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
1	"180"	67.2134639980703	-0.263156003556229	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"181"	93.0644437359853	1.30420919703064	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"182"	77.7010602902473	1.00335388356601	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"186"	99.46458023728	1.22227100567678	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
1	"192"	55.9504989314798	1.31406984196449	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
1	"194"	72.9245261996752	0.158720267564793	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
1	"196"	113.456154665172	-1.24019331742534	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
1	"197"	107.15430644585	0.978462297369112	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
1	"199"	102.829923637854	-0.379967636149509	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"200"	103.667503590382	-1.18736320763604	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
1	"202"	100.412728311162	0.0859724669198174	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
1	"203"	77.2474648527901	0.944256354508766	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"204"	84.1277610535727	0.51866845940932	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
1	"206"	83.9853709432789	0.562314428174336	0.0005952726	0.1046142	-0.04491323	0.03146947	0	0
1	"208"	71.0370575927646	-0.48743305254203	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
1	"209"	97.991016675937	1.10845057132905	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
1	"212"	76.9285560834219	0.783871482849761	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
1	"214"	36.3616015701587	0.475338868442366	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
1	"216"	70.6248071609286	0.0251014372263588	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"217"	81.7081832589628	-1.01848206257046	0.0005952726	0.1046142	-0.04491323	0.03146947	2.2648707	-1.0939068
1	"218"	105.976714103866	-0.250749621798845	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
1	"220"	60.9261336982903	0.762344000836544	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
1	"221"	117.999303305408	0.996538479159339	0.0005952726	0.1046142	-0.04491323	0.03146947	2.7681753	-1.3369972
1	"222"	95.4258057262988	0.329270514325736	0.0005952726	0.1046142	-0.04491323	0.03146947	2.2648707	-1.0939068
1	"224"	104.029932685069	1.28738359664472	0.0005952726	0.1046142	-0.04491323	0.03146947	0	0
1	"230"	119.059734169531	-0.47589496965102	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
1	"232"	83.8715129220702	-0.581886904377265	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
1	"240"	123.797886619662	-0.190638479174114	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"243"	100.08925060128	0.102736832497452	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
1	"245"	46.0938382575091	-0.5065009610112	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
1	"246"	139.447244472465	1.4788518749928	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
1	"248"	98.7684152174818	0.923675707880333	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
1	"255"	101.822068441841	1.62805407005749	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
1	"256"	93.9691079908674	-0.813038351340763	0.0005952726	0.1046142	-0.04491323	0.03146947	2.2648707	-1.0939068
1	"258"	84.4726176750354	0.487906906805092	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"259"	97.8138098203344	0.607950230787494	0.0005952726	0.1046142	-0.04491323	0.03146947	2.7681753	-1.3369972
1	"260"	53.8738374058327	1.0649814272152	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
1	"263"	104.19006497959	1.20967292997581	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"266"	68.5332967468973	0.0139874467735852	0.0005952726	0.1046142	-0.04491323	0.03146947	2.7681753	-1.3369972
1	"269"	61.8042178528527	0.91976301866237	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"272"	95.7189315169045	1.3179335615227	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
1	"273"	70.7360081273501	0.609976753446946	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
1	"275"	97.7353892186511	-0.723310250659993	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
1	"283"	75.4703384742341	-0.122998890559924	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
1	"285"	90.6576231923888	0.776470037085569	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
1	"286"	104.894688545124	1.68028242391665	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
1	"289"	82.3045611376052	0.258193723017168	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
1	"290"	102.477477478992	-0.36126466536895	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
1	"292"	32.2666439112555	-1.06490206534994	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
1	"295"	86.43291022843	1.27752322354418	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"304"	84.2700975157759	0.901347334033424	0.0005952726	0.1046142	-0.04491323	0.03146947	2.2648707	-1.0939068
1	"311"	20.08727903132	-0.29895754654804	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"313"	111.329218883561	0.407263579785005	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
1	"317"	112.015118655904	0.211632456218411	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
1	"319"	79.1326246698042	1.17384973936309	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
1	"320"	113.772494013956	1.70363096203513	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
1	"321"	81.2496513986611	-0.205731526804864	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
1	"324"	82.0869080470675	2.32749648191912	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
1	"325"	102.330346504775	0.719681144341416	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
1	"326"	76.3008995048046	-0.148428411359084	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
1	"327"	89.2279427342709	0.503410919504431	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
2	"1"	114.767189314008	-1.0927066817868	0.0005952726	0.1046142	-0.04491323	0.03146947	2.7681753	-1.3369972
2	"5"	117.084240270257	-0.512185351847606	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
2	"8"	18.336875563052	1.03890832037697	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
2	"9"	103.427103248439	1.68137141132873	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
2	"11"	104.016344619093	-0.519781390064563	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
2	"14"	83.0822936613683	2.01951730185287	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
2	"18"	83.1713852920273	0.567753205771617	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
2	"22"	109.896961497811	-0.427503085963463	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
2	"23"	106.193824449415	-1.34379779179471	0.0005952726	0.1046142	-0.04491323	0.03146947	2.7681753	-1.3369972
2	"26"	85.4004610226925	0.016466827754087	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
2	"27"	99.122968095153	-0.611485392087926	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
2	"33"	20.953356107268	-0.267030828213939	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
2	"35"	65.3173231162971	-0.159033544365879	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
2	"36"	22.1693297927332	1.66961029890296	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
2	"37"	77.0312252853748	1.38967372194965	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
2	"39"	52.9936936755147	2.20337065626087	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
2	"41"	75.7128976116097	0.405327595938375	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
2	"44"	71.7039720373742	-0.944207478081922	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
2	"47"	107.366355852626	0.786695039859051	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
2	"53"	84.2496840496306	-0.337817725891349	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
2	"55"	85.5999764137533	1.15522322134274	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
2	"58"	94.2221506931362	-0.783435910596845	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
2	"60"	91.270544447085	-0.0311254967323532	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
2	"65"	30.7371194341246	1.04193806137756	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
2	"67"	31.919502780365	-0.366759812534889	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
2	"70"	55.9891243665227	1.08200098365911	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
2	"72"	66.6061002735461	0.74625601529037	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
2	"77"	92.1335325948899	0.24163993919887	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
2	"78"	102.460346222561	-0.12536343001507	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
2	"81"	99.0313774605443	-0.932295434393205	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
2	"82"	81.2230467981364	-0.535426500840192	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
2	"83"	97.9203486039673	1.02345322691456	0.0005952726	0.1046142	-0.04491323	0.03146947	3.2714799	-1.5800876
2	"85"	109.69229874697	-0.339559493254994	0.0005952726	0.1046142	-0.04491323	0.03146947	2.2648707	-1.0939068
2	"86"	78.0360069795238	0.242792215210123	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
2	"88"	77.7794891891537	0.111668006845909	0.0005952726	0.1046142	-0.04491323	0.03146947	2.2648707	-1.0939068
2	"89"	87.4315232103883	0.107420139486345	0.0005952726	0.1046142	-0.04491323	0.03146947	2.7681753	-1.3369972
2	"90"	72.4328491141443	0.0183595050679321	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
2	"91"	86.0527459279068	-0.325389560842596	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
2	"92"	91.9502319099855	0.294689963020558	0.0005952726	0.1046142	-0.04491323	0.03146947	2.2648707	-1.0939068
2	"96"	67.9547640136315	1.13838621998218	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
2	"97"	66.5870625856639	-0.546000870090753	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
2	"98"	102.447688062747	-0.201788525235087	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
2	"100"	85.4890789498548	0.996448719353249	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
2	"101"	46.8117151489873	1.9754096842498	0.0005952726	0.1046142	-0.04491323	0.03146947	2.2648707	-1.0939068
2	"102"	106.92883813451	-0.0192228767496498	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
2	"104"	86.2330286234221	-0.537781839180052	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
2	"106"	97.7557906096181	0.946033014479524	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
2	"107"	89.9727136224851	1.0595079871227	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
2	"112"	58.3183457082659	0.304158289422848	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
2	"115"	93.8539972376097	0.301306360413533	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
2	"117"	91.850388675375	-0.33068994019483	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
2	"122"	61.3494987557378	0.508138669988432	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
2	"123"	100.366745731131	1.32018613038833	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
2	"128"	103.126812393444	1.00434745915832	0.0005952726	0.1046142	-0.04491323	0.03146947	1.5099138	-0.7292712
2	"130"	97.6086480740969	2.10434527386652	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
2	"134"	129.204945041272	0.311542393702284	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
2	"135"	80.1522687729651	-0.906219392562708	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
2	"137"	91.9903347356267	-1.82126576586424	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
2	"139"	87.8520369828823	-0.763174417555454	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
2	"143"	112.977497977731	1.06766897895387	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
2	"145"	91.8830304069652	2.20601848099717	0.0005952726	0.1046142	-0.04491323	0.03146947	3.2714799	-1.5800876
2	"146"	93.0898218093026	0.89842195394811	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
2	"147"	60.5428359085633	2.35191169550859	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
2	"149"	93.87723227862	1.19246677124766	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
2	"151"	87.3412726878705	0.229535585051415	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
2	"157"	97.2593372952911	1.01892778576423	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
2	"158"	101.38706213946	0.904024969478874	0.0005952726	0.1046142	-0.04491323	0.03146947	0.7549569	-0.3646356
2	"159"	105.946120062077	1.33390926502583	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
2	"160"	93.5212809606374	0.848009106946106	0.0005952726	0.1046142	-0.04491323	0.03146947	0.5033046	-0.2430904
2	"161"	137.882434462272	-0.543916996917762	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
2	"163"	103.094305129506	2.04335007688238	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
2	"165"	53.8218668872191	1.65633998350753	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
2	"166"	116.805378594307	-0.434155677344594	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
2	"168"	94.8019444527921	0.935566086470219	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
2	"170"	65.8161099055889	-0.182168988548659	0.0005952726	0.1046142	-0.04491323	0.03146947	2.7681753	-1.3369972
2	"172"	33.6768245406457	1.15828618578409	0.0005952726	0.1046142	-0.04491323	0.03146947	3.0198276	-1.4585424
2	"173"	101.711392242552	0.548103499525071	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
2	"174"	95.1307952729261	0.509542090980814	0.0005952726	0.1046142	-0.04491323	0.03146947	0	0
2	"175"	75.433246448452	1.66495161195609	0.0005952726	0.1046142	-0.04491323	0.03146947	0.2516523	-0.1215452
2	"177"	84.9112816488199	-0.0640108583727284	0.0005952726	0.1046142	-0.04491323	0.03146947	1.0066092	-0.4861808
2	"179"	78.3008684686914	0.815772233780373	0.0005952726	0.1046142	-0.04491323	0.03146947	2.516523	-1.215452
2	"180"	33.8158395787474	0.995360973235207	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
2	"181"	100.74457936116	-0.282482344431745	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
2	"182"	69.1979263917683	1.32376023038234	0.0005952726	0.1046142	-0.04491323	0.03146947	2.0132184	-0.9723616
2	"186"	95.4213726215244	0.605953405718292	0.0005952726	0.1046142	-0.04491323	0.03146947	1.7615661	-0.8508164
2	"192"	65.364754325594	1.28546183684952	0.0005952726	0.1046142	-0.04491323	0.03146947	1.2582615	-0.607726
