"rep"	"id"	"b03"	"b13"	"b06"	"b16"	"h1"	"h2"	"alpha13"	"alpha16"	"alpha23"	"alpha26"	"hcov1"	"hcov2"
1	"221"	5.05707972764687	-0.269371687851226	92.7294032352663	0.134642020257823	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	5.6146475	-1.5473238
1	"222"	5.5713166384072	-0.0302398862301349	91.4658723790746	0.16086436795275	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	4.5938025	-1.2659922
1	"224"	5.18887855564366	-0.425650381022973	96.5837751911175	-0.189983056487626	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	0	0
1	"230"	2.30493531909472	0.024881662844708	98.4747766478403	-0.0192423627374804	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	0.5104225	-0.1406658
1	"232"	7.04356033229718	0.0252641968580094	91.9331222153227	-0.235225760288635	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	0.5104225	-0.1406658
1	"240"	4.28431679630946	-0.0961200128108193	92.2413927790616	0.0615766392910965	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	6.12507	-1.6879896
1	"243"	5.14502768968372	-0.371903670281762	93.3473439027388	0.0724059257940519	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	3.5729575	-0.9846606
1	"245"	4.06435166357222	-0.202350406906316	95.0876529913807	-0.084150307423051	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	1.020845	-0.2813316
1	"246"	4.27395027169893	-0.360742030353487	96.2221722786872	-0.0971029402202793	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	3.062535	-0.8439948
1	"248"	3.85727942008761	-0.135776404035155	94.8206479885041	-0.0808919099048583	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	2.04169	-0.5626632
1	"255"	5.06743669689938	0.147221026679433	91.5547762915809	0.0144889260914891	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	2.04169	-0.5626632
1	"256"	5.34528972978301	-0.115780807884239	94.1948611131061	0.00990805341433141	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	4.5938025	-1.2659922
1	"258"	4.19785200937504	-0.130508537693329	92.1287241409257	0.0624330856735534	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	6.12507	-1.6879896
1	"259"	6.00737615297512	-0.159741972498417	93.168992270547	0.238828560238805	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	5.6146475	-1.5473238
1	"260"	3.94082095765084	-0.162603749508993	93.4920139807973	-0.109823043816701	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	3.5729575	-0.9846606
1	"263"	2.43479497576382	-0.410704419716527	88.8704233082728	-0.227266833564447	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	4.08338	-1.1253264
1	"266"	3.10283872475703	-0.0758115977154777	92.0459925138348	0.067927594213992	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	5.6146475	-1.5473238
1	"269"	3.26294048957056	-0.215990585438423	91.1369610434305	-0.0956697394250705	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	6.12507	-1.6879896
1	"272"	4.64635152241444	-0.301960593599894	85.6187776212192	0.0272028748548459	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	3.5729575	-0.9846606
1	"273"	3.26261989352403	-0.187906660320341	92.6790536127991	0.145913269128453	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	1.020845	-0.2813316
1	"275"	3.84322336577727	-0.109576734038286	95.4114945794399	-0.189192473926229	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	1.020845	-0.2813316
1	"283"	4.63299412326688	-0.201330938880336	93.6577810540543	0.0122362866072588	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	2.04169	-0.5626632
1	"285"	6.20733860153125	0.014264561539398	95.6390670670188	-0.0590367800028887	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	1.5312675	-0.4219974
1	"286"	3.9320820617003	-0.354569970969804	94.8874113428048	0.201576205135649	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	1.5312675	-0.4219974
1	"289"	3.46587587977887	0.0420317088746738	96.3093257252415	0.255507976520774	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	1.020845	-0.2813316
1	"290"	4.04692271472354	0.0907260669139424	93.017880782188	0.0488265990123046	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	0.5104225	-0.1406658
1	"292"	2.01545697305252	-0.203019171678129	96.9416630745634	0.0313355161985815	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	3.062535	-0.8439948
1	"295"	5.16848519249839	-0.0853214254432425	92.4409680719843	0.0255271554724299	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	6.12507	-1.6879896
1	"304"	4.58658914104064	-0.260309260298086	88.1383079061951	0.0107016974021109	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	4.5938025	-1.2659922
1	"311"	4.43169745608474	-0.301903962733681	93.3238285758372	-0.0286381459692839	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	4.08338	-1.1253264
1	"313"	4.3745256189174	-0.12363984579198	91.3231941324199	-0.012372807740711	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	3.5729575	-0.9846606
1	"317"	4.44933361304398	-0.130338970379545	97.2659126146483	0.105873916920691	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	4.08338	-1.1253264
1	"319"	5.28219085646484	-0.0447733665985543	95.1038835191252	0.19023223732866	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	2.5521125	-0.703329
1	"320"	3.82644288195973	-0.334719353616799	93.6436915330914	-0.170644478459821	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	5.104225	-1.406658
1	"321"	4.03533969986416	-0.290951351420095	92.401866167698	0.0429520038356803	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	0.5104225	-0.1406658
1	"324"	3.72741655856357	0.0132189710122686	94.82792018739	-0.0339052912567658	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	6.12507	-1.6879896
1	"325"	5.30044104427277	-0.157321367060931	92.8464721943577	0.0283741935388097	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	2.5521125	-0.703329
1	"326"	5.74296583937014	0.00634506811110584	96.9423007873227	-0.0191430142253634	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	2.04169	-0.5626632
1	"327"	5.70306372263654	-0.19151003883471	93.977245831122	0.102244774950739	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	6.12507	-1.6879896
2	"1"	5.16077779148018	-0.11629986538589	92.0940010746355	0.0107176240472774	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	5.6146475	-1.5473238
2	"5"	3.57632338962699	-0.0920529417700114	96.19829278608	-0.0237530483075627	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	1.5312675	-0.4219974
2	"8"	3.97539278448685	-0.0804778039860495	96.3320613869309	-0.00324231622109475	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	3.5729575	-0.9846606
2	"9"	5.93976989889752	-0.0572064620904628	95.5679902049714	0.0767193077219409	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	3.062535	-0.8439948
2	"11"	2.60935854612469	-0.103604159861028	93.9052364233057	0.146333166756563	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	4.08338	-1.1253264
2	"14"	4.29148557288472	-0.247573821386803	95.8224096501799	0.112491093799099	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	2.04169	-0.5626632
2	"18"	4.77006729023151	-0.434956136959364	97.7679920241959	0.0386239031849605	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	1.020845	-0.2813316
2	"22"	3.30418519662835	-0.10134166758248	96.8780679058441	0.082372188435046	6.094896e-05	0.07420449	0.7738989	1.00079	-0.1474082	-0.211755	2.5521125	-0.703329
