b01_pop,1,-0.1064,0.069284,-0.056172,0.011072,-0.0058236,-0.0001401,0.001302,0.018106,0.0013155,0.017469,-0.0067802,-0.022102,0.017178,-0.019695,-0.012771,0.0083046,0.015121,0.19113,0.10565,-0.01873,0.030208,0.0012653,0.0042017,-0.0091976,0.0083347,-0.057254,0.0010448,0.0064328
b11_pop,-0.1064,1,0.66127,-0.38539,-0.027573,0.049825,-0.019194,-0.025269,-0.12452,-0.020645,-0.086954,0.070197,0.17653,-0.095808,0.10623,0.13445,-0.087488,-0.093259,-0.032729,-0.59771,-0.32058,0.46889,0.052938,0.040823,0.029976,-0.0091668,0.12811,-0.027947,-0.019108
b21_pop,0.069284,0.66127,1,-0.10066,-0.032154,0.051764,-0.021099,-0.020013,-0.047927,0.00073966,-0.035278,0.019902,0.13513,-0.015821,0.050715,0.033148,-0.034328,-0.038326,0.031286,-0.58973,-0.6327,0.23727,0.084213,0.04639,0.033927,-0.0049056,0.13917,-0.01703,-0.0002464
a1_pop,-0.056172,-0.38539,-0.10066,1,-0.024498,-0.04143,0.0079643,0.0090223,-0.02583,-0.024022,-0.020121,0.021682,0.016991,-0.039098,0.023959,0.010983,-0.025364,-0.027964,-0.03333,-0.12215,-0.26454,-0.83145,0.029308,-0.066285,0.015534,-0.0020814,-0.077695,0.041409,0.031332
b02_pop,0.011072,-0.027573,-0.032154,-0.024498,1,-0.22767,0.0030669,-0.0014839,0.047197,0.053469,0.03727,-0.044972,-0.025969,0.048403,-0.037977,-0.046393,0.041167,0.043068,0.0079414,0.035271,0.03596,0.025044,-0.024428,-0.015708,-0.0078069,0.00047652,-0.0053591,0.0025235,-0.0014601
b12_pop,-0.0058236,0.049825,0.051764,-0.04143,-0.22767,1,-0.0056642,0.021882,0.08169,-0.017431,0.037367,-0.020315,-0.062166,0.063933,-0.059257,-0.066229,0.10771,0.056228,-0.005224,-0.016932,-0.016339,0.04202,-0.023754,0.086452,0.0025044,0.0075441,0.0073205,-0.0014584,0.00073546
b03_pop,-0.0001401,-0.019194,-0.021099,0.0079643,0.0030669,-0.0056642,1,-0.14119,-0.015696,-0.037918,-0.0179,0.027148,-0.010279,-0.018719,0.016376,0.02001,-0.020835,-0.023792,-0.00035642,0.025321,0.0071125,-0.014828,0.00096612,-0.0057436,-0.014825,0.015463,-0.0070566,-0.00032342,0.0038425
b13_pop,0.001302,-0.025269,-0.020013,0.0090223,-0.0014839,0.021882,-0.14119,1,0.037244,0.098413,0.09059,-0.088479,-0.023501,0.060915,-0.061814,-0.058472,0.057859,0.097545,0.00062175,0.0045742,0.024263,-0.010169,-0.0027062,-0.00064926,0.010397,-0.039128,-0.005483,0.0019966,0.0033688
p1_pop,0.018106,-0.12452,-0.047927,-0.02583,0.047197,0.08169,-0.015696,0.037244,1,0.2009,0.7303,-0.58385,-0.77362,0.82596,-0.8755,-0.76963,0.57426,0.72885,-0.014285,0.1331,0.10258,-0.016843,-0.0173,0.035084,-0.04354,-0.047838,-0.033643,-0.0071289,0.0092686
g1_pop,0.0013155,-0.020645,0.00073966,-0.024022,0.053469,-0.017431,-0.037918,0.098413,0.2009,1,0.35178,-0.27921,-0.0023256,0.35667,-0.35946,-0.35401,0.39164,0.38463,-0.0074768,0.047173,0.039236,0.023521,-0.026278,0.060594,-0.025324,0.030359,-0.010841,-0.0027449,-0.0028488
