rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,-2.8578453814454,-0.0577334024353195,-0.0918667684348322,1.38686313906615,0.0601585057216925,0.000604950892730019,0.785816047269843,-0.0814707841274665,0,0,0,0,0,0,0,0,0,0
2,1,-1.04216668482012,-0.144557146464612,0.0475150788083744,-1.62791895534209,-0.00549565695610976,0.00444991384936752,0.403429613480053,0.127595648545148,0,0,0,0,0,0,0,0,0,0
3,1,-0.624612176784524,-0.0926633585689075,0.000850279194514914,-0.21858550888181,0.0133070548370879,-0.00373916620823398,0.338301474398244,0.221152664882105,0,0,0,0,0,0,0,0,0,0
1,2,1.3682233617698,-0.126538416467502,0.156599473751721,1.88237097754979,0.0577509716670193,0.000238872470752217,-0.162349933586291,0.0163512587253496,0,0,0,0,0,0,0,0,0,0
2,2,3.11216095389289,-0.131943910422907,0.139840313178316,2.18580084437966,0.0292245482510012,-0.000467601942237417,1.28664359071582,-0.0632050586204053,0,0,0,0,0,0,0,0,0,0
3,2,2.75150536682394,-0.214289749888538,-0.0724996567863615,3.15099916929652,0.0165708385845997,-0.000120240461417439,1.43043470734425,-0.0562103872005066,0,0,0,0,0,0,0,0,0,0
1,3,-2.07735523257995,-0.0348308627102743,-0.0307092127230685,-0.0882607627689049,-0.00973929567166998,0.000948844407296106,-0.463350509575919,-0.00489998336725769,0,0,0,0,0,0,0,0,0,0
2,3,-0.500048504749453,-0.00610376155724551,0.0390863192665834,0.38688799889703,-0.0165881620694845,-0.00314031576091612,0.50879289813958,0.106053240872225,0,0,0,0,0,0,0,0,0,0
3,3,-0.620199087917826,-0.00159686866039935,-0.122348085305682,1.1613434767417,-0.0216125986325624,-0.00485168198562514,-0.0177505890746881,-0.176557963295659,0,0,0,0,0,0,0,0,0,0
1,4,-0.138938082723772,0.136312792172933,-0.0444138148693301,-1.40302304082954,-0.00159917119445474,0.0039915823898088,-0.283114032142411,0.175458722751829,0,0,0,0,0,0,0,0,0,0
