rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,16.5993805185311,-0.755831898932128,0,0,0,0,0,0,11
2,1,-28.2356801257712,0.290579140823442,0,0,0,0,0,0,11
3,1,3.38906246581665,-0.0914616136320112,0,0,0,0,0,0,11
4,1,-19.7056278627155,-0.281328794707726,0,0,0,0,0,0,11
5,1,22.7210557573161,0.746746907166637,0,0,0,0,0,0,11
6,1,22.8917162516099,-0.714700257320074,0,0,0,0,0,0,11
7,1,-1.08119770283998,0.754477912148476,0,0,0,0,0,0,11
8,1,-11.9730120151023,-0.190860236610573,0,0,0,0,0,0,11
9,1,-18.5915389210076,0.102505102195503,0,0,0,0,0,0,11
10,1,-3.02637940520406,-0.371172910971109,0,0,0,0,0,0,11
1,2,-28.9856769874753,0.358211246622909,0,0,0,0,0,0,5
2,2,-41.9446626755192,0.542171405923476,0,0,0,0,0,0,5
3,2,-16.8244787664046,0.0634014756132756,0,0,0,0,0,0,5
4,2,-8.37300895279507,0.487626074279125,0,0,0,0,0,0,5
5,2,-26.3372808247127,0.184036039672847,0,0,0,0,0,0,5
6,2,-23.5614653589593,-0.504313723777738,0,0,0,0,0,0,5
7,2,-21.5380767115101,0.101177546165641,0,0,0,0,0,0,5
8,2,-6.90440913585514,0.177460226626275,0,0,0,0,0,0,5
9,2,-39.9485112616056,-0.222996740728327,0,0,0,0,0,0,5
10,2,19.2271616632754,0.135299454825947,0,0,0,0,0,0,5
1,3,-12.7857694414175,0.155729873457887,0,0,0,0,0,0,6
2,3,-7.66943951547646,-0.110519447421479,0,0,0,0,0,0,6
3,3,-9.24518676656247,0.785733236943033,0,0,0,0,0,0,6
4,3,-8.96791795837766,0.30993995870178,0,0,0,0,0,0,6
5,3,-33.1190196897145,-0.0657689852172288,0,0,0,0,0,0,6
6,3,-40.1902123231558,-0.347708900209664,0,0,0,0,0,0,6
7,3,9.15215781682738,0.0763683439978765,0,0,0,0,0,0,6
8,3,11.3084889117228,-0.356194924994423,0,0,0,0,0,0,6
9,3,-5.84976772876135,-0.0902290177433535,0,0,0,0,0,0,6
10,3,-5.76804552936838,0.40346242000659,0,0,0,0,0,0,6
1,4,-21.2937414782047,-0.138698687175249,0,0,0,0,0,0,8
2,4,6.72811837807148,-0.452604279943533,0,0,0,0,0,0,8
3,4,-8.41118370823408,-0.192156223707254,0,0,0,0,0,0,8
4,4,14.8806733621588,-0.342504366429647,0,0,0,0,0,0,8
5,4,8.45731422483468,0.769340552276555,0,0,0,0,0,0,8
6,4,-37.8529843337863,-0.0143035829159572,0,0,0,0,0,0,8
7,4,-8.88043333925727,0.085267952796171,0,0,0,0,0,0,8
8,4,-70.365217623211,0.0985541838542972,0,0,0,0,0,0,8
9,4,-0.433900866758719,0.000275925224061974,0,0,0,0,0,0,8
10,4,41.9660672813838,-0.394047381417717,0,0,0,0,0,0,8
1,5,25.2940221682327,-0.127199126007528,0,0,0,0,0,0,3
2,5,35.3684209647375,0.608319549792722,0,0,0,0,0,0,3
3,5,12.85930741901,0.724874764460969,0,0,0,0,0,0,3
4,5,49.774352596767,-0.848647314020181,0,0,0,0,0,0,3
5,5,23.8014487148583,0.570036217013286,0,0,0,0,0,0,3
6,5,20.4377110667557,0.272009175406835,0,0,0,0,0,0,3
7,5,27.0141224735337,0.134298449538379,0,0,0,0,0,0,3
8,5,13.424430801237,0.470554727112826,0,0,0,0,0,0,3
9,5,32.3011317302649,-0.551895075664757,0,0,0,0,0,0,3
10,5,30.5158147874751,0.19013249675004,0,0,0,0,0,0,3
1,6,-31.3553122628335,-0.257728411233834,0,0,0,0,0,0,2
2,6,-5.13059640708268,0.27755945650618,0,0,0,0,0,0,2
3,6,-5.65101494352189,-0.254479156039339,0,0,0,0,0,0,2
4,6,-27.2230718083276,0.0928336309197923,0,0,0,0,0,0,2
5,6,-12.1646136285568,0.0196782332170977,0,0,0,0,0,0,2
6,6,-26.3103893449517,-0.160260743576283,0,0,0,0,0,0,2
7,6,-31.9604388834455,0.158447385921341,0,0,0,0,0,0,2
8,6,-4.13345862005034,-0.0374635843616273,0,0,0,0,0,0,2
9,6,-17.5950472696699,0.0232045062227483,0,0,0,0,0,0,2
10,6,-12.8025439824441,-0.273484729043125,0,0,0,0,0,0,2
1,7,25.5601346297874,0.562055659635571,0,0,0,0,0,0,12
2,7,21.620777849329,0.885870116071737,0,0,0,0,0,0,12
3,7,31.0950355023743,-0.370765829715399,0,0,0,0,0,0,12
4,7,44.4720453620216,0.0487930847461871,0,0,0,0,0,0,12
5,7,37.9036861733063,0.827618479385805,0,0,0,0,0,0,12
6,7,-0.706947075118043,0.241899932955881,0,0,0,0,0,0,12
7,7,21.1030955573406,-0.166157376425077,0,0,0,0,0,0,12
8,7,34.1696268557132,0.27679683103619,0,0,0,0,0,0,12
9,7,47.2926758409851,0.494958446464599,0,0,0,0,0,0,12
10,7,32.0813931090989,0.0727720089322996,0,0,0,0,0,0,12
1,8,53.9253894023104,-0.9479516621055,0,0,0,0,0,0,7
2,8,30.5541846792622,0.0887133249346501,0,0,0,0,0,0,7
3,8,51.7684595179903,-0.229628152162195,0,0,0,0,0,0,7
4,8,40.8982054211164,0.274802050183072,0,0,0,0,0,0,7
5,8,57.385185289184,0.0247978195921884,0,0,0,0,0,0,7
6,8,45.9404105590878,0.168576902437949,0,0,0,0,0,0,7
7,8,42.7390621102577,0.39132252857847,0,0,0,0,0,0,7
8,8,45.7554622323135,0.280565762356626,0,0,0,0,0,0,7
9,8,55.9186148236421,-0.589489932780903,0,0,0,0,0,0,7
10,8,40.9332966222182,0.152470730250224,0,0,0,0,0,0,7
1,9,32.0758143659642,-0.536492165749124,0,0,0,0,0,0,6
2,9,57.8454434122223,-0.304593304316387,0,0,0,0,0,0,6
3,9,31.425052508652,0.38513670056083,0,0,0,0,0,0,6
4,9,58.1343544912842,-0.0255839589725445,0,0,0,0,0,0,6
5,9,40.0352300852917,0.429834892564528,0,0,0,0,0,0,6
6,9,47.3459088762908,0.747613005076085,0,0,0,0,0,0,6
7,9,55.9873083980449,1.05913621920682,0,0,0,0,0,0,6
8,9,37.2657985583271,-0.551899140242128,0,0,0,0,0,0,6
9,9,48.3531994245294,0.280396167877447,0,0,0,0,0,0,6
10,9,46.7509090823649,0.600954643498518,0,0,0,0,0,0,6
1,10,5.58626328105572,-0.42562859316722,0,0,0,0,0,0,5
2,10,-31.795039556929,-0.479844526401818,0,0,0,0,0,0,5
3,10,-15.2543125817388,0.52187814708041,0,0,0,0,0,0,5
4,10,13.6746583239891,0.317860382702272,0,0,0,0,0,0,5
5,10,-8.61457633898693,0.451527434214577,0,0,0,0,0,0,5
6,10,-30.9983153473222,-0.114261946006863,0,0,0,0,0,0,5
7,10,-19.0369345025567,0.153820435527142,0,0,0,0,0,0,5
8,10,2.68741879186133,-0.0881703960140779,0,0,0,0,0,0,5
9,10,-32.830525162566,0.278659380767819,0,0,0,0,0,0,5
10,10,-47.554247327509,0.332881462671667,0,0,0,0,0,0,5
1,11,37.1727261482094,0.473119306677717,0,0,0,0,0,0,8
2,11,16.7969531271453,0.503748039303987,0,0,0,0,0,0,8
3,11,0.488985778049904,0.459158935549754,0,0,0,0,0,0,8
