rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24
1,1,-1.67405718392931,0.00679543363110313,0.0281090851358931,-1.72341655521423,0.0263349887481343,0.00240280740479142,-1.18048185374977,-0.0173758990108156,-0.691807168613864,-0.0640010187051057,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-1.69049579537524,-0.0462849551328674,-0.0310421384713554,-1.63273638008109,-0.00353482472660538,-0.00201849075926758,-0.848866482791964,-0.153552997487157,0.371387481104978,0.00619497449939864,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-1.9668861526589,0.125997624412806,0.0782484193118193,-0.755338972935033,0.0173490508182832,-0.00250775111991773,-0.690334093532052,-0.236635682859793,0.159091219289786,0.0432385373010759,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.859186077614017,-0.231171942053058,-0.0633848366499302,1.00953115623846,0.0427543023393691,0.00517686182399597,0.719234575048885,0.123516619239859,-1.60949051811768,0.146790667058047,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-2.59963810626118,-0.00631300486073771,-0.0388219237621769,-1.17282112211256,0.0359752528056996,0.00712703156450231,0.338245450937987,0.244518213966211,-1.8093724312581,0.106302686518634,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.49619496263806,-0.0334392319500822,0.0824320358374542,-0.386712123168322,0.0276259507497114,0.0047477843806715,-0.0774394284227382,0.288429846798412,-1.21141425405447,0.0918414259228726,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-0.216935208393402,0.109674084193727,0.0933613100147633,-1.35694441822457,0.0478686453474184,-0.00643147815945096,0.808490683362615,-0.0415706085936564,-3.14872698383589,0.116973171067937,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.320473609542,-0.119948105086518,0.0274044723566674,-1.75645839963138,-0.0138282909254315,-0.00803783348525508,0.0301657295328512,0.0268224790786137,-1.79136107561873,-0.144267229115327,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.207280877495541,0.0382107693829983,0.0386785144055457,1.72634002496914,-0.0319349045662998,-0.00164523513602793,-0.19614368027195,0.115394834945329,-2.77310047031078,-0.0328734113425395,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.59007323989524,-0.0994369838019723,-0.0831792013346196,-0.575193845843863,-0.012526014842777,-0.00135231383468863,1.24521021143515,0.175287491559418,-0.0964938163550331,-0.0787007576844058,0,0,0,0,0,0,0,0,0,0,0,0
2,4,2.3386036654039,-0.349738557913946,-0.0176936502192833,-0.168711447538287,-0.016534262509194,-0.00160631378742604,1.48834535761134,0.178993819156072,-0.772172806270359,-0.0546036096595959,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1.60521919061269,-0.0542543367333745,-0.0112583901019697,-0.197161480638071,-0.0563620623209733,0.000244180507476963,1.69849820413048,0.152344368743578,-1.21343219232448,-0.0480594331438298,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2.26076970676092,-0.0826722111062431,0.000688071976798876,-0.360105265488853,-0.0156416119057523,-0.00329923163857994,1.02158134770694,-0.248009283711955,0.461658720536494,-0.0189378557744047,0,0,0,0,0,0,0,0,0,0,0,0
2,5,1.97348836058552,-0.0805392911003201,0.0321889522957507,-0.816145844980281,-0.0222564973065227,0.00631723203801358,1.80442004647271,-0.342592584445673,0.330979044943968,0.140130886044688,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2.71130744140949,0.0555011060479425,0.0627850324903802,1.79361358590903,-0.0311810837586846,-0.00451718788521201,0.729876329397419,-0.203024868813706,-0.301054348571383,0.00863758010210171,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0.825647905358328,-0.224375773473834,-0.0317012852653835,0.13842005939812,0.0255311028630514,0.0103836023578078,0.105135917388887,-0.198012905425955,-0.161271324639567,0.0894451298377913,0,0,0,0,0,0,0,0,0,0,0,0
2,6,0.240993878028134,0.0349698992602385,0.0439457398953721,-0.578929072268926,0.100654450750381,0.00447481453617841,-0.577094956168108,0.0313225930573249,-1.54946585827851,-0.11166495076122,0,0,0,0,0,0,0,0,0,0,0,0
3,6,-0.807280283893517,-0.0508471371734603,-0.0240826597015778,1.09169891987358,0.0482326116745666,-0.00579526205144048,-0.730131115675368,-0.350566270631056,-1.2347881272959,-0.155992199143698,0,0,0,0,0,0,0,0,0,0,0,0
1,7,-4.03609594990758,0.20442547686616,0.048293225938239,0.548045652513678,-0.0148505049570247,0.00417421341699018,-0.869842505204453,-0.214620201864335,-1.42189875317043,-0.0862608571864992,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-3.7417158488379,0.22450572679942,-0.0912131988416211,0.37593796054382,-0.0103484742494162,0.00228334827535293,-1.38363650588271,-0.18858672742802,-2.26958069069654,-0.0490522347170561,0,0,0,0,0,0,0,0,0,0,0,0
3,7,-4.49967142598928,0.207455392728746,-0.039447136933658,0.579898345947504,-0.00772206222005867,0.00385884236025046,-1.27864635830735,-0.185422040023749,-1.35284850133688,-0.0936936498433979,0,0,0,0,0,0,0,0,0,0,0,0
1,8,0.510985074763614,-0.136563046636408,-0.0248722188410062,0.601438081524211,-0.00737051577549863,-0.00310419112784585,-1.05366376480939,0.12282118031274,2.26937213007257,-0.0360715109771859,0,0,0,0,0,0,0,0,0,0,0,0
