rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b05,b15,b06,b16,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha15,alpha16,alpha21,alpha22,alpha23,alpha25,alpha26,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b06,eta_b16,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha26
1,1,2.94123775553963,-0.00640988499688892,-0.102754398937284,7.24931983200312,7.43221821672455,0.00579681314206951,3.54554321649407,0.0123539650658399,6.80478832593914,0.0360686744482984,5.32671702296081,-0.131227062887346,0.0297483666784283,0.116474155951037,0.756984876279711,0.15139128414655,0.20413996789044,-14.2029781364515,0.312388511430765,0.603051158036682,1.74843627685236e-10,-0.0944899814172849,4.60223891663383,-5.36659287001513e-08,-0.360823870937906,-1.35913295015199e-06,-1.85372766487503,0.11574241704761,0.021610029786029,0.494582306994705,0.0339900904554868,0.00178241650328884,-0.679207771940898,0.175675831803263,-0.230849426478591,0.0973043223703623,0.165544995638537,-0.0641406987699421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7.55702511140858,-0.225903151318768,-0.137778318799196,4.73970038240491,7.39561378560474,0.00799206681766572,3.84302976948853,0.00535714599040074,6.29180587636943,0.0750976267736746,5.62195074253373,-0.140766334280219,0.0297483666784283,0.116474155951037,0.756984876279711,0.15139128414655,0.20413996789044,-14.2029781364515,0.312388511430765,0.603051158036682,1.74843627685236e-10,-0.0944899814172849,4.60223891663383,-5.36659287001513e-08,-0.360823870937906,-1.35913295015199e-06,2.76205969099392,-0.103750849274269,-0.0134138900758835,0.0696485820505954,-0.00261434066432908,0.00397767017888505,-0.38172121894643,0.168679012727824,-0.743831876048301,0.136333274695739,0.460778715211453,-0.0736799701628153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4.61095111353387,0.000555507689635939,-0.115473358719979,3.16743899005718,7.40007327923193,0.00750636509490274,3.43665881354224,0.0341038489438836,6.85798276753911,0.0425950683270642,5.06898049997969,-0.126959483880056,0.0297483666784283,0.116474155951037,0.756984876279711,0.15139128414655,0.20413996789044,-14.2029781364515,0.312388511430765,0.603051158036682,1.74843627685236e-10,-0.0944899814172849,4.60223891663383,-5.36659287001513e-08,-0.360823870937906,-1.35913295015199e-06,-0.184014306880782,0.122707809734135,0.00889107000333354,-0.333401969396755,0.00184515296286669,0.00349196845612207,-0.788092174892725,0.197425715681307,-0.177654984878622,0.103830716249128,-0.092191527342588,-0.0598731197626523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,7.60575406729551,-0.102143710313252,-0.118687171373194,1.61463484435193,7.36233331877873,0.00262272045437759,3.28862843002155,-0.295150839373124,6.60236038627065,-0.171984018183144,3.76637080404644,0.0564734317203599,0.0297483666784283,0.116474155951037,0.756984876279711,0.15139128414655,0.20413996789044,-14.2029781364515,0.312388511430765,0.603051158036682,1.74843627685236e-10,-0.0944899814172849,4.60223891663383,-5.36659287001513e-08,-0.360823870937906,-1.35913295015199e-06,2.81078864688085,0.0200085917312476,0.00567725735011874,-1.00721651265431,-0.0358948074903367,-0.00139167618440308,-0.936122558413413,-0.131828972635701,-0.433277366147077,-0.11074837026108,-1.39480122327583,0.123559795837764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,6.88608452212877,-0.0424934787537359,-0.0645927098631622,3.27323270673795,7.3399707827077,0.00935105272246332,2.66120277497473,-0.221046640608921,6.68853886719382,-0.174931912728426,4.62065424019379,-0.0493700378189848,0.0297483666784283,0.116474155951037,0.756984876279711,0.15139128414655,0.20413996789044,-14.2029781364515,0.312388511430765,0.603051158036682,1.74843627685236e-10,-0.0944899814172849,4.60223891663383,-5.36659287001513e-08,-0.360823870937906,-1.35913295015199e-06,2.09111910171411,0.0796588232907632,0.0597717188601505,-0.300547249292102,-0.0582573435613707,0.00533665608368265,-1.56354821346024,-0.0577247738714977,-0.347098885223904,-0.113696264806362,-0.540517787128486,0.0177163262984192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,8.5280462739308,-0.14883757419986,-0.156118685439963,0.606704634296624,7.35081285531214,0.00534786683765576,2.69140506133639,-0.192795885991692,6.61572321258532,-0.143495106553623,5.19902635519373,-0.102209756187499,0.0297483666784283,0.116474155951037,0.756984876279711,0.15139128414655,0.20413996789044,-14.2029781364515,0.312388511430765,0.603051158036682,1.74843627685236e-10,-0.0944899814172849,4.60223891663383,-5.36659287001513e-08,-0.360823870937906,-1.35913295015199e-06,3.73308085351614,-0.0266852721553607,-0.0317542567166503,-1.9860385467277,-0.0474152709569253,0.00133347019887509,-1.53334592709858,-0.0294740192542683,-0.419914539832408,-0.0822594586315594,0.03785432787146,-0.035123392070095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4.30474628489369,-0.147385870370428,-0.171729080117706,8.04050776295493,7.39706685040264,-0.00240102690378561,5.14556136064141,-0.251993960992225,7.3943846785047,-0.20420989291707,5.17980085611155,-0.136571257487466,0.0297483666784283,0.116474155951037,0.756984876279711,0.15139128414655,0.20413996789044,-14.2029781364515,0.312388511430765,0.603051158036682,1.74843627685236e-10,-0.0944899814172849,4.60223891663383,-5.36659287001513e-08,-0.360823870937906,-1.35913295015199e-06,-0.490219135520969,-0.0252335683259286,-0.0473646513943932,0.598166894597667,-0.00116127586643078,-0.00641542354256627,0.920810372206442,-0.0886720942548019,0.358746926086974,-0.142974244995006,0.0186288287892777,-0.0694848933700615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,4.69263040124293,-0.120997603455499,-0.135037040733869,4.43209123377908,7.35740903165441,0.00543335517504587,5.68796837373587,-0.160209438681375,7.46438206003346,-0.0696627785740975,5.33759513253132,-0.0402321280545293,0.0297483666784283,0.116474155951037,0.756984876279711,0.15139128414655,0.20413996789044,-14.2029781364515,0.312388511430765,0.603051158036682,1.74843627685236e-10,-0.0944899814172849,4.60223891663383,-5.36659287001513e-08,-0.360823870937906,-1.35913295015199e-06,-0.102335019171728,0.00115469858900061,-0.0106726120105558,0.00254619327664729,-0.0408190946146609,0.0014189585362652,1.46321738530091,0.00311242805604867,0.428744307615727,-0.00842713065203358,0.176423105209046,0.0268542360628746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4.96021703562933,-0.182531343856756,-0.135503696343058,13.0528533560599,7.33856081826402,0.00165208104820082,4.74093695646033,-0.0369104415787364,7.67068358703246,-0.114580813631538,4.80142467562461,-0.00289348882957631,0.0297483666784283,0.116474155951037,0.756984876279711,0.15139128414655,0.20413996789044,-14.2029781364515,0.312388511430765,0.603051158036682,1.74843627685236e-10,-0.0944899814172849,4.60223891663383,-5.36659287001513e-08,-0.360823870937906,-1.35913295015199e-06,0.165251615214678,-0.0603790418122567,-0.0111392676197448,1.08268141664723,-0.0596673080050456,-0.00236231559057985,0.516185968025362,0.126411425158687,0.635045834614732,-0.0533451657094745,-0.359747351697663,0.0641928752878277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4.82750040903089,-0.039402820028036,-0.086618547159641,8.5356902579112,7.40454596787261,0.00547663004638883,3.50242322550467,0.0467602496343139,5.90149053060994,-0.133634700065008,5.77221919819332,-0.203983864862098,0.0297483666784283,0.116474155951037,0.756984876279711,0.15139128414655,0.20413996789044,-14.2029781364515,0.312388511430765,0.603051158036682,1.74843627685236e-10,-0.0944899814172849,4.60223891663383,-5.36659287001513e-08,-0.360823870937906,-1.35913295015199e-06,0.0325349886162387,0.0827494820164632,0.0377458815636717,0.657930885584174,0.00631784160353988,0.00146223340760817,-0.722327762930298,0.210082116371737,-1.13414722180779,-0.0723990521429439,0.611047170871044,-0.136897500744694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
