rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,1.87567706438321,-3.80763385553484e-05,-0.113972833579081,1.18063988927255,-0.0041014345041166,-0.00850992651708509,1.07261642578544,-0.245927458584338,0,0,0,0,0,0,0,0,0,0
2,1,2.2349795426156,-0.0113138001207239,-0.0926889699624796,-0.551757453592969,-0.00596442818001286,-0.00849200856985406,0.0444729866449016,-0.189481351403391,0,0,0,0,0,0,0,0,0,0
3,1,2.3989900895859,-0.0664970284384108,-0.0859095754415657,-1.57797195550405,0.0550955811756744,-0.0106757322976007,0.217824420254997,-0.188855781409321,0,0,0,0,0,0,0,0,0,0
1,2,-1.3454116179243,0.00593746813755186,-0.0383912292089952,-0.504186580497555,0.00400553983898888,0.00580760847317088,0.965726060419142,-0.180930052562122,0,0,0,0,0,0,0,0,0,0
2,2,-1.30643953377628,-0.104194092214754,0.0370757483708761,-1.44879892056004,0.0245502847015953,0.000282823162494145,-0.265904179624684,0.0181103686994603,0,0,0,0,0,0,0,0,0,0
3,2,-0.823554092978203,-0.0858387690039953,-0.0437790084336993,1.51685704308797,-0.0136181959954964,-0.00882362687936868,-0.269616356525952,-0.000165608572116921,0,0,0,0,0,0,0,0,0,0
1,3,1.26723595342621,0.0899504294490557,0.00430454949331488,-0.0712391815292837,0.0100895575800708,-0.00595259341841547,0.713341739845991,-0.23944359525319,0,0,0,0,0,0,0,0,0,0
2,3,2.07415424947844,0.0646029892118453,-0.00719591758433213,-0.271077912698015,-0.0335337738618211,-0.000695037299010815,1.32848519685244,-0.298042216515914,0,0,0,0,0,0,0,0,0,0
3,3,0.508595404380114,0.0520697728732244,-0.0417261768804855,0.133521445261689,-0.0165376769730363,-0.00415046866562765,0.217548705007593,-0.28714985626561,0,0,0,0,0,0,0,0,0,0
1,4,-0.2334442828557,0.00154015203311961,0.00578343931459549,0.203012393798934,0.0115583493262177,0.00679035926111475,-0.502962577699788,-0.0880877559786671,0,0,0,0,0,0,0,0,0,0
2,4,-0.101340220999072,0.0572527452985835,-0.0874981666038146,-1.29655645177787,0.0214121600457586,0.00503252370671399,-0.699452375071048,-0.0752032581328801,0,0,0,0,0,0,0,0,0,0
3,4,0.302047635781152,-0.00580046656091143,-0.0175662793614205,-0.252529111566954,0.0358231962221112,0.00511676108328002,-0.814477777237075,-0.0643227085474808,0,0,0,0,0,0,0,0,0,0
1,5,0.269605074710948,0.120520636948003,-0.125784969521502,-0.853750676089057,-0.0587426190111824,0.0115730383825955,0.757920205208843,-0.110349860230309,0,0,0,0,0,0,0,0,0,0
