b0_pop,0.0032658,-0.0014756,0.00087274,-0.00029577,-1.1477e-06,5.5347e-06,-0.0013365,2.5268e-09,7.6547e-05,-1.0068e-05,0.00039587,0.00037027,8.4546e-05,2.7794e-05,-8.5134e-05
b1_pop,-0.0014756,0.023469,0.03233,-0.0078541,7.0693e-07,-5.3583e-05,0.011269,-1.0276e-08,-0.00043627,9.4699e-05,-0.0024781,-0.010424,-0.0056156,-0.0023707,0.00015543
b2_pop,0.00087274,0.03233,0.065301,0.00826,-3.3781e-07,-7.4095e-05,0.015427,-1.2166e-08,-0.00056354,0.0001305,-0.0036735,-0.015161,-0.01557,-0.0020043,-1.3281e-05
a_pop,-0.00029577,-0.0078541,0.00826,0.1048,3.9001e-08,-3.9695e-05,0.0072775,-2.643e-08,-0.00043043,6.8421e-05,-0.0021269,-0.0018274,-0.0066365,0.0091015,-0.00046467
h1_pop,-1.1477e-06,7.0693e-07,-3.3781e-07,3.9001e-08,5.4207e-08,-8.8126e-08,-1.3182e-05,-1.1238e-10,-6.7492e-06,1.4183e-07,-4.122e-07,-7.4765e-07,7.0237e-08,-5.0687e-08,4.1698e-08
h2_pop,5.5347e-06,-5.3583e-05,-7.4095e-05,-3.9695e-05,-8.8126e-08,0.00019939,-0.00061072,1.1526e-07,4.7594e-05,-0.0002515,2.4454e-05,1.7966e-05,9.3632e-06,9.9057e-07,-2.9659e-06
alpha1_pop,-0.0013365,0.011269,0.015427,0.0072775,-1.3182e-05,-0.00061072,0.12789,-2.467e-07,-0.0039064,0.0010734,-0.0050985,-0.0037707,-0.0019236,-0.00027505,0.00063828
alpha2_pop,2.5268e-09,-1.0276e-08,-1.2166e-08,-2.643e-08,-1.1238e-10,1.1526e-07,-2.467e-07,1.965e-09,3.4071e-08,-1.8709e-07,9.7361e-09,1.2047e-09,5.9182e-10,2.8531e-10,-1.1692e-09
beta_hcov1_score4C,7.6547e-05,-0.00043627,-0.00056354,-0.00043043,-6.7492e-06,4.7594e-05,-0.0039064,3.4071e-08,0.0013452,-8.0659e-05,0.00020408,0.00017529,7.4041e-05,-4.8053e-06,-2.1789e-05
beta_hcov2_score4C,-1.0068e-05,9.4699e-05,0.0001305,6.8421e-05,1.4183e-07,-0.0002515,0.0010734,-1.8709e-07,-8.0659e-05,0.00042529,-4.3118e-05,-3.179e-05,-1.6448e-05,-1.894e-06,5.2467e-06
omega_b0,0.00039587,-0.0024781,-0.0036735,-0.0021269,-4.122e-07,2.4454e-05,-0.0050985,9.7361e-09,0.00020408,-4.3118e-05,0.0024207,0.0011076,0.00033711,5.4282e-05,-0.0001008
omega_b1,0.00037027,-0.010424,-0.015161,-0.0018274,-7.4765e-07,1.7966e-05,-0.0037707,1.2047e-09,0.00017529,-3.179e-05,0.0011076,0.0066036,0.0028607,0.0005348,-0.00012328
omega_b2,8.4546e-05,-0.0056156,-0.01557,-0.0066365,7.0237e-08,9.3632e-06,-0.0019236,5.9182e-10,7.4041e-05,-1.6448e-05,0.00033711,0.0028607,0.0087461,-0.00011838,-0.00010606
omega_a,2.7794e-05,-0.0023707,-0.0020043,0.0091015,-5.0687e-08,9.9057e-07,-0.00027505,2.8531e-10,-4.8053e-06,-1.894e-06,5.4282e-05,0.0005348,-0.00011838,0.0024485,-5.7246e-05
e_a,-8.5134e-05,0.00015543,-1.3281e-05,-0.00046467,4.1698e-08,-2.9659e-06,0.00063828,-1.1692e-09,-2.1789e-05,5.2467e-06,-0.0001008,-0.00012328,-0.00010606,-5.7246e-05,0.000358
