b0_pop,1,-0.16855,0.059763,-0.015988,-0.086258,0.0068589,-0.065399,0.00099747,0.036521,-0.008543,0.1408,0.079733,0.01582,0.009829,-0.078735
b1_pop,-0.16855,1,0.82585,-0.15837,0.01982,-0.02477,0.2057,-0.0015131,-0.077645,0.029975,-0.32878,-0.83733,-0.39196,-0.31274,0.053623
b2_pop,0.059763,0.82585,1,0.099849,-0.0056779,-0.020534,0.16882,-0.001074,-0.060127,0.024763,-0.29219,-0.73011,-0.65153,-0.15851,-0.0027467
a_pop,-0.015988,-0.15837,0.099849,1,0.00051746,-0.0086839,0.062863,-0.0018418,-0.036252,0.010249,-0.13354,-0.069466,-0.21921,0.56818,-0.075861
h1_pop,-0.086258,0.01982,-0.0056779,0.00051746,1,-0.026806,-0.15833,-0.010888,-0.79037,0.029539,-0.035984,-0.039516,0.0032257,-0.0043997,0.0094655
h2_pop,0.0068589,-0.02477,-0.020534,-0.0086839,-0.026806,1,-0.12094,0.18414,0.091899,-0.86366,0.0352,0.015657,0.0070904,0.0014177,-0.011101
alpha1_pop,-0.065399,0.2057,0.16882,0.062863,-0.15833,-0.12094,1,-0.015562,-0.29783,0.14555,-0.28978,-0.12975,-0.057518,-0.015544,0.094331
alpha2_pop,0.00099747,-0.0015131,-0.001074,-0.0018418,-0.010888,0.18414,-0.015562,1,0.020956,-0.20466,0.0044641,0.00033442,0.00014276,0.00013007,-0.001394
beta_hcov1_score4C,0.036521,-0.077645,-0.060127,-0.036252,-0.79037,0.091899,-0.29783,0.020956,1,-0.10664,0.11309,0.058812,0.021586,-0.0026478,-0.031398
beta_hcov2_score4C,-0.008543,0.029975,0.024763,0.010249,0.029539,-0.86366,0.14555,-0.20466,-0.10664,1,-0.042496,-0.01897,-0.0085284,-0.001856,0.013446
omega_b0,0.1408,-0.32878,-0.29219,-0.13354,-0.035984,0.0352,-0.28978,0.0044641,0.11309,-0.042496,1,0.27704,0.073265,0.022297,-0.10829
omega_b1,0.079733,-0.83733,-0.73011,-0.069466,-0.039516,0.015657,-0.12975,0.00033442,0.058812,-0.01897,0.27704,1,0.37642,0.133,-0.080175
omega_b2,0.01582,-0.39196,-0.65153,-0.21921,0.0032257,0.0070904,-0.057518,0.00014276,0.021586,-0.0085284,0.073265,0.37642,1,-0.025581,-0.059937
omega_a,0.009829,-0.31274,-0.15851,0.56818,-0.0043997,0.0014177,-0.015544,0.00013007,-0.0026478,-0.001856,0.022297,0.133,-0.025581,1,-0.061144
e_a,-0.078735,0.053623,-0.0027467,-0.075861,0.0094655,-0.011101,0.094331,-0.001394,-0.031398,0.013446,-0.10829,-0.080175,-0.059937,-0.061144,1
