rep,id,b01,b11,b21,a1,b02,b12,b03,b13,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha21,alpha22,alpha23,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,5.3146630677659,-0.180283623501312,-0.111266202977151,4.88545306972946,7.33011903737221,0.00503510672293132,4.49056513435783,-0.144436379888892,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,0.68081369422387,-0.0599228945669907,0.0311822871268755,-0.0471475742183571,-0.0688584589143799,0.0020492466152836,0.293268529046101,0.00712737894494536,0,0,0,0,0,0,0,0,0,0
2,1,6.26067951047435,-0.241158755692866,-0.176502802990753,38.8486389614162,7.33980428917818,0.00384230972044495,3.78664627529719,-0.116303082189183,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,1.62683013693232,-0.120798026758545,-0.0340543128867263,2.02626344048957,-0.0591732071084108,0.000856449612797227,-0.410650330014544,0.0352606766446538,0,0,0,0,0,0,0,0,0,0
3,1,5.6281148289028,-0.241780787332162,-0.116790539171838,14.7983466546135,7.32398614840794,0.00440321999427237,3.84373046593901,-0.0981591186136229,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,0.994265455360773,-0.121420058397841,0.0256579509321886,1.06110585946142,-0.0749913478786475,0.00141735988662465,-0.35356613937272,0.0534046402202141,0,0,0,0,0,0,0,0,0,0
1,2,3.5583435697833,-0.243348292768103,-0.159346637239102,1.83293788193164,7.47428615314961,-0.00192136832029251,3.15892165111005,-0.0826962661350959,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,-1.07550580375873,-0.122987563833781,-0.0168981471350749,-1.02748952300323,0.075308656863017,-0.00490722842794023,-1.03837495420168,0.0688674926987412,0,0,0,0,0,0,0,0,0,0
2,2,3.44845401680599,-0.223111839154383,-0.134188567248741,2.90723304928129,7.43324069490566,0.000692116303819754,3.62141480210234,-0.127520892636425,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,-1.18539535673604,-0.102751110220061,0.00825992285528571,-0.566207815867383,0.0342631986190698,-0.00229374380382797,-0.575881803209391,0.0240428661974122,0,0,0,0,0,0,0,0,0,0
3,2,3.57243464059742,-0.2422775056703,-0.208932245588924,5.58736388176437,7.47658284440233,-0.00254114511615831,3.11600386492205,-0.101597259038297,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,-1.06141473294461,-0.121916776735978,-0.0664837554848972,0.0870979958952343,0.0776053481157399,-0.00552700522380603,-1.08129274038968,0.0499664997955404,0,0,0,0,0,0,0,0,0,0
1,3,2.38123521181707,-0.183885327726645,-0.163500033663559,4.41965490440941,7.40412284681328,-0.00252363196159036,4.12297024877151,-0.223464413401724,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,-2.25261416172496,-0.0635245987923231,-0.0210515435595326,-0.147347985426183,0.00514535052668652,-0.00550949206923808,-0.0743263565402188,-0.0719006545678871,0,0,0,0,0,0,0,0,0,0
2,3,2.78122258217475,-0.135847872783795,-0.16854856436254,3.18297767751763,7.37989431135834,0.00861334766653432,4.21386208984195,-0.130758562944113,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,-1.85262679136728,-0.0154871438494731,-0.0261000742585132,-0.475592467299345,-0.0190831849282551,0.0056274875588866,0.0165654845302168,0.0208051958897243,0,0,0,0,0,0,0,0,0,0
3,3,2.37117470411042,-0.181620973371122,-0.168524239237199,10.3634931021073,7.35463033024881,0.00855041846901624,4.38336270942081,-0.386363771494627,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,-2.26267466943161,-0.0612602444368009,-0.0260757491331721,0.704879749477471,-0.0443471660377854,0.00556455836136852,0.186066104109074,-0.23480001266079,0,0,0,0,0,0,0,0,0,0
1,4,4.80370292654131,0.0337114576327306,-0.0790420885589295,30.9233707381897,7.42745920006873,0.0112404067917867,3.78642198562679,-0.552368019353873,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,0.169853552999275,0.154072186567052,0.0634064015450973,1.79810263005386,0.0284817037821394,0.00825454668413896,-0.410874619684947,-0.400804260520036,0,0,0,0,0,0,0,0,0,0
2,4,4.99235646226336,-0.20248658644351,-0.072286465297545,5.39518594428472,7.39126090311312,0.00841945457705766,3.97341983277608,-0.272520266925211,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,0.358507088721329,-0.0821258575091882,0.0701620248064818,0.0520974616137253,-0.00771659317347506,0.00543359446940994,-0.223876772535657,-0.120956508091374,0,0,0,0,0,0,0,0,0,0
3,4,3.94328930974052,-0.107014215328744,-0.116557242338562,4.72179422670028,7.36127815907637,0.00668774567741383,2.83780799827519,-0.0960877622029573,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,-0.690560063801506,0.0133465136055776,0.0258912477654647,-0.0812207424014435,-0.0376993372102241,0.00370188556976611,-1.35948860703654,0.0554759966308797,0,0,0,0,0,0,0,0,0,0
1,5,6.12890616156531,0.104226356320013,-0.201369560858369,1.99845420868233,7.35616080902289,0.0162818117013278,4.80273544642899,-0.148284046548722,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,1.49505678802328,0.224587085254334,-0.0589210707543421,-0.94103561647896,-0.042816687263703,0.01329595159368,0.605438841117255,0.00327971228511539,0,0,0,0,0,0,0,0,0,0
2,5,6.82028712793412,-0.0938876797860101,-0.172154634272278,2.38320246623926,7.40854571205231,0.000847625260514503,5.06704079039681,-0.101723768502718,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,2.18643775439209,0.0264730491483114,-0.0297061441682513,-0.764964445282236,0.00956821576572064,-0.00213823484713322,0.86974418508508,0.049839990331119,0,0,0,0,0,0,0,0,0,0
3,5,5.94263872666164,-0.176366554779259,-0.090149399314881,1.02655904345992,7.36121854930017,0.00279926692765811,3.9059526463748,-0.0511229177965903,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,1.30878935311961,-0.0560058258449378,0.0522990907891458,-1.60719712751846,-0.0377589469864175,-0.00018659317998961,-0.291343958936938,0.100440841037247,0,0,0,0,0,0,0,0,0,0
1,6,5.8029638473177,-0.0415463314535298,-0.145412175227586,25.3221346469751,7.44802867638707,0.00150527132306005,6.19321460952792,-0.125218422824229,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,1.16911447377567,0.0788143974807917,-0.00296368512355966,1.5982692979327,0.0490511801004745,-0.00148058878458767,1.99591800421619,0.0263453360096079,0,0,0,0,0,0,0,0,0,0
2,6,5.90989546614266,-0.1170420971405,-0.146712651680303,24.1316341473413,7.37562538464952,-0.00198027491638464,6.53997279143544,-0.338380722927104,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,1.27604609260063,0.00331863179382159,-0.00426416157627568,1.55011399744321,-0.0233521116370667,-0.00496613502403236,2.34267618612371,-0.186816964093266,0,0,0,0,0,0,0,0,0,0
3,6,6.44025101788606,-0.188948362394344,-0.147134335760111,7.18822248583138,7.44616858679391,-0.00765077558805258,6.24579506381882,-0.0741598711065483,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,1.80640164434403,-0.0685876334600222,-0.00468584565608415,0.339034318297308,0.0471910905073178,-0.0106366356957003,2.04849845850709,0.0774038877272887,0,0,0,0,0,0,0,0,0,0
1,7,5.41985021792083,-0.209411893970397,-0.132560460826037,19.0081706904655,7.42891085513937,0.00601461143826482,3.77331951068129,-0.150450324152398,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,0.786000844378803,-0.0890511650360752,0.00988802927799032,1.31145932052537,0.0299333588527775,0.0030287513306171,-0.423977094630442,0.00111343468143946,0,0,0,0,0,0,0,0,0,0
2,7,6.41922184525809,-0.173555988753898,-0.0808935499721955,19.3565418532835,7.40000248869236,-0.00212797271741589,3.60847010665461,-0.0584373247354815,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,1.78537247171606,-0.0531952598195768,0.0615549401318314,1.32962084007035,0.00102499240576837,-0.00511383282506362,-0.588826498657127,0.0931264340983555,0,0,0,0,0,0,0,0,0,0
3,7,3.82414744856043,-0.107364460518787,-0.0660932569551309,14.3438602469883,7.37431154716402,0.00438775038385935,3.39737757005156,-0.271401959416396,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,-0.8097019249816,0.0129962684155349,0.0763552331488959,1.02991239075359,-0.0246659491225767,0.00140189027621163,-0.799919035260168,-0.119838200582559,0,0,0,0,0,0,0,0,0,0
1,8,5.93561685130226,-0.118952834225496,-0.141988305954918,5.46743331992761,7.44246869365692,0.00572052775954859,4.59693560028447,-0.45479520531221,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,1.30176747776023,0.00140789470882585,0.000460184149108589,0.0653996752370711,0.043491197370332,0.00273466765190087,0.399638994972734,-0.303231446478373,0,0,0,0,0,0,0,0,0,0
2,8,6.24263510493735,-0.127094587249718,-0.118986774511123,1.84965385405082,7.40888284347,0.00155639778480048,3.86210448496992,-0.262976377020623,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,1.60878573139532,-0.00673385831539669,0.0234617155929036,-1.01841108687697,0.0099053471834063,-0.00142946232284724,-0.33519212034181,-0.111412618186786,0,0,0,0,0,0,0,0,0,0
3,8,6.68166299410021,-0.137410049532522,-0.193420587253173,11.603410113674,7.41447609213008,-0.00270295511029687,4.14561292006023,-0.229755900773997,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,2.04781362055818,-0.0170493205982001,-0.0509720971491464,0.817889427684532,0.0154985958434901,-0.00568881521794459,-0.0516836852514997,-0.0781921419401604,0,0,0,0,0,0,0,0,0,0
1,9,4.84269190309523,-0.197441054657089,-0.172121983014048,17.6134531445377,7.38907101409569,0.00995664131144684,4.19484603188016,-0.134667520506649,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,0.208842529553198,-0.0770803257227679,-0.0296734929100213,1.23525339072218,-0.00990648219089962,0.00697078120379912,-0.00245057343157473,0.0168962383271879,0,0,0,0,0,0,0,0,0,0
2,9,3.59184208300775,-0.157394293171795,-0.245841367459832,3.12795838815014,7.43584661389105,0.00512405008596258,4.78684564352874,-0.311888816368401,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,-1.04200729053429,-0.037033564237473,-0.103392877355805,-0.49302908296871,0.0368691176044544,0.00213818997831486,0.589549038217011,-0.160325057534564,0,0,0,0,0,0,0,0,0,0
3,9,3.43025961391375,-0.25437509577662,-0.141012975221496,1.92762863802223,7.40320089893642,0.000739340656152327,3.8553365189808,-0.157239450895753,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,-1.20358975962828,-0.134014366842298,0.00143551488253049,-0.977119040040252,0.00422340264982779,-0.00224651945149539,-0.341960086330932,-0.00567569206191576,0,0,0,0,0,0,0,0,0,0
1,10,5.4411490657881,-0.0641731447261493,-0.0630098988052736,11.8224033758336,7.37876270690483,0.00402424034418818,4.94671140368731,-0.200917403645633,0.0174444288740264,0.15271864566309,0.728206471143569,0.132817400200607,0.249890244583328,-15.1874997464544,0.913296177154462,-0.0894116550524333,5.80837746012955,-0.164838642308246,0.807299692246066,0.0561875842081721,0.0794385912987532,0.836586720055512,-0.0202147893817584,0.00103838023654046,0.749414798375577,-0.0493536448117961,0,0,0,0,0,0,0,0,0,0
