id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,1.28216,-0.0182266,-0.00100047,-0.244498,-0.0446405,7.81106e-05,-0.429455,0.00305458,0,0,0,0,0,0,0,0,0,0
2,-3.50951,-0.167192,-0.0181806,2.06428,-0.0390098,-0.00112527,1.21616,0.166823,0,0,0,0,0,0,0,0,0,0
3,-0.027616,0.0495196,-0.015251,-0.096207,-0.015668,9.07662e-05,-0.12611,0.191903,0,0,0,0,0,0,0,0,0,0
4,0.859542,-0.0265756,0.00628365,0.00838744,0.0270515,0.000904557,-0.378586,-0.0215783,0,0,0,0,0,0,0,0,0,0
5,-0.459909,0.0258033,-0.00893347,-0.101237,0.0819391,0.000844292,1.04832,-0.00141954,0,0,0,0,0,0,0,0,0,0
6,0.174442,-0.0199919,-0.00280021,-0.334515,-0.0116072,0.000370406,1.23893,-0.0522857,0,0,0,0,0,0,0,0,0,0
7,-0.445022,0.157853,-0.0140238,1.21166,0.0328953,-0.000751309,-0.473593,0.115136,0,0,0,0,0,0,0,0,0,0
8,3.32522,-0.0421952,0.00556127,-0.347155,-0.082578,0.00236512,0.535918,0.0685148,0,0,0,0,0,0,0,0,0,0
9,0.57684,0.0384495,-0.0142673,-0.207744,-0.00144364,-0.00211729,0.000597911,0.0218537,0,0,0,0,0,0,0,0,0,0
10,1.01028,0.0109906,-0.00718004,-0.289154,-0.04438,0.0052394,0.0684763,-0.0855501,0,0,0,0,0,0,0,0,0,0
11,0.039605,-0.126918,0.0148464,0.824027,0.0207983,0.00407827,-0.18864,-0.0536871,0,0,0,0,0,0,0,0,0,0
12,0.818024,-0.0187309,0.0084712,-0.117125,-0.0234883,-0.00116898,-0.721431,0.00880988,0,0,0,0,0,0,0,0,0,0
13,-1.43528,-0.00669415,-0.00030214,0.00660924,-0.0417113,0.000194235,0.0214261,-0.017086,0,0,0,0,0,0,0,0,0,0
14,0.384194,-0.00635941,0.0106137,-0.102197,0.00656657,0.000893261,1.48362,-0.015184,0,0,0,0,0,0,0,0,0,0
15,1.77744,0.00957146,-0.0176941,-0.248621,0.0692094,0.00295944,-0.00910143,0.0737524,0,0,0,0,0,0,0,0,0,0
16,1.1616,-0.0254403,-0.0165435,-0.37968,-0.0043464,0.00765911,-0.412348,-0.169321,0,0,0,0,0,0,0,0,0,0
17,1.94622,0.100496,-0.0313192,1.47472,0.013455,-0.00270726,1.37861,-0.048246,0,0,0,0,0,0,0,0,0,0
18,0.164114,-0.00524831,-0.0075033,-0.175854,0.0182155,0.00387994,0.4843,0.00546717,0,0,0,0,0,0,0,0,0,0
19,2.12097,-0.0352906,0.00952886,-0.250707,0.0143241,0.00157104,0.458549,0.115317,0,0,0,0,0,0,0,0,0,0
20,-1.85855,-0.029675,0.00100068,-0.438336,0.0546534,-0.00124051,0.8793,-0.0729154,0,0,0,0,0,0,0,0,0,0
21,-4.64836,-0.0721952,0.0446071,0.410931,-0.0221139,-0.00165311,-0.85259,-0.181407,0,0,0,0,0,0,0,0,0,0
22,0.433787,0.157788,-0.00433074,0.869228,-0.0797197,-0.0020866,-1.05389,-0.0319516,0,0,0,0,0,0,0,0,0,0
23,-2.83785,-0.0570497,0.0290589,-0.00167922,0.061111,0.00478416,0.373171,0.247568,0,0,0,0,0,0,0,0,0,0
24,-0.543851,-0.0546564,0.0114244,-0.225746,0.0399842,0.00563733,0.10431,0.119664,0,0,0,0,0,0,0,0,0,0
25,-0.0892503,0.0439326,-0.0164354,0.243989,-0.0139142,-0.0011787,2.30919,0.0440104,0,0,0,0,0,0,0,0,0,0
26,-1.17831,0.0111569,-0.00923766,0.0140362,-0.0122127,-0.000938151,0.267037,-0.00331273,0,0,0,0,0,0,0,0,0,0
27,0.546437,0.0644716,-0.0136927,0.211218,-0.0452129,-0.00162069,0.789931,0.0452987,0,0,0,0,0,0,0,0,0,0
28,-0.0371799,-0.00378037,-0.00379165,-0.337409,0.018386,-0.000815388,-0.0376932,-0.00943747,0,0,0,0,0,0,0,0,0,0
29,1.82669,0.0808411,-0.0180435,0.18464,-0.0429316,-4.40609e-05,0.166286,-0.224958,0,0,0,0,0,0,0,0,0,0
30,0.440714,-0.00795356,-0.00387679,-0.301461,0.0647878,0.0022454,0.127075,0.077767,0,0,0,0,0,0,0,0,0,0
31,0.51069,0.0283226,-0.013934,-0.247418,0.0402247,0.0037269,-1.05681,-0.0725049,0,0,0,0,0,0,0,0,0,0
32,1.31176,0.136586,-0.0336258,2.0296,-0.0200762,-0.00152329,0.771528,0.0225374,0,0,0,0,0,0,0,0,0,0
33,0.867799,0.0151648,-0.0322108,0.110358,0.00876948,0.00182219,0.199744,0.102176,0,0,0,0,0,0,0,0,0,0
34,-0.17942,0.0221161,-0.0201894,-0.0204745,-0.0571762,-0.000839104,0.0492788,-0.112556,0,0,0,0,0,0,0,0,0,0
35,0.588742,0.124582,-0.0208373,0.932378,-0.0430073,-0.00247406,-0.108297,0.057246,0,0,0,0,0,0,0,0,0,0
36,-0.0979119,-0.0423376,0.00460811,-0.376175,-0.0282771,-0.0019615,-0.259686,-0.00407807,0,0,0,0,0,0,0,0,0,0
37,-0.771559,-0.092355,0.0232387,0.349576,0.0015971,-0.000295864,-0.901967,-0.101743,0,0,0,0,0,0,0,0,0,0
38,0.0675706,-0.0501938,0.0272543,-0.176872,-0.0143679,-0.000340816,0.516103,-0.132628,0,0,0,0,0,0,0,0,0,0
39,-0.0827852,0.0150049,-0.00828571,-0.174081,-0.0393664,-0.00112324,-1.74756,-0.13131,0,0,0,0,0,0,0,0,0,0
40,0.283556,-0.0106634,0.00139222,-0.019114,-0.0110334,8.4287e-05,-0.703902,-0.00167662,0,0,0,0,0,0,0,0,0,0
41,-1.24422,-0.0195526,0.00606554,-0.316587,-0.0102163,-0.000594638,-0.469997,0.00514682,0,0,0,0,0,0,0,0,0,0
42,0.585678,0.21352,-0.00236657,0.711635,-0.0407963,0.00411548,-0.284749,-0.100329,0,0,0,0,0,0,0,0,0,0
43,0.406973,-0.0492218,0.0187841,-0.111984,0.0462184,0.0026548,0.477795,-0.142578,0,0,0,0,0,0,0,0,0,0
44,-1.22484,-0.0777459,0.018805,-0.0101748,0.00330778,-0.00272991,-0.929597,0.0672984,0,0,0,0,0,0,0,0,0,0
45,-3.3788,-0.0694001,0.0600515,0.511852,-0.0614604,-0.0016687,0.412149,-0.0274549,0,0,0,0,0,0,0,0,0,0
46,3.22952,0.0563674,-0.0281962,0.0455331,0.00534085,-0.000468145,-0.651796,0.0259432,0,0,0,0,0,0,0,0,0,0
47,-0.660461,-0.125681,0.0667975,1.98772,-0.0269457,-0.000615504,-0.2153,-0.0876505,0,0,0,0,0,0,0,0,0,0
48,-0.612022,0.0315154,-0.0114236,-0.251728,-0.0132897,-0.00128425,-0.530242,0.124287,0,0,0,0,0,0,0,0,0,0
49,1.46413,-0.0140024,-0.00165743,-0.285843,-0.0224718,-0.00268304,1.02598,0.385922,0,0,0,0,0,0,0,0,0,0
50,0.673994,0.010736,-0.00865766,-0.323317,0.0225053,0.00239362,-0.462982,-0.0289567,0,0,0,0,0,0,0,0,0,0
51,-0.124612,-0.0171683,0.00102042,-0.429383,0.0633482,-0.00622464,0.00774683,0.199259,0,0,0,0,0,0,0,0,0,0
52,4.32526,-0.00450303,-0.0112626,-0.277344,-0.0269027,-0.00606303,-1.30859,0.0847137,0,0,0,0,0,0,0,0,0,0
53,2.02418,0.00181263,-0.0370027,0.0278485,0.0663723,-0.00772094,0.852673,0.216161,0,0,0,0,0,0,0,0,0,0
54,-0.844125,0.0356079,-0.00987343,0.0590136,-0.0173968,-0.000909639,-0.460546,0.0633792,0,0,0,0,0,0,0,0,0,0
55,1.05708,-0.0146347,-0.00446672,-0.177824,0.0205884,-0.00046534,0.857173,-0.0160624,0,0,0,0,0,0,0,0,0,0
56,-6.68198,-0.00472732,-2.15628e-05,0.0226087,0.0309935,0.00040226,0.231147,-0.0014721,0,0,0,0,0,0,0,0,0,0
57,-2.18615,-0.0541087,0.0408138,-0.125153,-0.0265196,-0.00148098,-0.4265,-0.258532,0,0,0,0,0,0,0,0,0,0
58,1.43116,0.00896279,-0.0104786,-0.15053,-0.000243765,-0.000872883,0.035288,-0.0837446,0,0,0,0,0,0,0,0,0,0
59,-1.4884,-0.121928,0.000360909,0.162524,-0.0367405,-0.00439136,0.565357,0.141743,0,0,0,0,0,0,0,0,0,0
60,2.09653,-0.00537505,-0.0119499,-0.360133,-0.0120636,0.00160063,0.389984,-0.0661281,0,0,0,0,0,0,0,0,0,0
61,-2.75868,-0.0226471,-0.00910463,-0.680581,-0.00614034,0.000901408,0.714475,0.0918976,0,0,0,0,0,0,0,0,0,0
62,0.294093,0.068304,-0.0121465,0.166249,-0.0606427,-0.00233329,0.671592,0.0462154,0,0,0,0,0,0,0,0,0,0
63,2.45275,-0.00456957,-0.00668235,-0.183356,0.0190554,-0.000174951,0.159847,-0.0154842,0,0,0,0,0,0,0,0,0,0
64,0.539319,-0.0235116,-0.00241686,-0.423555,0.0359117,0.000287728,0.00515037,-0.0967554,0,0,0,0,0,0,0,0,0,0
65,-0.766494,-0.0192488,0.00104619,-0.236569,0.00675561,-6.66724e-05,1.05517,0.0599073,0,0,0,0,0,0,0,0,0,0
66,0.854737,0.117285,0.017436,0.171359,-0.0288045,0.00096543,-0.848897,0.0208513,0,0,0,0,0,0,0,0,0,0
67,-2.35997,-0.0800197,0.030185,-0.399302,0.0321823,-0.00349278,0.551032,-0.0533594,0,0,0,0,0,0,0,0,0,0
68,0.899992,0.0278217,-0.0262621,-0.0450972,-0.0738454,-0.00168143,-0.383739,-0.128306,0,0,0,0,0,0,0,0,0,0
69,3.74665,0.165464,-0.0268944,1.69113,0.000883821,0.000659886,-1.07923,-0.147355,0,0,0,0,0,0,0,0,0,0
70,-3.08545,-0.154281,0.0592916,0.455594,0.0046105,-0.0131821,-0.35483,0.0914485,0,0,0,0,0,0,0,0,0,0
71,-3.72771,-0.0273306,0.0635883,-0.456303,0.0343734,0.00115904,0.736566,-0.0870003,0,0,0,0,0,0,0,0,0,0
72,4.12479,0.0298241,-0.00486395,0.0183961,-0.0311757,-0.00152191,0.946719,0.0621924,0,0,0,0,0,0,0,0,0,0
73,-1.35884,-0.0576534,0.0177512,-0.537151,-0.00371331,-0.00362497,-0.127203,-0.106328,0,0,0,0,0,0,0,0,0,0
74,0.408673,-0.0259111,0.0154572,-0.181893,-0.0403376,-0.000473201,0.769552,-0.0233425,0,0,0,0,0,0,0,0,0,0
75,0.6846,0.0570646,-0.0232401,0.141121,0.0389334,0.000147369,-0.983147,0.0211126,0,0,0,0,0,0,0,0,0,0
76,3.46822,0.0878002,-0.0212463,0.589273,-0.0167359,-0.00356095,0.0124761,0.203715,0,0,0,0,0,0,0,0,0,0
77,-1.22822,-0.0625348,0.0197653,-0.124269,-0.00303323,0.00302944,-0.215857,0.0286288,0,0,0,0,0,0,0,0,0,0
