rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha21,alpha22,alpha23,alpha24,alpha25
1,1,6.14210248563283,-0.0847304549266152,-0.162609050250118,13.2255176405116,7.3661847576691,-0.00276524252043872,3.72115551151635,-0.155623067244867,10.0423876875659,-0.0203965863950583,7.53061683841028,0.048595458873198,0.0234349425833043,0.135025594092518,0.767972710586578,0.0980472588091228,0.174015179760921,-13.3246122289549,0.663487185181943,-7.40213522874818e-07,6.26818557774473e-09,-0.0953359737092685,4.51642498367519,2.85130470640282e-08,0.0142982299928267,-0.0811911720979208
2,1,4.56557849786221,-0.163966436879263,-0.123210454758169,11.8954995906675,7.39339282357347,0.00402689653033857,4.70770966058726,-0.312169274087333,10.154388904989,-0.119291677756716,7.74594903719236,0.00804182104182873,0.0234349425833043,0.135025594092518,0.767972710586578,0.0980472588091228,0.174015179760921,-13.3246122289549,0.663487185181943,-7.40213522874818e-07,6.26818557774473e-09,-0.0953359737092685,4.51642498367519,2.85130470640282e-08,0.0142982299928267,-0.0811911720979208
1,2,1.89904699864399,-0.0978976533292467,-0.150611421425202,12.4040998343317,7.48011054185209,-0.00226916413470473,2.90165060392063,-0.0958846170418121,4.8310664572208,-0.0375679212554408,7.39566977735375,0.00911307687076515,0.0234349425833043,0.135025594092518,0.767972710586578,0.0980472588091228,0.174015179760921,-13.3246122289549,0.663487185181943,-7.40213522874818e-07,6.26818557774473e-09,-0.0953359737092685,4.51642498367519,2.85130470640282e-08,0.0142982299928267,-0.0811911720979208
2,2,3.20244293662738,-0.135535682778055,-0.140138373493918,1.70173598619428,7.41853644338635,0.00237800946639218,3.60874836001614,-0.121151773574403,4.71346901675807,-0.0376344492168858,7.62413143200656,0.0351730656019726,0.0234349425833043,0.135025594092518,0.767972710586578,0.0980472588091228,0.174015179760921,-13.3246122289549,0.663487185181943,-7.40213522874818e-07,6.26818557774473e-09,-0.0953359737092685,4.51642498367519,2.85130470640282e-08,0.0142982299928267,-0.0811911720979208
1,3,3.07100831340751,-0.0873948881467587,-0.175190676298255,2.48783038804166,7.38585320091234,0.00668042868908394,4.63641447028896,-0.361219455439068,5.55302464126356,0.0524753039929364,6.28619671917438,-0.224288438073737,0.0234349425833043,0.135025594092518,0.767972710586578,0.0980472588091228,0.174015179760921,-13.3246122289549,0.663487185181943,-7.40213522874818e-07,6.26818557774473e-09,-0.0953359737092685,4.51642498367519,2.85130470640282e-08,0.0142982299928267,-0.0811911720979208
2,3,2.98287938472119,-0.164510268943515,-0.171957552737112,5.67193724210708,7.37638096118859,0.00636154697070808,4.66205248616619,-0.37848124224583,5.66756034227984,0.0764527717572983,6.04453373039543,-0.199268317953648,0.0234349425833043,0.135025594092518,0.767972710586578,0.0980472588091228,0.174015179760921,-13.3246122289549,0.663487185181943,-7.40213522874818e-07,6.26818557774473e-09,-0.0953359737092685,4.51642498367519,2.85130470640282e-08,0.0142982299928267,-0.0811911720979208
1,4,3.81141495028969,0.0328709737397402,-0.172107221981313,0.564822212644662,7.41304063602568,-0.00215940963497446,4.10573191012192,-0.19846327538113,3.21029928123062,0.124118906231147,7.12127988331324,-0.104676173176068,0.0234349425833043,0.135025594092518,0.767972710586578,0.0980472588091228,0.174015179760921,-13.3246122289549,0.663487185181943,-7.40213522874818e-07,6.26818557774473e-09,-0.0953359737092685,4.51642498367519,2.85130470640282e-08,0.0142982299928267,-0.0811911720979208
2,4,5.83104165044911,-0.226931003941569,-0.147647658198012,7.84390884040025,7.36934137717725,0.00516477835763853,3.3172176162807,0.00328157283675495,3.33939211683631,-0.0121666649372853,7.2341635840673,-0.0586920230585188,0.0234349425833043,0.135025594092518,0.767972710586578,0.0980472588091228,0.174015179760921,-13.3246122289549,0.663487185181943,-7.40213522874818e-07,6.26818557774473e-09,-0.0953359737092685,4.51642498367519,2.85130470640282e-08,0.0142982299928267,-0.0811911720979208
1,5,7.07967167478673,-0.0269837687214442,-0.0656386315953597,2.89957305817968,7.33980775354377,0.00653223060018639,3.33686673001475,-0.186308616044313,4.72803714174144,0.00424944324365165,7.55749227102884,-0.180255273124339,0.0234349425833043,0.135025594092518,0.767972710586578,0.0980472588091228,0.174015179760921,-13.3246122289549,0.663487185181943,-7.40213522874818e-07,6.26818557774473e-09,-0.0953359737092685,4.51642498367519,2.85130470640282e-08,0.0142982299928267,-0.0811911720979208
2,5,6.70260252139163,-0.150690405429344,-0.232155104790881,1.98898709456691,7.34883053309799,0.00164887160139823,3.5587182235314,-0.107757089196169,3.84471943815318,-0.124834610607083,7.60266362660123,-0.0806296196659825,0.0234349425833043,0.135025594092518,0.767972710586578,0.0980472588091228,0.174015179760921,-13.3246122289549,0.663487185181943,-7.40213522874818e-07,6.26818557774473e-09,-0.0953359737092685,4.51642498367519,2.85130470640282e-08,0.0142982299928267,-0.0811911720979208
