b01_pop,0.017232,-6.8888e-05,0.00047476,-0.0027154,-1.3611e-06,7.1201e-07,-3.1743e-05,4.3267e-06,6.8709e-06,-7.9606e-07,0.0015496,-0.0003661,-1.4322e-06,-2.4196e-05,-7.2847e-06,1.7789e-05,3.5267e-05,0.0028758,0.00012928,-0.00017951,-2.6881e-06,7.314e-05,0.0014674,-1.4116e-13,-1.2332e-14,-1.6393e-14,0.0019475,1.5953e-05,-0.000261,0.000575,-2.9796e-06,-9.8903e-08,-3.333e-05,1.2054e-06,-7.3464e-06,3.7842e-06,0.0031982,-0.00045226,-1.2173e-05,6.3067e-08,5.7982e-06,-2.7593e-07,-4.9616e-07
b11_pop,-6.8888e-05,0.00021614,0.00018788,0.00044181,-1.2495e-06,4.361e-07,5.9415e-06,-5.3444e-06,-7.0034e-06,2.5744e-06,0.0018122,-0.00043681,-2.9221e-06,2.5547e-06,-5.0553e-07,2.8684e-06,3.7609e-05,0.0020639,0.00017034,-0.00012801,-1.935e-06,5.7944e-05,0.00055879,-1.0389e-13,-9.0567e-15,-1.2315e-14,-8.5329e-05,-0.00010677,-9.2346e-05,0.00035031,-1.1392e-06,-5.0416e-08,-2.0676e-05,-1.6508e-06,-5.8947e-06,2.4871e-07,0.00051762,-0.00016502,6.0807e-06,2.5957e-08,4.8814e-06,7.8043e-07,9.0786e-07
b21_pop,0.00047476,0.00018788,0.00038363,0.0026152,-2.2146e-06,6.7235e-07,1.0442e-06,-4.8839e-06,-1.2184e-05,3.7421e-06,0.0023748,-0.00065138,-4.9029e-07,-4.752e-06,-2.2518e-06,-4.7199e-07,4.0542e-05,0.0033068,0.00018591,-0.00014163,-1.9232e-06,4.2049e-05,0.00052016,-1.0868e-13,-1.2402e-14,-1.0818e-14,-1.6205e-06,-0.00012922,-0.00023145,0.00049321,-2.1246e-06,-1.8121e-07,-3.623e-05,-7.0548e-07,-1.0367e-05,1.1013e-06,0.0010649,-0.0002709,1.5804e-05,3.2805e-08,7.9141e-06,7.9088e-07,1.384e-06
a1_pop,-0.0027154,0.00044181,0.0026152,0.35538,-3.4779e-05,1.1785e-05,0.00035336,-0.0001417,-0.00026253,3.8952e-05,-0.011271,-0.002443,-4.3159e-05,-0.00037123,-0.00013803,0.00014709,0.0025576,0.13456,0.0067725,-0.0065767,-0.00010437,0.0023089,0.025334,-5.34e-12,-5.699e-13,-5.5865e-13,-0.0039194,-0.0020766,-0.0039736,-0.025675,-4.1007e-05,-1.0303e-05,-2.6523e-05,-6.1278e-06,-0.00026395,3.8219e-05,-0.0091221,0.0029651,-7.5605e-05,2.8698e-06,0.00010424,-1.0966e-05,4.4322e-06
b02_pop,-1.3611e-06,-1.2495e-06,-2.2146e-06,-3.4779e-05,8.2178e-06,-3.1353e-07,-3.6471e-07,1.7482e-07,9.3068e-08,4.8069e-08,-3.2474e-05,1.5855e-05,2.5834e-07,3.0813e-06,8.7406e-07,-1.7612e-06,-3.5712e-06,-0.00012321,-1.2359e-05,1.4472e-05,2.4835e-07,-4.683e-06,-0.00011708,1.1646e-14,1.2572e-15,1.2308e-15,1.3487e-06,1.0785e-06,2.0512e-06,-7.9475e-06,2.0486e-07,-3.8671e-08,3.8735e-07,5.3395e-08,1.7569e-07,-3.5132e-08,-2.9907e-06,2.8504e-06,-1.5505e-07,9.3108e-09,-8.0301e-08,-2.2916e-08,4.4343e-08
b12_pop,7.1201e-07,4.361e-07,6.7235e-07,1.1785e-05,-3.1353e-07,1.9215e-07,1.8714e-07,-1.5213e-08,-6.693e-08,4.727e-09,9.1586e-06,-2.7793e-06,2.5931e-07,-9.8306e-07,-1.3059e-06,6.112e-07,4.0708e-07,0.00010578,2.7668e-06,-5.4876e-06,-1.1313e-07,2.0738e-06,9.7659e-05,-4.7405e-15,-4.8846e-16,-4.9792e-16,-1.256e-07,-3.3359e-07,-6.1088e-07,1.9852e-06,-2.4089e-08,1.1595e-08,-1.0642e-07,-1.7044e-08,-8.5914e-08,-6.2619e-10,1.0913e-05,-8.133e-07,2.9192e-08,-8.6901e-10,3.8407e-08,6.9273e-09,-1.2424e-08
b03_pop,-3.1743e-05,5.9415e-06,1.0442e-06,0.00035336,-3.6471e-07,1.8714e-07,0.0033684,-0.00010274,-3.7706e-06,2.6013e-07,-0.00065154,6.2185e-06,-1.1796e-06,-4.7506e-05,-9.5293e-06,5.7268e-06,2.9786e-05,0.0032555,0.00020638,-0.00019634,-3.2246e-06,5.6583e-05,0.001124,-1.5962e-13,-1.7796e-14,-1.6489e-14,-1.03e-05,-6.4733e-06,-5.8796e-06,-3.4864e-05,-2.2815e-07,2.978e-08,-1.6e-05,4.4679e-06,5.0336e-06,-1.18e-06,-0.0010754,-5.5381e-05,-1.206e-07,5.5245e-08,-9.3578e-08,-1.4809e-07,3.9456e-07
b13_pop,4.3267e-06,-5.3444e-06,-4.8839e-06,-0.0001417,1.7482e-07,-1.5213e-08,-0.00010274,0.00012304,1.8648e-06,-4.7181e-08,0.00010636,-1.2871e-05,-5.1851e-06,2.16e-05,4.8963e-06,-2.5084e-06,-1.2749e-06,-0.0019149,-4.7678e-05,7.6374e-05,1.4939e-06,-2.3569e-05,-0.00041878,6.7709e-14,7.4971e-15,7.1219e-15,3.1971e-06,3.9014e-06,4.9808e-06,1.505e-06,8.036e-08,-3.194e-08,4.1024e-06,-1.8026e-06,-1.2005e-06,4.1444e-07,1.9832e-05,3.098e-05,-1.8986e-07,-3.714e-09,2.429e-07,-9.1208e-09,-2.5439e-08
b06_pop,6.8709e-06,-7.0034e-06,-1.2184e-05,-0.00026253,9.3068e-08,-6.693e-08,-3.7706e-06,1.8648e-06,0.0018481,-5.2734e-05,3.8855e-05,7.5018e-05,1.4615e-08,2.7116e-07,2.4929e-06,-1.0349e-06,-1.1942e-05,-0.00080512,-4.2672e-05,5.8839e-05,7.8619e-07,-1.5191e-05,-0.00020639,4.1311e-14,5.3797e-15,3.7553e-15,6.5986e-06,3.8191e-06,1.2561e-05,6.2728e-05,2.6109e-07,7.9803e-08,8.4248e-06,-1.0775e-06,6.4853e-05,-8.2522e-06,0.00016805,8.8735e-05,-1.4354e-06,-3.1959e-08,-1.0047e-06,-2.1528e-06,-5.9864e-07
b16_pop,-7.9606e-07,2.5744e-06,3.7421e-06,3.8952e-05,4.8069e-08,4.727e-09,2.6013e-07,-4.7181e-08,-5.2734e-05,5.6395e-05,4.8007e-05,-3.1586e-05,4.8676e-07,-8.5701e-07,-6.0632e-07,2.6774e-07,7.3387e-08,0.00025914,6.1649e-06,-9.789e-06,-1.7413e-07,2.9615e-06,5.8637e-05,-8.0639e-15,-9.4638e-16,-8.1396e-16,-3.3443e-06,-1.3889e-06,-2.361e-06,-9.3971e-06,3.3812e-08,-2.0854e-08,-3.0232e-06,-6.2473e-08,-7.0467e-06,3.4135e-06,-6.8132e-05,3.3457e-06,2.8689e-07,2.747e-10,2.2908e-07,-6.0573e-08,9.5912e-08
