b01_pop,0.018732,-0.0002243,0.00013956,-0.0038919,-7.9972e-06,5.7513e-07,-1.4811e-05,-2.2664e-05,-2.2767e-06,5.9217e-06,6.0538e-05,3.5869e-05,2.5953e-05,-4.5387e-06,0.002392,0.00010008,-3.4488e-05,-0.00028558,2.6037e-05,-3.57e-06,-3.5129e-05,-3.7566e-06
b11_pop,-0.0002243,0.00017728,8.0513e-05,-0.0010451,-4.3834e-07,-2.0134e-06,-3.8945e-06,3.1649e-06,7.3568e-06,-7.697e-07,-2.2548e-06,2.3289e-05,-1.5851e-06,-9.666e-07,-5.7272e-05,-5.7332e-05,-4.4118e-05,0.00041724,8.1524e-06,5.8885e-07,4.218e-06,-1.1873e-06
b21_pop,0.00013956,8.0513e-05,0.00012953,-0.0027929,2.5974e-06,-1.1619e-06,-7.0911e-07,3.3185e-06,4.5812e-06,-1.4286e-06,-8.0915e-06,1.7026e-05,-5e-06,-1.7879e-06,7.1281e-05,-1.8419e-05,-4.9658e-05,0.0004484,1.4875e-05,8.7075e-07,5.429e-06,-1.6311e-06
a1_pop,-0.0038919,-0.0010451,-0.0027929,0.47218,-0.00086694,0.00027256,7.1157e-05,-6.0037e-05,-9.8157e-06,7.0523e-06,-7.115e-05,-0.00090674,-4.2625e-05,8.2579e-05,-0.001943,-0.0015715,0.00030523,-0.046063,-0.00019698,-5.5808e-05,-0.00042443,0.00012599
b03_pop,-7.9972e-06,-4.3834e-07,2.5974e-06,-0.00086694,0.0029955,-9.7716e-05,-1.2493e-05,-4.0359e-05,7.2014e-06,1.1423e-05,9.9184e-06,8.2728e-05,-7.5012e-07,-1.7892e-06,-1.1222e-05,5.3131e-06,2.1137e-06,0.00011533,3.2698e-05,1.2819e-05,1.2927e-06,-9.3612e-06
b13_pop,5.7513e-07,-2.0134e-06,-1.1619e-06,0.00027256,-9.7716e-05,0.00012703,-3.9398e-06,1.7089e-05,1.313e-05,-5.8334e-06,-3.8811e-06,-3.1577e-05,-2.0345e-06,1.293e-05,-1.3324e-06,-2.6291e-06,-5.7958e-07,-2.4275e-05,6.7666e-06,-5.8267e-06,-4.2457e-07,7.0893e-07
p1_pop,-1.4811e-05,-3.8945e-06,-7.0911e-07,7.1157e-05,-1.2493e-05,-3.9398e-06,0.0002388,-7.2667e-05,-4.0411e-05,-6.728e-06,-0.00025724,-0.0017137,4.3523e-05,9.3986e-05,-8.7042e-06,-3.0818e-06,8.4142e-07,-2.4103e-05,1.0151e-05,-5.978e-07,-6.7877e-07,-4.8716e-06
g1_pop,-2.2664e-05,3.1649e-06,3.3185e-06,-6.0037e-05,-4.0359e-05,1.7089e-05,-7.2667e-05,0.00065112,-0.00012727,4.4219e-05,9.2781e-05,-3.2397e-05,2.214e-05,-0.00021862,-1.8399e-05,6.7291e-06,-2.2594e-06,-6.0127e-05,-2.0205e-05,1.6965e-05,3.4848e-07,-2.7238e-07
p2_pop,-2.2767e-06,7.3568e-06,4.5812e-06,-9.8157e-06,7.2014e-06,1.313e-05,-4.0411e-05,-0.00012727,0.00070091,-7.0128e-05,-1.9335e-05,0.00059288,-0.00020277,0.00015003,9.9275e-06,2.5483e-06,-3.7269e-06,8.5567e-05,5.8892e-07,-1.8023e-07,-1.1274e-06,1.7645e-06
g2_pop,5.9217e-06,-7.697e-07,-1.4286e-06,7.0523e-06,1.1423e-05,-5.8334e-06,-6.728e-06,4.4219e-05,-7.0128e-05,0.00015908,3.3416e-05,-1.394e-05,2.7213e-05,-0.00028002,2.3914e-06,-1.4925e-06,1.2015e-06,-2.8885e-06,-7.0205e-06,2.9652e-06,4.7296e-08,1.1728e-06
alpha11_pop,6.0538e-05,-2.2548e-06,-8.0915e-06,-7.115e-05,9.9184e-06,-3.8811e-06,-0.00025724,9.2781e-05,-1.9335e-05,3.3416e-05,0.00085131,0.0017925,2.8105e-05,-0.00023843,2.7624e-05,-3.433e-06,4.0992e-06,6.4724e-05,-2.7596e-05,1.4365e-06,5.0028e-06,6.1972e-06
alpha13_pop,3.5869e-05,2.3289e-05,1.7026e-05,-0.00090674,8.2728e-05,-3.1577e-05,-0.0017137,-3.2397e-05,0.00059288,-1.394e-05,0.0017925,0.018206,-0.00052687,-0.00057088,-5.0057e-06,2.4763e-05,-9.1104e-06,0.00014458,-0.00015801,-4.3152e-05,1.0312e-05,6.5262e-05
alpha21_pop,2.5953e-05,-1.5851e-06,-5e-06,-4.2625e-05,-7.5012e-07,-2.0345e-06,4.3523e-05,2.214e-05,-0.00020277,2.7213e-05,2.8105e-05,-0.00052687,0.00039734,8.6261e-05,3.8986e-06,8.6849e-08,3.1578e-06,-8.7494e-05,6.1384e-06,-6.3861e-07,1.7702e-08,-1.9916e-06
alpha23_pop,-4.5387e-06,-9.666e-07,-1.7879e-06,8.2579e-05,-1.7892e-06,1.293e-05,9.3986e-05,-0.00021862,0.00015003,-0.00028002,-0.00023843,-0.00057088,8.6261e-05,0.0014973,-4.0776e-06,2.1315e-06,1.38e-07,-3.5543e-05,3.8369e-05,-2.0846e-05,-1.0495e-06,-7.9137e-06
omega_b01,0.002392,-5.7272e-05,7.1281e-05,-0.001943,-1.1222e-05,-1.3324e-06,-8.7042e-06,-1.8399e-05,9.9275e-06,2.3914e-06,2.7624e-05,-5.0057e-06,3.8986e-06,-4.0776e-06,0.010772,2.2719e-05,-2.9367e-05,-8.5721e-05,8.0356e-06,2.0534e-06,-5.4679e-05,-2.8294e-06
omega_b11,0.00010008,-5.7332e-05,-1.8419e-05,-0.0015715,5.3131e-06,-2.6291e-06,-3.0818e-06,6.7291e-06,2.5483e-06,-1.4925e-06,-3.433e-06,2.4763e-05,8.6849e-08,2.1315e-06,2.2719e-05,8.6211e-05,2.1113e-05,-0.00012014,-5.0545e-06,6.9283e-07,-2.2232e-06,5.128e-07
omega_b21,-3.4488e-05,-4.4118e-05,-4.9658e-05,0.00030523,2.1137e-06,-5.7958e-07,8.4142e-07,-2.2594e-06,-3.7269e-06,1.2015e-06,4.0992e-06,-9.1104e-06,3.1578e-06,1.38e-07,-2.9367e-05,2.1113e-05,5.8577e-05,-0.00018,-8.0524e-06,-5.407e-07,-2.7957e-06,5.223e-07
omega_a1,-0.00028558,0.00041724,0.0004484,-0.046063,0.00011533,-2.4275e-05,-2.4103e-05,-6.0127e-05,8.5567e-05,-2.8885e-06,6.4724e-05,0.00014458,-8.7494e-05,-3.5543e-05,-8.5721e-05,-0.00012014,-0.00018,0.013706,5.4251e-05,-6.4893e-07,3.0672e-05,-2.1951e-05
