rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b06,eta_b16,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha26
1,1,-2.77397109060348,0.00570575468992092,0.0387820013564729,-0.541793050344037,-0.0161832824036203,0.00661710155892569,0.167819037156412,0.0819783423056628,2.28966894109508,-0.0450518374732801,-0.694624358204099,0.0446790795174192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-1.66761512148925,-0.0378402230711963,0.0476291006694889,0.533643420880257,0.000749627397303776,-0.00100250161509233,1.29195861776902,-0.185971977388247,1.65439935162309,0.0337037893311785,-1.07283643048574,0.0226023080127754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-1.64105235262334,-0.078714649694543,0.0139729785511442,0.64567685823065,-0.0127255336488883,0.00369021481712825,0.634642622216815,0.0936273019283284,1.84055369566423,-0.0358831989242186,-0.655424378983494,-0.0697423953039615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-1.98264891272668,0.0733825438503384,-0.00517821111248118,-0.653055100855885,-0.0648051405889731,0.00616199653010153,-0.873263435381883,-0.121206736486172,-3.00774703789543,0.0125775488909059,0.152975382165324,-0.0715001473820828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-2.14952182657587,0.0378806280805993,0.0280639131134061,-0.121251564018747,-0.0636553411905831,0.00876795005084319,-1.08485311822844,-0.0889577400664815,-3.89054757752122,0.164138688773379,0.580357003210221,-0.166688777808555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-2.48126749754823,0.0547094695108393,-0.0118392713660957,-0.505495299902631,-0.0762183745423437,0.0109661246026982,-1.4464965166885,-0.0539826030540571,-3.613355297329,0.170671942260474,0.427743162351748,-0.0526104088727638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-3.5955018399116,0.00277253012060069,-0.135096967709717,-0.593984862781046,-0.0122318074424772,-0.00249941376036821,0.176926242412429,0.0256466065578946,-1.73695129081917,0.000841628226149898,0.321457375807008,-0.112437544013478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-2.73003280863499,0.00738903642207016,0.0345460454954198,-1.24756969250247,-0.0176320366918157,-0.000408535518555166,0.00121800183149645,0.0436018471509388,-1.93652359713928,0.0159050897141809,0.154015286459934,-0.102879392955902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-2.78943973526357,-0.0697862624139558,-0.0886094371415999,0.0285229363386876,-0.048431401790701,0.000534842892615554,-1.01282988142485,0.115587849687718,-1.7511308936464,0.0337890286847099,0.489907000709574,-0.123549842021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,2.43672868404627,0.0566989647578749,0.000261387342024272,-0.247272186894802,0.00882855780243386,0.0116257850838314,-0.831503301301924,0.108975379442624,1.17284270279682,0.0920614212270822,0.473081875143595,0.0654415461158224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,2.03588501206364,0.0403889446238742,0.0364994897867431,0.324686150805446,0.0228675873258748,0.00820934974070535,0.159634134975641,0.0492367566827105,1.09215474519693,0.114156561490712,0.42094062132974,0.0555156578910966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,4.68330833371727,0.00167679079890651,0.0474506236621568,-0.0102872149962505,0.0449873035227863,0.0082117487049479,-0.440055207498509,0.136550353989429,1.15588281851537,0.122390585729041,0.386958456645468,0.0487723621283997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0.704352971609396,-0.0959223914237271,0.158689424683309,-0.543046725554259,-0.0439113545063989,-0.00576650509378432,-0.00630633636767275,0.062844945152967,0.48807425945351,-0.0816121400747672,-1.1593605656863,-0.0802324895626554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-1.71785665117555,-0.118404727200446,-0.0362501055427639,0.265682182542659,-0.0589526583711866,0.00796216018305561,-0.0528985555752906,0.0804308246415532,0.036399724171928,-0.11764567550436,-1.13702788425441,0.0116678999717238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2.08913176872868,-0.0657493481145223,0.136452486616875,0.813423831081792,-0.0237719505779266,-0.00186811448655154,-0.307272307365798,0.131266205608131,0.86346649200291,-0.112881017706899,-0.894567989245975,-0.0379239133651019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0.956364765047132,0.0157152034415561,-0.00648491129997725,-1.13515800947492,0.000797012314788681,-0.00544785645873076,-0.106791358735468,-0.0187018448066092,-0.703676112340297,-0.0521150983754611,0.922447946497175,0.022042233435265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,0.236240605321736,0.0205533386443113,0.0224601933537352,-1.77554799602944,0.0214290560096968,-0.0035070186230242,-0.571231589279018,0.00133123570358132,-1.31434738944273,0.0689838892651738,0.62186073205025,-0.0638119725349619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,1.39250762200995,0.0143388851135477,-0.0654555688220928,-0.450265848422096,0.0150231456308134,0.00161055781935996,0.0834294687064725,0.0974443130317243,-2.0023769633088,0.0635903431187207,0.174875900046868,-0.0299372638552834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,-1.40099222758923,0.044604162440429,-0.00415395565661028,1.14850246975669,0.0791174233817582,-0.00701930244800526,1.1539114673064,0.148907030340769,3.79978272002983,-0.105384085595928,0.399600936588122,0.157964048463054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-0.780726565902837,0.0743450057225998,-0.0395647382934461,0.309276944465226,0.0778550970112146,-0.00736579763103316,0.876351929760516,0.162382785503907,2.45204457558977,-0.0532401620425171,0.540846584060943,0.133288519623733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,0.690523425741894,-0.0146125426313684,-0.0650984465937425,1.03249979080083,0.0623202740945858,-0.00649177110597329,1.16105346493712,0.15247926443505,2.20229330719531,-0.0621309266192424,0.78612374104333,0.131183806020688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,-0.237582224276968,0.154607352709179,0.0105384324319422,-1.13087826047602,0.0365735559787135,0.00250460515331443,0.160998064674533,-0.182103108569608,2.01635561059986,0.0721869262616283,-1.61062125477318,-0.00542769148654365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,-0.0550667986124642,0.0700324305581853,0.010975170823153,-0.439175035151486,0.0455338691680227,0.00277535378777104,0.0457518912963977,-0.187711999798837,1.48483030438486,0.0652464115173757,-1.9794536038599,0.0153633129097769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,1.49143553366912,0.0311231996255179,-0.0433860681459725,0.0868912807548745,0.0457935388127986,0.00212739069780597,-0.239605048293276,-0.166973767832313,2.21436608566456,0.0521019740238681,-2.07730468720365,0.0125771056927738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3.51157080551015,-0.131201480851035,0.0731166287110645,-0.415871221094124,-0.0262816743176577,0.007849647468657,-0.000824620712274182,-0.0152435658275928,-1.44205739378104,0.134928641542216,0.818595356408163,0.0593353545988985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,-2.05223082040275,0.141206341127356,0.108129508518137,-0.44645730835077,-0.0200322835337818,0.0066787018218815,-0.441202936092664,0.0168445077774925,-1.04670118640496,0.124802025860651,0.362220357640868,0.0925250506894489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,-1.20632195420084,0.168678635662136,0.053167567752885,-1.76525477704911,-0.0179973671430496,0.00870279353118707,-0.287222885862894,0.00608068441812781,-0.900531829515125,0.139962755424984,0.460706758861815,0.0687548088794315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,-0.56519029448908,0.0213330065939562,-0.0819832170792304,-1.03006420045249,0.0325017618285131,-0.000996441260939261,1.14109308620512,0.0351805793523284,-3.03595672306945,0.044232789453765,1.14764776318133,0.0479631119537871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,0.16814256115379,0.0425481073024145,0.0487089791179112,1.09630388630701,-0.0439565575742513,-0.00428418115947981,1.07056557575854,-0.0858244562000335,-2.57384271114585,-0.0718130120651462,0.327219837438739,0.0468487334634415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,1.7424620030108,0.0176467284993047,0.0215139748022879,0.3683372940307,0.0325890236175628,-0.00737706845506423,0.294004289798535,-0.0968351576493336,-4.22502335300891,-0.125194696728711,0.548764755491657,-0.164036993558536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0.620471255438065,0.0610364923280617,-0.0979762047520194,-0.235116283109564,0.0140675642411647,-0.00416294523279665,1.75483462939695,0.0785248457608612,1.45157121787249,-0.0442720063805976,0.974116191824388,-0.0801817523263023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,-0.891036898507716,-0.0636920732001855,-0.00574049234380614,0.945130659847687,0.0314810994368555,-0.00243589042888401,1.30100573314886,0.203185298385471,2.66944403852704,-0.0373671542548147,-0.138708725424036,0.144692360194424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,1.95855407221388,0.0700610097965024,0.0417347492965525,1.14592286436003,-0.0166512249106265,-0.00407400767507409,0.698961267392509,-0.389057607652235,2.81855878516109,0.0536557890238596,-0.0982819980564669,0.0321044864438066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,3.43754703209819,-0.0814489283577334,-0.0198032243780316,0.667531919548605,0.0556226127964878,-0.0058579369408165,0.37920895692542,-0.202351759945172,3.4546465278711,0.126387711791154,-0.14822164286462,0.00615208551170279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,3.33388041828052,0.06710198778271,0.00116768510455589,0.304190630197487,0.00537800288507562,-0.00244195833231324,1.06233372368385,-0.491828162682329,2.2533009908097,0.0353602749240737,-0.0886600717333508,-0.0642318819420409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,2.49653997963554,-0.0187541286246932,0.0841081306165674,-0.182428476082533,0.028954572425036,-0.000829718653969403,0.438905734973328,-0.26610491855856,2.61850866798806,0.0188387457340899,0.104261802413894,-0.0227909153205874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,0.0788160520675039,-0.0392077523619933,0.0483480469291249,-0.214276233402828,0.0853001948500545,-0.00329850551711498,-1.79971836121506,0.18530192193389,-0.0899222668591833,-0.197564124378804,-0.123940428828119,0.075550833846061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,-0.654856224447296,0.0508304674520604,0.0126002812834153,-0.537381086352257,0.0412415536972626,0.0114872135964301,-1.91960123287048,0.281029402411388,-0.353866067053131,0.00829536716654015,-0.0496125053131635,0.0766238619984407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,1.05789322373381,0.0500197720335236,-0.0680308591628336,-0.296570736127781,0.0536879062434936,0.00413370697859979,-1.26380023678617,0.0209674731036603,-0.0448854644070336,0.0407098256649455,0.016070732250534,0.0341768110203594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,2.97244491031999,-0.0361347180513096,0.0686063654947529,1.24882192680871,-0.00867352936344989,0.0019305365434971,-0.51920692234337,-0.135587231109073,1.98632172587622,0.0433742152853699,-1.46999234301553,0.167476197518713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,1.27297995311859,-0.0741392906442048,-0.0126642868314625,-0.542823199307611,0.0185457022759685,-0.0010085198892181,-1.14283002455064,-0.0721920176435731,0.794152397063414,0.108123962648529,-1.61105904273298,0.0214472337858113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,14,-0.0145644230260338,-0.00461673207340929,0.0277592945977219,-0.658017116995879,-0.00906471088164817,0.000709612552169506,-1.21392515073973,-0.0578997459088594,1.16693498608329,0.0395539200392379,-1.67352008630983,0.113415271870914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,0.966450902198631,-0.00598200796263758,-0.0704965944280508,-0.946677458269315,-0.0110248679953964,0.00225632791507679,-0.697953534883503,-0.224793089839397,-1.11307851852222,-0.150534914727116,-1.08253945413114,-0.036505574969342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,1.41044270554289,-0.0576720738374563,0.016161138194138,-0.18688225629211,-0.000579787631606266,-0.00241728385672964,-0.0746527477807204,0.0382928969148472,-2.03942680424042,0.0396409870204997,-0.688616855856314,-0.025802352442438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,15,1.63770694757976,-0.0131067458118474,-0.0126284017346006,-1.87634686369807,-0.00629602216798286,0.00169547824363397,-0.588362628435753,-0.125890594015141,-0.900294618399572,-0.0323322359245629,-1.50822084568905,-0.118128358759502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16,-0.604292897898922,0.0840282880232699,-0.022290096198804,-1.09559245544473,0.00415360227846939,-0.0051293958221255,0.226472484888226,-0.0840544472005801,-0.210681417193928,0.00993139503582119,0.255127744900513,0.206598709701867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,0.487032086648592,0.043488852282749,0.0262417272263653,-0.176323024109256,0.00502506140521053,-0.00509526222435791,0.497834167244317,-0.12247544926616,-0.00992299484655046,-0.0257495187868074,0.410851170032592,0.163238837905347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16,-1.1083768104803,0.0263023895862415,-0.0335009762051517,0.576637189427685,0.0184839488241657,-0.00540340916917488,0.795071226309065,-0.100215909266788,-0.193722881227674,-0.0305677223952781,-0.221702799453271,0.184006203937934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,1.92892937467609,0.00297886316464814,-0.0197020801270592,0.775709846747342,0.00405646603781573,0.00118973991977702,0.28555471406822,-0.236215302361698,-0.0447328865425503,-0.0625647436377424,-1.02186411886261,-0.0469718985148445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17,2.70916977486746,-0.0537329056631873,-0.0100242918056791,0.246450143754357,0.0146365871607639,-0.00459230100031315,0.525950311592979,-0.116316454480536,0.421782012993633,-0.0968046936611337,-0.785965070753532,-0.122438753630286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,17,2.57893416399337,0.0251622074580505,-0.010750345420104,0.120622820764202,0.000515922221036469,0.00159048948774277,0.354709356082205,-0.1173998765779,-0.19421324863399,0.000777440517542255,-0.868453447313204,-0.123886876754687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18,2.65418385181754,0.0701228549014265,0.0566911710898003,-0.715030518706962,0.0291394725100051,2.39802376082814e-05,0.26976095480387,0.0897189908690721,-1.48375855942265,0.0430302111725906,-0.0376126815797253,-0.120485846062777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,6.57818551793828,-0.122453213346412,0.0717162149761798,0.395177490618322,-0.032750654985227,0.00136036942537477,0.205160026382633,0.0535514350815709,-2.01981225738323,0.0349715587296255,-0.110176239643344,-0.134098143258264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18,2.91673790955834,0.0521259276542431,0.0312514297443328,-1.99849111858189,-0.0316119007525675,0.000627509036481479,0.322436313361932,0.0451840402599647,-0.793968006019171,-0.000100484086701904,-0.24220128104175,-0.118252375322805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19,2.53624438059992,-0.0413702374041549,-0.0282068132885334,-0.714004322091363,0.0325173099974698,-0.00526940656863572,1.46998396085179,-0.066217215011891,1.7748761418476,-0.0637815464487071,-1.04913851789863,-0.116568160901578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,19,2.82878759215311,-0.0694310431042385,0.0226782423335523,-0.836111974587844,0.0171225634788792,-0.000898818766898591,0.223464451354562,0.0497278984367721,0.0777589709780617,0.107537435291191,-1.19447401364173,-0.120585566811707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19,1.48813337532819,-0.0432183125823032,-0.0673195461845141,0.685989957586407,0.0583261738349128,-0.00707527019808099,0.402599838368678,0.0111410509977119,1.14499215973358,-0.104459219048352,-1.33640853423467,-0.110644621780656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,3.9475723678759,-0.0105260995561281,0.0374019437942801,-0.018976019890643,-0.00261515927053502,-0.00853954644339054,0.504796382406249,0.0265324919875881,0.659432001084078,-0.00508014724785152,0.10698129984161,0.010187727936936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,3.04794164993668,-0.0626849059560801,-0.0809044192625951,0.0387754382239394,0.0147535874006444,-0.0137795261139751,-0.350201245029894,0.208092299034301,0.841964438688902,-0.00820513367029788,0.230180727865633,-0.0375908813430602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,20,2.66734775589284,0.00137126672969645,-0.040377665461477,0.40729149688447,-0.00171857898502559,-0.00863312235979943,1.06228787916574,-0.132900891561092,0.511990969231195,0.0293850129553604,-0.00826159169778862,0.045436151365313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
