rep,id,eta_b02,eta_b12,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha22
2,32,0.0522819909661383,0.00714795409277163,0,0,0,0,0,0
3,32,0.0642681430589631,0.00399505640566097,0,0,0,0,0,0
1,33,0.0039841591008436,0.000706005549898535,0,0,0,0,0,0
2,33,0.00189378815046393,-0.00331944905411601,0,0,0,0,0,0
3,33,-0.0317494802360754,-0.000626281904010245,0,0,0,0,0,0
1,34,0.0117325655729745,-0.00503341426225934,0,0,0,0,0,0
2,34,0.00518424332336398,-0.00480403652759846,0,0,0,0,0,0
3,34,0.0137388655577899,-0.00607835882282397,0,0,0,0,0,0
1,35,-0.0041187839084369,0.00491276995843298,0,0,0,0,0,0
2,35,0.0443479349068978,0.00148407271904413,0,0,0,0,0,0
3,35,0.00146777620684801,0.00535922252178836,0,0,0,0,0,0
1,36,0.0653221790408649,0.00406251229854407,0,0,0,0,0,0
2,36,0.0452417992134997,0.00314734526606143,0,0,0,0,0,0
3,36,0.0761307832790559,0.00050396416361728,0,0,0,0,0,0
1,37,0.00655838263466624,0.0066391914351016,0,0,0,0,0,0
2,37,-0.00341763082294833,-0.000616019132054107,0,0,0,0,0,0
3,37,-0.0110070723763185,0.0113928721196035,0,0,0,0,0,0
1,38,-0.0183759937481076,0.004545478419577,0,0,0,0,0,0
2,38,0.0062225305993282,0.00308240644604872,0,0,0,0,0,0
3,38,-0.00625633996990249,0.00454849363173148,0,0,0,0,0,0
1,39,0.0418740782167184,-0.000727029089000515,0,0,0,0,0,0
2,39,0.0686870266618831,0.00574215822344297,0,0,0,0,0,0
3,39,0.0872702023899654,0.00110923683592303,0,0,0,0,0,0
1,40,-0.0204753158140649,-0.0023397755430919,0,0,0,0,0,0
2,40,-0.0129221454783677,0.0020359839615354,0,0,0,0,0,0
3,40,0.0215537654889957,0.00423311337531488,0,0,0,0,0,0
1,41,0.0639004796136646,0.000416020318925296,0,0,0,0,0,0
2,41,-0.0276812779503333,0.00346930734177368,0,0,0,0,0,0
3,41,-0.0114752729073286,-7.34210272350854e-05,0,0,0,0,0,0
1,42,-0.0418479941375649,0.00344183437167886,0,0,0,0,0,0
2,42,-0.032532790543387,0.00140496027591699,0,0,0,0,0,0
3,42,-0.0662963516314274,9.9988581132149e-05,0,0,0,0,0,0
1,43,0.0501571609770011,0.0100357595265053,0,0,0,0,0,0
2,43,0.0219234109981183,0.00808935893121543,0,0,0,0,0,0
3,43,0.0277822221252011,0.0107824997720657,0,0,0,0,0,0
1,44,0.0344720694055578,-0.00080251115003694,0,0,0,0,0,0
2,44,-0.00792394905217897,0.000360409703467143,0,0,0,0,0,0
3,44,0.00990377095942652,0.000744746621940661,0,0,0,0,0,0
1,45,0.00836616795887846,-0.000933699721118399,0,0,0,0,0,0
2,45,0.0337845434724526,-0.00201511950767011,0,0,0,0,0,0
3,45,0.0364327747031234,-0.00480689098096599,0,0,0,0,0,0
1,46,0.00791411470798487,0.00683608359184337,0,0,0,0,0,0
2,46,0.00575804418404946,0.00415727426583851,0,0,0,0,0,0
3,46,-0.00186087131468948,-0.000734609030048827,0,0,0,0,0,0
1,47,0.0294748358483607,0.00474656831732211,0,0,0,0,0,0
2,47,0.0384543539050801,0.00643846095755147,0,0,0,0,0,0
3,47,0.0185037922041573,-0.00382716623606746,0,0,0,0,0,0
1,48,-0.0670961413689319,0.00456119778436142,0,0,0,0,0,0
2,48,0.0332777595847711,-0.000634970214082359,0,0,0,0,0,0
3,48,0.0147413748933403,0.0022768727607498,0,0,0,0,0,0
1,49,0.0497471513769634,-0.00269857329757799,0,0,0,0,0,0
2,49,0.0456870333117809,-0.00126583139858462,0,0,0,0,0,0
3,49,0.0675230406221781,0.00395829233819298,0,0,0,0,0,0
1,50,0.0197437463159789,-0.00915958456697738,0,0,0,0,0,0
2,50,0.0119914016184763,-0.000284734338260764,0,0,0,0,0,0
3,50,0.0786459482850326,-0.00374941166733112,0,0,0,0,0,0
1,51,0.0372262335655167,0.00477189412734134,0,0,0,0,0,0
2,51,0.0293141860134929,0.00470085194915046,0,0,0,0,0,0
3,51,0.0466097672547781,0.000955978577410435,0,0,0,0,0,0
1,52,-0.0147716425450861,0.00122998786704689,0,0,0,0,0,0
2,52,-0.00464590674027576,0.000922117655749823,0,0,0,0,0,0
3,52,0.0392608822154168,-0.00130849944116423,0,0,0,0,0,0
1,53,-0.0590202619189801,0.00198268424063519,0,0,0,0,0,0
2,53,0.0205163615226454,0.00523880174726712,0,0,0,0,0,0
3,53,0.000729828242454822,-0.00595631982400611,0,0,0,0,0,0
1,54,0.0806151853492389,0.0088818757826793,0,0,0,0,0,0
2,54,0.116645087551376,0.00539107574925128,0,0,0,0,0,0
3,54,0.0977802771522045,3.50223919651227e-05,0,0,0,0,0,0
1,55,0.00891789093445006,0.00497803674279034,0,0,0,0,0,0
2,55,0.0175380808587997,7.11556087127385e-05,0,0,0,0,0,0
3,55,0.0202715831471902,0.00405891427594523,0,0,0,0,0,0
1,56,0.0561772641460818,0.00602634349767675,0,0,0,0,0,0
2,56,0.0299153934044059,0.0105532383654449,0,0,0,0,0,0
3,56,-0.0287347810152809,0.00510309386815856,0,0,0,0,0,0
1,57,-0.0378741769442614,0.000895032601649509,0,0,0,0,0,0
2,57,0.0304272107316947,0.00321628769303972,0,0,0,0,0,0
3,57,-0.00297033590481721,-0.00475864956204918,0,0,0,0,0,0
1,58,0.0704394058076776,-0.00324797760468305,0,0,0,0,0,0
2,58,0.0224180817129458,0.000894616104911141,0,0,0,0,0,0
3,58,0.0439477150725303,5.78854811767587e-06,0,0,0,0,0,0
1,59,0.00130523430367191,0.00546981515305379,0,0,0,0,0,0
2,59,0.0303875043948549,-0.00143780400207327,0,0,0,0,0,0
3,59,-0.0268403970273585,0.0029992986971878,0,0,0,0,0,0
1,60,-0.050903533343666,0.00113702758549244,0,0,0,0,0,0
2,60,-0.0507754530144178,0.00123754690377829,0,0,0,0,0,0
3,60,-0.0138340560881378,0.000210813308629423,0,0,0,0,0,0
1,61,-0.0164658412264842,-0.00353357141179329,0,0,0,0,0,0
2,61,0.0212688776064898,0.00536847278622072,0,0,0,0,0,0
3,61,-0.0450574581311667,0.00240640390684934,0,0,0,0,0,0
1,62,-0.0471094480667054,-0.0011418791466184,0,0,0,0,0,0
2,62,-0.00501387428166655,-0.00270704751446298,0,0,0,0,0,0
3,62,-0.0391302198621482,-0.00841092966895385,0,0,0,0,0,0
1,63,-0.0525333857686388,-0.00161380878103126,0,0,0,0,0,0
2,63,-0.0574849515256615,-0.000546111254204149,0,0,0,0,0,0
3,63,-0.0364233738782866,-0.00297940598308747,0,0,0,0,0,0
1,64,-0.0233487629614864,0.00164642526610583,0,0,0,0,0,0
2,64,-0.0251886867979803,0.00290517096232807,0,0,0,0,0,0
3,64,0.000590689891481588,-0.00669191060571795,0,0,0,0,0,0
1,65,0.0534979119697896,0.00141085724400092,0,0,0,0,0,0
2,65,-0.0205038284726742,0.0099952990708693,0,0,0,0,0,0
3,65,-0.0251668148486122,0.00131567352049909,0,0,0,0,0,0
1,66,-0.0466195203938256,0.00340643367750585,0,0,0,0,0,0
2,66,-0.00657215087575569,-0.000936886278239745,0,0,0,0,0,0
3,66,-0.0379758114398738,0.00234302814003127,0,0,0,0,0,0
1,67,-0.00537979023112367,0.00968685985261969,0,0,0,0,0,0
2,67,0.0639123678007518,0.00511899373860086,0,0,0,0,0,0
3,67,0.0577168395103547,0.00482810582663488,0,0,0,0,0,0
1,68,-0.00836668876596924,0.00777669472963571,0,0,0,0,0,0
2,68,0.0450717600599981,0.00638188584114834,0,0,0,0,0,0
3,68,-0.0116919031863505,0.0107729043593345,0,0,0,0,0,0
1,69,-0.0373463090645947,-0.00321455879796482,0,0,0,0,0,0
2,69,-0.0707936699971743,0.000754305119509348,0,0,0,0,0,0
3,69,-0.00287057108636279,0.00165982329780335,0,0,0,0,0,0
1,70,-0.0114120898386467,-6.53916181857601e-05,0,0,0,0,0,0
2,70,-0.0233685300324487,0.000121708716920722,0,0,0,0,0,0
3,70,-0.0184371981166409,0.000619080431466247,0,0,0,0,0,0
1,71,0.029235521225365,-0.00659869747947838,0,0,0,0,0,0
2,71,0.0142579519955683,-0.00653110419418173,0,0,0,0,0,0
3,71,-0.0258129681471528,-0.00336279979523586,0,0,0,0,0,0
1,72,0.0209265589958028,-0.00426091602498341,0,0,0,0,0,0
2,72,0.0342962260185402,-0.00441442499152846,0,0,0,0,0,0
3,72,0.0133305240176069,-0.00299211383924276,0,0,0,0,0,0
1,73,-0.0420040703552385,0.00344967409642215,0,0,0,0,0,0
2,73,-0.00805404270357801,0.00142033187505845,0,0,0,0,0,0
3,73,-0.0544152779488831,0.00373891839947437,0,0,0,0,0,0
1,74,0.108590613101437,0.00599070183952145,0,0,0,0,0,0
2,74,0.020942095386256,-0.00406243566314138,0,0,0,0,0,0
3,74,0.00576889166504202,-0.00465787678865227,0,0,0,0,0,0
1,75,0.0618276268246216,-0.000689124119755723,0,0,0,0,0,0
2,75,0.0111284469857473,0.00286820174538063,0,0,0,0,0,0
3,75,0.017681472079409,0.00219813353934003,0,0,0,0,0,0
1,76,-0.00674046036383302,-0.00759313321094101,0,0,0,0,0,0
2,76,0.0512215376302665,-0.00499543047317721,0,0,0,0,0,0
3,76,0.0466477433326062,-0.00120761532783376,0,0,0,0,0,0
1,77,-0.00250118937205546,0.00131414860540555,0,0,0,0,0,0
2,77,-0.0103789824719911,0.0020238903932817,0,0,0,0,0,0
3,77,-0.0178954565434069,0.00306182688565039,0,0,0,0,0,0
1,78,0.0339398962875137,-0.00576190467113903,0,0,0,0,0,0
2,78,0.0224423358493464,-0.00597004434940398,0,0,0,0,0,0
3,78,0.0261024967323387,-0.00938410690281002,0,0,0,0,0,0
1,79,0.0230998469259314,0.00237540195309313,0,0,0,0,0,0
2,79,0.0384055759200495,-0.00194338735221508,0,0,0,0,0,0
3,79,0.0329924734449811,-0.00252736178079149,0,0,0,0,0,0
1,80,-0.00495457246154807,0.00538147972821275,0,0,0,0,0,0
2,80,0.0350205167615778,0.00026799394568414,0,0,0,0,0,0
3,80,0.0162549034610864,0.00497498385586854,0,0,0,0,0,0
1,81,0.00903558456067177,-0.00416225411213331,0,0,0,0,0,0
2,81,0.0120336861548465,-0.00571320754743921,0,0,0,0,0,0
3,81,0.00537728586067576,-0.00546215480730831,0,0,0,0,0,0
1,82,-0.0762954158042159,0.0001469879381484,0,0,0,0,0,0
2,82,-0.0460083797118784,0.000711301597602499,0,0,0,0,0,0
3,82,-0.0549796334679629,0.000767313000940077,0,0,0,0,0,0
1,83,0.0310785039242711,-0.00977158066238679,0,0,0,0,0,0
2,83,-0.0276635994513672,-0.00287744675294336,0,0,0,0,0,0
3,83,0.00495869387944037,-0.00418094871770721,0,0,0,0,0,0
1,84,0.00983402067850481,-0.00986022886491873,0,0,0,0,0,0
2,84,0.0105322347878216,-0.0102639071163192,0,0,0,0,0,0
3,84,-0.0182881659063634,-0.00138744810526616,0,0,0,0,0,0
1,85,-0.0618843119419061,0.00372656967740276,0,0,0,0,0,0
2,85,-0.0538824872561978,0.00425900712833048,0,0,0,0,0,0
3,85,-0.0355838171079226,0.00316615929604601,0,0,0,0,0,0
1,86,0.0214069956119829,0.000570942971588786,0,0,0,0,0,0
2,86,0.0055441108298151,0.00173794883999266,0,0,0,0,0,0
3,86,-0.0030240702657709,0.000799026468446509,0,0,0,0,0,0
1,87,-0.0426941837019603,-0.00586683810284628,0,0,0,0,0,0
2,87,-0.0159367114882043,-0.0038648944283057,0,0,0,0,0,0
3,87,-0.0744937150686509,-0.00820138735681791,0,0,0,0,0,0
1,88,-0.0141671208685628,0.00106522909566233,0,0,0,0,0,0
2,88,-0.0115210582048801,0.0017981064573507,0,0,0,0,0,0
3,88,-0.00873385048710684,0.000749729349791535,0,0,0,0,0,0
1,89,0.021491952643542,0.00193438198357438,0,0,0,0,0,0
2,89,0.0372114798589349,-0.00128962403659377,0,0,0,0,0,0
3,89,0.0468102851859964,-0.00750231611355522,0,0,0,0,0,0
1,90,-0.00432858927417534,0.00196165047847872,0,0,0,0,0,0
2,90,-0.0158160452666944,0.00216179754743755,0,0,0,0,0,0
3,90,0.0252838703242952,-0.013046425061419,0,0,0,0,0,0
1,91,-0.035638699300887,-0.000503926760743675,0,0,0,0,0,0
2,91,-0.0323059956855127,-0.00980793330260031,0,0,0,0,0,0
3,91,-0.016999508025906,-0.00264861636055298,0,0,0,0,0,0
1,92,-0.0176645196118459,0.00955783171364582,0,0,0,0,0,0
2,92,0.0419965562155085,0.00619680975645732,0,0,0,0,0,0
3,92,0.0452555788240758,0.00596903790756512,0,0,0,0,0,0
1,93,-0.0632464272789823,-0.000381903347379538,0,0,0,0,0,0
2,93,-0.0737983966596714,0.0026266851553253,0,0,0,0,0,0
3,93,-0.0182904704704949,-0.00421027366903866,0,0,0,0,0,0
1,94,0.011754475804973,-0.00905862412043063,0,0,0,0,0,0
2,94,0.0469434835974525,-0.0104338597463867,0,0,0,0,0,0
3,94,-0.0142782226456726,-0.00740982400912559,0,0,0,0,0,0
1,95,0.0613975227563976,0.000179160026035368,0,0,0,0,0,0
2,95,0.092458791093704,0.00179427125718195,0,0,0,0,0,0
3,95,0.0402600536283666,-0.00225626338501587,0,0,0,0,0,0
1,96,-0.0677635033247546,-0.0044338539395377,0,0,0,0,0,0
2,96,-0.0535880277876544,-0.000897172426053564,0,0,0,0,0,0
3,96,-0.0566561676842321,0.0022505690465004,0,0,0,0,0,0
1,97,-0.0151998133631706,0.00338607975621105,0,0,0,0,0,0
2,97,0.0147650985403294,0.00442343743057401,0,0,0,0,0,0
3,97,0.0351875262713053,0.000927658777876669,0,0,0,0,0,0
1,98,-0.00393315996821464,-0.00287842794220489,0,0,0,0,0,0
2,98,0.00215614915177564,-0.00574533354218905,0,0,0,0,0,0
3,98,-0.0156004969815084,0.00462640936730726,0,0,0,0,0,0
1,99,0.0035887867697042,0.00168981336557873,0,0,0,0,0,0
2,99,-0.0489768068468655,0.00802134649958709,0,0,0,0,0,0
3,99,-0.00679097115856475,-0.00699150680834206,0,0,0,0,0,0
1,100,-0.075493550893591,0.00527217564455355,0,0,0,0,0,0
2,100,-0.0514877203107931,0.00804348277685424,0,0,0,0,0,0
3,100,-0.0233819425201336,0.00730440179483137,0,0,0,0,0,0
1,101,0.0221249827671413,-0.00767682004902939,0,0,0,0,0,0
2,101,-0.0129982656560319,0.000437236817589708,0,0,0,0,0,0
3,101,0.00612284642849126,-0.00530914404605405,0,0,0,0,0,0
1,102,0.0131061705503646,0.0104565346118112,0,0,0,0,0,0
2,102,0.0325537226525814,-0.00727607334110839,0,0,0,0,0,0
3,102,-0.00725750354395593,0.00306109745691396,0,0,0,0,0,0
1,103,-0.0495158492380181,-0.00264026963581501,0,0,0,0,0,0
2,103,-0.010780291677162,-0.00723494988978869,0,0,0,0,0,0
3,103,-0.0146587591688512,0.00290204537118674,0,0,0,0,0,0
1,104,-0.0253326747574238,0.00836471496426766,0,0,0,0,0,0
2,104,0.0153898652014881,0.000198118509718107,0,0,0,0,0,0
3,104,0.0191834809585929,0.00306420268830904,0,0,0,0,0,0
1,105,-0.0266058328410246,0.0035582910019827,0,0,0,0,0,0
2,105,-0.0234225360890976,0.0030226240877945,0,0,0,0,0,0
3,105,-0.00778191367384107,0.00157984858729449,0,0,0,0,0,0
1,106,-0.0336441826897103,0.00259818812126621,0,0,0,0,0,0
2,106,-0.00903814768116007,0.000423351208029942,0,0,0,0,0,0
3,106,-0.0290965659941671,0.00291574351572079,0,0,0,0,0,0
1,107,0.0658040107119175,-0.00801428504612597,0,0,0,0,0,0
2,107,-0.0151121050287193,0.000657727836940148,0,0,0,0,0,0
3,107,-0.000974487177545669,0.00748474489903337,0,0,0,0,0,0
1,108,-0.000545915712161893,0.00479511343307922,0,0,0,0,0,0
2,108,-0.0417222336161824,0.00565240559479087,0,0,0,0,0,0
3,108,-0.0281669570500584,0.00702516881428322,0,0,0,0,0,0
1,109,-0.00847842374311725,-0.00328183544020087,0,0,0,0,0,0
2,109,-0.0119496327489035,-0.00427152984984519,0,0,0,0,0,0
3,109,-0.00340311200498622,-0.00397275988146246,0,0,0,0,0,0
1,110,-0.0243206079187734,-0.00383640975498544,0,0,0,0,0,0
2,110,-0.0196911367924821,0.00475487412265885,0,0,0,0,0,0
3,110,-0.00891032014888093,-0.00520691048500531,0,0,0,0,0,0
1,111,0.0466848311660746,-0.00331725570095484,0,0,0,0,0,0
2,111,0.0562329528051606,0.00349241420725591,0,0,0,0,0,0
3,111,0.0440527681417802,-0.00463848417073333,0,0,0,0,0,0
1,112,-0.0430923896053503,-0.00722827450843346,0,0,0,0,0,0
2,112,-0.0169775634146827,-0.00125770255032229,0,0,0,0,0,0
3,112,-0.0517143404036213,-0.000643674230971678,0,0,0,0,0,0
1,113,0.0403962958936646,0.00335458025845557,0,0,0,0,0,0
2,113,0.0472124150557622,-0.00516739084696456,0,0,0,0,0,0
3,113,0.0194078279143284,-0.00186006011972513,0,0,0,0,0,0
1,114,-0.0151305047626256,-0.00234197176943019,0,0,0,0,0,0
2,114,0.0211522757139075,-0.00478745675546005,0,0,0,0,0,0
3,114,-0.0112269377533556,-0.000398046850578446,0,0,0,0,0,0
1,115,0.00789933362461426,-0.00347524141588152,0,0,0,0,0,0
2,115,-0.0220968138099904,0.00456988553665176,0,0,0,0,0,0
3,115,-0.00941308895035142,0.00273308110897206,0,0,0,0,0,0
1,116,-0.000398471098762343,-0.00666593936226219,0,0,0,0,0,0
2,116,-0.0281669856957167,-0.00439842023326092,0,0,0,0,0,0
3,116,-0.0152636347305766,-0.00255995156107092,0,0,0,0,0,0
1,117,-0.0793555590191497,-0.00282377418668586,0,0,0,0,0,0
2,117,-0.102242698529364,-0.00219772197030677,0,0,0,0,0,0
3,117,-0.0601807527400187,-0.00602714330157969,0,0,0,0,0,0
1,118,-0.0419677286498956,-0.00513900995520826,0,0,0,0,0,0
2,118,-0.0595962009803559,-0.00239087264126379,0,0,0,0,0,0
3,118,-0.0887795156203479,0.00157940745337762,0,0,0,0,0,0
1,119,0.0215764104645562,-0.00112323196600902,0,0,0,0,0,0
2,119,0.010121045825576,-0.00533123910473719,0,0,0,0,0,0
3,119,0.00269887551383441,0.00269671857825861,0,0,0,0,0,0
1,120,-0.0673057386765619,0.00731481260110911,0,0,0,0,0,0
2,120,0.00599201191308296,-0.00156742133497815,0,0,0,0,0,0
3,120,-0.0663252173799984,-0.00596147787075173,0,0,0,0,0,0
1,121,0.0330696646847839,0.000841183665753965,0,0,0,0,0,0
2,121,0.0262300959767394,-0.000402074837929288,0,0,0,0,0,0
3,121,-0.00566536031672982,0.00101939790874552,0,0,0,0,0,0
1,122,0.0208238390803661,-0.00367684181147433,0,0,0,0,0,0
2,122,0.0482353498072285,-0.00558758065003236,0,0,0,0,0,0
3,122,0.0302775723769386,-0.00357287565890088,0,0,0,0,0,0
1,123,0.0337405192307232,0.00398185498875929,0,0,0,0,0,0
2,123,0.0725949952526737,0.00417509309928944,0,0,0,0,0,0
3,123,0.0638209940343479,0.0132104113979167,0,0,0,0,0,0
1,124,0.0471683354966492,0.00156863007158735,0,0,0,0,0,0
2,124,0.0612700816419141,0.000766142525765894,0,0,0,0,0,0
3,124,0.0538052576170402,0.00346218935484094,0,0,0,0,0,0
1,125,0.0298107169614825,-0.00310594405867773,0,0,0,0,0,0
2,125,0.0295072110788626,-0.00457126631576341,0,0,0,0,0,0
3,125,0.0357564349704544,-0.00436718333042378,0,0,0,0,0,0
1,126,-0.0445134381453016,-0.000226113267800077,0,0,0,0,0,0
2,126,-0.00505289771367057,-0.00367909397778853,0,0,0,0,0,0
3,126,-0.0230967734474579,-0.000434686455182027,0,0,0,0,0,0
1,127,-0.0100730932567945,-0.00192400840459566,0,0,0,0,0,0
2,127,0.0299347110188881,-0.00443663137326608,0,0,0,0,0,0
3,127,-0.0192159254830351,-0.000241851706109717,0,0,0,0,0,0
1,128,0.0019548413667696,0.00231661985856902,0,0,0,0,0,0
2,128,-0.0071748742264397,-0.00516818778563103,0,0,0,0,0,0
3,128,-0.057920278978191,0.00600236794910493,0,0,0,0,0,0
1,129,-0.0194937504834058,0.00138773880338974,0,0,0,0,0,0
2,129,-0.0507645999421475,0.00464077759341849,0,0,0,0,0,0
3,129,-0.0352443926548851,0.00686124194903926,0,0,0,0,0,0
1,130,-0.056450547783597,-0.0115410547651234,0,0,0,0,0,0
2,130,-0.0079263936140892,-0.00487390702645567,0,0,0,0,0,0
3,130,0.00177471556234465,0.00435658535475546,0,0,0,0,0,0
1,131,0.0477425576568162,-0.00435403498279752,0,0,0,0,0,0
2,131,0.0329958895841944,-0.000466865167253262,0,0,0,0,0,0
3,131,0.0413299629385495,0.000839000473265478,0,0,0,0,0,0
1,132,0.066942421018628,-0.00013690859632282,0,0,0,0,0,0
2,132,0.0620638008666816,-0.00247690962786774,0,0,0,0,0,0
3,132,0.087166091672259,-0.00376306735758179,0,0,0,0,0,0
1,133,-0.00295677168459996,-0.00243813711594172,0,0,0,0,0,0
