rep,id,b02,b12,p1,g1,p2,g2,alpha12,alpha22
1,1,7.45731997262023,-0.00325545785603923,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,1,7.3601465627337,0.00412971288603509,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,1,7.38894991942559,0.0047304141446397,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,2,7.3268464400103,0.000444878748617653,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,2,7.32916259020051,0.00104844033488678,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,2,7.32943302321294,8.34309310469393e-05,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,3,7.46059760449393,-0.000311687645503528,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,3,7.49849466334181,0.00216472756831214,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,3,7.50451157271709,-0.00175980381981762,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,4,7.37822270316218,0.00378983770547406,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,4,7.41652621293018,0.0101461581951577,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,4,7.36430101503151,0.00190271923367647,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,5,7.37091195415855,-0.00823209539572345,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,5,7.34039844342794,0.000101504815551674,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,5,7.37380625050696,-0.00417337582891767,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,6,7.41754793808824,-0.00474255635895015,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,6,7.39831198558382,0.00136995034830727,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,6,7.3838860861216,-0.00647087434716696,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,7,7.39540394789037,-0.00115689945046777,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,7,7.40906502345154,0.00722982874599528,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,7,7.4068638363323,0.000722248394962058,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,8,7.48911256286882,0.00426733375947795,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,8,7.44413749623276,0.00537849518347065,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,8,7.43630419065502,0.00673260717272898,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,9,7.39963081851809,-0.000171517134132129,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,9,7.36120281931661,0.00152019113393621,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,9,7.35136608337462,0.00442787900575263,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,10,7.43067042673874,0.00145109327024706,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,10,7.38708561571545,0.00580529962049785,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,10,7.4342000864717,-0.00364082589207752,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,11,7.44642949018623,-0.000564672679228843,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,11,7.43353864904004,0.00775696306156254,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,11,7.47602902569644,0.00109349839402912,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,12,7.36324885834907,-0.00147269303452495,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,12,7.38678839144033,0.00696155730567864,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,12,7.3887061069075,0.000200383229437977,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,13,7.44262045614606,0.00803260850207718,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,13,7.41667758079383,0.00236790155283483,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,13,7.38120733782694,0.0154613675605674,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
1,14,7.35188046037394,0.0033210530139975,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
2,14,7.37506895149676,0.00498524091812491,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
3,14,7.34381188293608,0.0033284041891435,0.109738818786101,0.161280275152778,0.728523355420145,0.12266459507834,-10.0652095106368,3.79250276832345
