id,eta_b02_SAEM,eta_b12_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha12_SAEM,eta_alpha22_SAEM
166,-0.0225268,0.001462,0,0,0,0,0,0
167,0.0354414,0.00140381,0,0,0,0,0,0
168,0.00572223,-0.00232886,0,0,0,0,0,0
169,0.0114604,-0.000129957,0,0,0,0,0,0
170,-0.0350887,-0.00462167,0,0,0,0,0,0
171,0.0283159,-7.25975e-05,0,0,0,0,0,0
172,-0.00583834,0.00120141,0,0,0,0,0,0
173,0.0222958,0.00478432,0,0,0,0,0,0
174,-0.0681147,-0.0039243,0,0,0,0,0,0
175,0.0633152,-0.000513165,0,0,0,0,0,0
176,-0.0369286,0.00813463,0,0,0,0,0,0
177,0.0122967,0.000556315,0,0,0,0,0,0
178,0.0633703,0.00253046,0,0,0,0,0,0
179,-0.0209609,-0.000271907,0,0,0,0,0,0
180,0.019213,0.000428465,0,0,0,0,0,0
181,0.00637579,0.00125796,0,0,0,0,0,0
182,-0.00449677,-0.00185875,0,0,0,0,0,0
183,-0.040668,0.00162721,0,0,0,0,0,0
184,0.0104571,-0.000626563,0,0,0,0,0,0
185,-0.0182604,0.000758196,0,0,0,0,0,0
186,0.00462809,-0.00295877,0,0,0,0,0,0
187,-0.0199785,0.000780514,0,0,0,0,0,0
188,0.00824188,0.000523751,0,0,0,0,0,0
189,-0.00374399,-0.00296172,0,0,0,0,0,0
190,0.0162743,-0.00337621,0,0,0,0,0,0
191,-0.0106545,-0.000302281,0,0,0,0,0,0
192,0.0524856,0.00290084,0,0,0,0,0,0
193,0.00490938,-0.000194694,0,0,0,0,0,0
194,0.0134045,0.000489517,0,0,0,0,0,0
195,0.00501474,-0.00288643,0,0,0,0,0,0
196,-0.0296038,-0.00355814,0,0,0,0,0,0
197,-0.000239774,0.00509938,0,0,0,0,0,0
198,-0.0263545,0.0048412,0,0,0,0,0,0
199,-0.00880282,-0.00978312,0,0,0,0,0,0
200,-0.0580006,0.000547286,0,0,0,0,0,0
201,-0.0821851,-0.00269384,0,0,0,0,0,0
202,-0.0291491,-0.00181687,0,0,0,0,0,0
203,0.0110461,0.00057738,0,0,0,0,0,0
204,-0.030467,0.00246967,0,0,0,0,0,0
205,-0.0402826,-0.00193643,0,0,0,0,0,0
206,0.0221931,-0.00690366,0,0,0,0,0,0
207,-0.0111377,0.0010201,0,0,0,0,0,0
208,0.0217415,0.0014666,0,0,0,0,0,0
209,0.0233231,0.00203447,0,0,0,0,0,0
210,0.0447556,0.00408893,0,0,0,0,0,0
211,0.00804725,-0.000901759,0,0,0,0,0,0
212,0.0288615,-2.4735e-05,0,0,0,0,0,0
213,0.0385629,-0.00382537,0,0,0,0,0,0
214,0.01083,0.00202585,0,0,0,0,0,0
215,0.014382,0.000335409,0,0,0,0,0,0
216,-0.0283228,0.00221212,0,0,0,0,0,0
217,0.0565521,0.000803608,0,0,0,0,0,0
218,0.0120112,0.000581592,0,0,0,0,0,0
219,-0.0148037,0.00633477,0,0,0,0,0,0
220,0.00646022,-0.00526081,0,0,0,0,0,0
221,-0.0195498,-0.000159938,0,0,0,0,0,0
222,0.00112915,-0.000995049,0,0,0,0,0,0
223,-0.0148529,-0.00113381,0,0,0,0,0,0
224,0.0543263,0.00275102,0,0,0,0,0,0
225,-0.0409408,-0.0020602,0,0,0,0,0,0
226,-0.00887184,-0.000171376,0,0,0,0,0,0
227,-0.0184281,0.000513258,0,0,0,0,0,0
228,-0.00628551,0.000124441,0,0,0,0,0,0
229,-0.00390178,0.00173912,0,0,0,0,0,0
230,0.0144888,0.000566084,0,0,0,0,0,0
231,-0.00767217,0.000163664,0,0,0,0,0,0
232,-0.070002,0.000449266,0,0,0,0,0,0
233,0.00013728,-0.0039478,0,0,0,0,0,0
234,-0.0174844,0.00267098,0,0,0,0,0,0
235,-0.00687947,3.12409e-06,0,0,0,0,0,0
236,0.0227138,0.00179378,0,0,0,0,0,0
237,-0.0667122,-0.00409945,0,0,0,0,0,0
238,0.000278676,-0.00551835,0,0,0,0,0,0
239,-0.0155083,0.00780563,0,0,0,0,0,0
240,-0.0362498,-0.000192385,0,0,0,0,0,0
241,0.00737307,-0.000681634,0,0,0,0,0,0
242,0.0148444,-0.00766972,0,0,0,0,0,0
243,0.0543492,-0.00123199,0,0,0,0,0,0
244,0.0327373,-0.00740417,0,0,0,0,0,0
245,-0.00787567,-0.00462525,0,0,0,0,0,0
246,0.057618,-0.00101323,0,0,0,0,0,0
247,0.0122472,-0.00973069,0,0,0,0,0,0
248,-0.0566075,-0.00405911,0,0,0,0,0,0
249,0.00819928,0.000354411,0,0,0,0,0,0
250,0.015668,-0.00464107,0,0,0,0,0,0
251,0.055008,0.00187473,0,0,0,0,0,0
252,-0.0583216,-0.000309636,0,0,0,0,0,0
253,-0.0214601,-0.000203207,0,0,0,0,0,0
254,0.0617151,0.00272545,0,0,0,0,0,0
255,-0.00118939,0.00323929,0,0,0,0,0,0
256,0.00468086,-0.000854135,0,0,0,0,0,0
257,0.0144009,-0.000720901,0,0,0,0,0,0
258,-0.0354479,0.00871048,0,0,0,0,0,0
259,0.101201,0.00698001,0,0,0,0,0,0
260,-0.0399903,-0.00170184,0,0,0,0,0,0
261,0.00759718,-0.00472567,0,0,0,0,0,0
262,-0.0465752,-0.00278546,0,0,0,0,0,0
263,0.0204275,-0.000211153,0,0,0,0,0,0
264,0.0221019,0.000566351,0,0,0,0,0,0
265,-0.0444429,-0.00195144,0,0,0,0,0,0
266,-0.0372644,-0.00195482,0,0,0,0,0,0
267,-0.00814642,0.00136506,0,0,0,0,0,0
268,-0.0151,0.00303154,0,0,0,0,0,0
269,-0.00527103,-0.00130647,0,0,0,0,0,0
270,-0.0373886,0.00456035,0,0,0,0,0,0
271,0.0229922,0.000391212,0,0,0,0,0,0
272,0.00428117,-0.00108057,0,0,0,0,0,0
273,0.0676025,0.003285,0,0,0,0,0,0
274,0.0164196,0.00455937,0,0,0,0,0,0
275,0.0093418,0.000438675,0,0,0,0,0,0
276,0.016137,0.00642328,0,0,0,0,0,0
277,-0.00384076,0.000405852,0,0,0,0,0,0
278,-0.0191848,-0.000977207,0,0,0,0,0,0
279,0.0361763,0.0031957,0,0,0,0,0,0
280,-0.0848681,0.00271738,0,0,0,0,0,0
281,0.0293497,0.00245949,0,0,0,0,0,0
282,-0.0476996,-0.00248459,0,0,0,0,0,0
283,0.0429301,0.00139751,0,0,0,0,0,0
284,0.0293566,0.0042892,0,0,0,0,0,0
285,-0.0685742,-0.0031869,0,0,0,0,0,0
286,-0.0172307,-0.00430132,0,0,0,0,0,0
287,0.0331014,0.00600119,0,0,0,0,0,0
288,0.00571945,0.000525366,0,0,0,0,0,0
289,-0.0569777,0.00026215,0,0,0,0,0,0
290,-0.00765339,-0.000227861,0,0,0,0,0,0
291,-0.0321887,-0.00114486,0,0,0,0,0,0
292,0.000507355,0.000650688,0,0,0,0,0,0
293,0.0549155,0.00202809,0,0,0,0,0,0
294,-0.010155,0.000479056,0,0,0,0,0,0
295,0.0623789,0.00141063,0,0,0,0,0,0
296,0.0100808,-0.00165169,0,0,0,0,0,0
297,0.0262474,0.00677126,0,0,0,0,0,0
298,-0.0349652,-0.000686618,0,0,0,0,0,0
299,-0.0307193,0.000929032,0,0,0,0,0,0
300,-0.0248914,-0.000674275,0,0,0,0,0,0
