rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b06,eta_b16,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha26
1,1,-1.10986107467515,0.0806850952773688,0.00475088928855838,0.551682323107057,-0.0442426107992757,0.0002911627392572,1.31770498266306,-0.0262697723865902,0.615227343726693,0.0480294305561884,0.73903140456266,-0.157312425981166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.0223722055468611,0.13439401975755,0.0998869597178284,0.640089370018933,-0.0648274333223959,0.00341228619937626,-0.195899551919014,0.144667975895693,0.725497216063896,0.0683162095630635,0.287035804908767,0.163697976457285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.0432093522760058,-0.0521440671971711,-0.0635322027912265,-1.31628484331134,-0.0731481848451105,0.00075533568437616,0.957024485207957,0.0260454690040499,1.67084489211329,0.0778231140653499,1.38522202276765,-0.191224327999217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.24230918007709,0.17282657414405,-0.0894860528998218,0.279939460983401,0.0340158378266455,-0.00496872750897614,0.703258455649906,0.245426689990069,-0.600820082871508,-0.0529095634411643,0.13952543949071,0.0200808064911235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.05491221654268,0.183018847694741,-0.0395395724420505,0.610716191986716,0.0259302391429141,-0.00605806643537542,0.473471011650849,0.280313151610773,-1.01102573312219,-0.0783268737417384,-0.557167282442355,0.038098663155242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2.42475126699523,0.143870980405424,-0.04182853932562,0.667750063733521,0.0139936700505556,-0.00369501619476406,0.94701575121197,0.227743431721556,-0.96342367607661,-0.0384893899467932,0.173465820475038,-0.00847070056045897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1.86661300409704,-0.00880085019184021,-0.0769338290780475,0.6577946562925,-0.0328060801208094,-0.00445779253431312,-1.01693367467164,-0.25672236889135,-1.10015484729746,0.0208570161896837,-0.803383005059324,0.160859550817914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1.49606115433248,-0.0621519315527167,-0.0291478192473127,-1.02023108351382,-0.0562558167691343,-0.00308407118996919,-1.26768788665882,0.00112308625606622,0.559415009151976,-0.0788700716946623,-1.19191121431651,-0.0992033681702427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.488595385740027,0.0593028036055266,-0.00180265165616864,-1.48362755059724,-0.0309154800959046,-0.00848546619713097,-1.08055726034092,-0.316375192052456,-0.517453348715472,0.113429932301559,-1.05508365062846,-0.0424299116909186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-2.59796884257749,-0.0721294597155815,0.0372144958372187,-1.05567962562298,0.00776791174089908,0.00924217219135629,0.291691354576812,-0.132491783003429,0.186933240895818,0.135081243861936,-0.327521742075909,0.032713754440833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
